stkcode,headcount
'600360,2700
'002489,2700
'600020,2685
'601598,2685
'002263,2684
'002431,2684
'000423,2684
'600652,2677
'600130,2669
'002089,2668
'600183,2665
'600598,2661
'600291,2660
'002392,2648
'600086,2645
'001696,2645
'600348,2644
'600977,2643
'600662,2640
'300077,2637
'002429,2636
'600812,2635
'002030,2632
'002154,2629
'300355,2624
'600874,2623
'002023,2616
'002839,2615
'000008,2615
'600512,2615
'002256,2614
'600756,2607
'600498,2607
'600186,2601
'600718,2600
'000519,2600
'300765,2599
'600074,2598
'300287,2597
'000069,2594
'000650,2582
'002554,2577
'600720,2575
'000729,2574
'600651,2571
'600143,2569
'000039,2557
'002108,2557
'600688,2555
'600343,2552
'600966,2551
'002312,2551
'000795,2547
'600271,2545
'600171,2542
'002276,2529
'600893,2524
'600739,2516
'600226,2515
'600392,2512
'002716,2512
'002426,2511
'002113,2506
'600531,2505
'601997,2504
'600085,2504
'600199,2504
'002017,2502
'600667,2496
'300088,2496
'600519,2495
'002945,2493
'002939,2487
'000960,2487
'600072,2484
'601607,2483
'600970,2483
'002145,2480
'600654,2474
'000738,2473
'002156,2463
'600284,2459
'300251,2458
'000518,2458
'002950,2457
'600227,2455
'600675,2450
'603019,2448
'002288,2448
'000566,2447
'000861,2446
'002092,2439
'600396,2433
'600162,2433
'002002,2428
'000600,2428
'600588,2427
'300324,2426
'600122,2425
'601577,2423
'601001,2418
'600770,2414
'600340,2412
'600084,2406
'300072,2403
'600666,2403
'002102,2399
'600311,2398
'300136,2390
'000016,2390
'300418,2389
'000402,2389
'000777,2386
'600011,2380
'002436,2380
'601990,2379
'000070,2375
'002437,2368
'600105,2365
'600127,2362
'600736,2357
'600406,2357
'002542,2352
'002446,2347
'002467,2344
'000564,2338
'601388,2334
'600300,2334
'600190,2331
'002067,2329
'601636,2325
'000862,2325
'300116,2323
'002594,2321
'600585,2320
'000301,2317
'000718,2314
'600064,2314
'002307,2309
'000720,2307
'000939,2306
'600798,2304
'300352,2298
'300058,2298
'600060,2295
'601828,2295
'002151,2282
'600555,2281
'002668,2280
'600759,2275
'002097,2272
'000800,2271
'600794,2262
'600467,2262
'600106,2261
'601666,2259
'600308,2258
'300750,2256
'000958,2255
'002951,2254
'600740,2252
'600037,2251
'600409,2251
'601699,2250
'600507,2250
'600884,2248
'600290,2244
'300156,2241
'601615,2239
'600862,2238
'600206,2236
'000876,2231
'002501,2230
'600525,2227
'002447,2223
'600188,2219
'000006,2217
'600926,2215
'300008,2215
'600888,2213
'600836,2207
'000690,2205
'000851,2202
'000558,2201
'603858,2201
'002495,2196
'600035,2196
'600643,2196
'600869,2194
'600630,2188
'002001,2187
'600978,2187
'000997,2186
'600350,2185
'600827,2185
'600614,2185
'002018,2184
'600200,2183
'000753,2183
'002239,2180
'002517,2176
'601002,2175
'600268,2174
'601012,2173
'002358,2172
'002104,2169
'000762,2163
'000822,2163
'002052,2162
'600596,2161
'002938,2158
'600266,2157
'600570,2157
'600240,2155
'600730,2155
'002341,2153
'002285,2151
'600231,2145
'600322,2145
'002005,2139
'002226,2138
'000548,2138
'002337,2137
'600578,2137
'300433,2135
'000901,2133
'002486,2132
'000400,2131
'601019,2126
'300766,2116
'600500,2113
'600418,2109
'002011,2108
'600775,2107
'000545,2097
'600321,2097
'600751,2089
'002121,2084
'002665,2083
'600198,2083
'002249,2078
'002115,2078
'300101,2071
'600172,2071
'002118,2066
'601949,2054
'002273,2050
'000036,2045
'300297,2043
'600545,2038
'000868,2037
'002170,2037
'600316,2037
'002079,2036
'600330,2035
'002657,2034
'000018,2028
'002596,2027
'600058,2025
'002056,2024
'002261,2023
'002078,2023
'300002,2020
'002359,2014
'601633,2008
'000541,2008
'000585,2006
'600685,2005
'000059,2005
'002448,2002
'600117,1997
'600867,1997
'600436,1995
'000555,1993
'600477,1992
'002540,1990
'002294,1990
'000971,1987
'002284,1986
'000903,1979
'600936,1978
'601311,1976
'601616,1969
'002157,1968
'300253,1968
'300098,1963
'600903,1963
'601068,1958
'600824,1957
'300124,1956
'000936,1953
'002245,1949
'300370,1949
'000838,1947
'000799,1945
'600800,1943
'002510,1938
'002488,1938
'000900,1937
'600426,1936
'002550,1935
'300026,1934
'600602,1930
'601058,1929
'300292,1927
'600303,1925
'601163,1918
'000723,1914
'600502,1911
'601808,1910
'000829,1908
'600783,1907
'000498,1907
'600216,1904
'601107,1902
'000591,1900
'002218,1895
'002178,1894
'002390,1892
'600784,1891
'600864,1890
'000420,1890
'600478,1887
'600123,1884
'600713,1884
'600747,1882
'300737,1882
'002073,1882
'002334,1880
'600067,1876
'002535,1876
'002106,1875
'600098,1874
'600408,1874
'300152,1872
'300296,1870
'002689,1865
'600704,1862
'600066,1862
'600332,1861
'002326,1859
'002146,1854
'000837,1851
'002075,1850
'300085,1849
'002224,1849
'601225,1849
'002807,1848
'600488,1848
'600877,1847
'601518,1843
'002413,1841
'000557,1839
'600963,1839
'002019,1837
'601069,1835
'000040,1833
'600997,1833
'002701,1833
'600765,1832
'600571,1830
'300170,1830
'000905,1829
'600673,1825
'000981,1823
'603169,1822
'600075,1821
'001979,1817
'002400,1815
'000587,1813
'000088,1813
'300137,1808
'600312,1808
'002269,1806
'000969,1805
'600076,1800
'002695,1796
'000786,1795
'600537,1795
'000068,1794
'000407,1792
'002630,1789
'600880,1789
'000568,1786
'601952,1784
'600056,1782
'000687,1778
'600787,1777
'600160,1777
'300431,1774
'300197,1772
'002093,1769
'600527,1769
'600057,1767
'600339,1765
'002237,1765
'000561,1765
'002099,1764
'000543,1764
'000503,1762
'002139,1758
'002424,1757
'600458,1756
'600366,1754
'000589,1753
'600760,1751
'600986,1750
'002402,1749
'000099,1749
'300003,1745
'300044,1745
'000980,1744
'300090,1744
'600701,1743
'600621,1739
'002523,1736
'002611,1735
'600825,1734
'002432,1734
'000895,1727
'002555,1723
'000836,1722
'601619,1721
'000615,1721
'002060,1718
'000802,1716
'002233,1714
'600536,1714
'002508,1712
'000693,1710
'000514,1710
'600079,1710
'000517,1708
'000055,1707
'000422,1706
'300055,1706
'601865,1704
'002142,1703
'601606,1703
'600249,1703
'600807,1700
'601336,1700
'600313,1699
'002076,1698
'600073,1696
'600354,1694
'601928,1693
'002650,1690
'300762,1689
'300066,1689
'300353,1688
'600397,1688
'002516,1687
'601777,1685
'000539,1680
'002565,1679
'002064,1678
'600782,1677
'600546,1677
'600674,1676
'002329,1673
'600594,1672
'000521,1672
'000158,1671
'600069,1665
'000659,1665
'002100,1664
'002148,1664
'002043,1662
'600676,1659
'002063,1657
'600967,1656
'000963,1654
'000426,1654
'000721,1654
'600707,1654
'000791,1651
'300014,1648
'000935,1647
'600695,1647
'002070,1646
'000812,1643
'002619,1643
'601360,1643
'002281,1641
'002428,1638
'000538,1638
'002181,1638
'600533,1637
'601968,1637
'600292,1637
'600439,1635
'600758,1632
'000089,1631
'600582,1630
'603128,1626
'002122,1624
'000599,1623
'002457,1620
'002197,1620
'300367,1619
'002168,1618
'601966,1617
'000530,1613
'002622,1612
'000966,1611
'002163,1610
'002564,1610
'601188,1606
'000554,1606
'600491,1605
'600743,1605
'600535,1605
'600526,1604
'000912,1604
'000601,1600
'600908,1600
'002297,1600
'300332,1597
'002305,1596
'000820,1596
'600139,1596
'600277,1593
'600589,1592
'000926,1592
'600773,1591
'601218,1589
'000509,1589
'000029,1586
'300383,1585
'600351,1584
'000938,1582
'600626,1582
'000506,1581
'600433,1580
'002191,1580
'300303,1580
'000998,1580
'600853,1578
'000712,1576
'600261,1574
'002162,1574
'300038,1573
'000760,1573
'300139,1571
'000788,1568
'002384,1566
'002169,1563
'002697,1563
'002277,1559
'000826,1556
'601233,1555
'002222,1555
'601222,1555
'000159,1550
'000672,1550
'002190,1549
'600372,1548
'000928,1548
'600691,1543
'600663,1543
'000965,1542
'002533,1541
'002433,1540
'600838,1539
'600236,1536
'000677,1535
'002369,1535
'000510,1534
'600815,1534
'600517,1531
'002504,1530
'600466,1530
'002325,1529
'300310,1529
'300131,1527
'300465,1526
'000698,1524
'600438,1522
'600131,1522
'601789,1521
'600116,1519
'002128,1517
'002570,1517
'603766,1517
'600975,1516
'002141,1515
'600741,1512
'002378,1512
'600391,1511
'002152,1510
'000955,1510
'002137,1510
'002182,1509
'002642,1509
'000957,1509
'600279,1508
'300043,1508
'600112,1506
'001965,1506
'000573,1504
'601908,1504
'002068,1499
'002362,1497
'600363,1496
'600509,1496
'600368,1494
'600831,1493
'600061,1493
'002406,1490
'000612,1489
'300168,1488
'600530,1481
'002083,1477
'000726,1476
'600734,1474
'600979,1473
'002279,1472
'002459,1472
'002318,1470
'300107,1470
'000701,1469
'002476,1468
'002737,1468
'002408,1467
'002604,1467
'002603,1465
'601101,1464
'002354,1463
'000810,1461
'600823,1459
'600298,1457
'600280,1454
'000010,1454
'600481,1454
'300048,1452
'000949,1452
'600383,1452
'601366,1452
'600628,1449
'600288,1448
'002166,1448
'600996,1447
'002512,1447
'600090,1446
'600082,1440
'300377,1440
'300304,1439
'600376,1439
'600375,1439
'300247,1438
'600237,1436
'600856,1434
'300376,1434
'000711,1432
'600393,1432
'000856,1429
'600576,1429
'600805,1429
'600159,1428
'002439,1424
'600855,1424
'600207,1423
'002123,1423
'300110,1422
'002167,1421
'601678,1420
'603300,1420
'600230,1420
'300256,1419
'000823,1417
'601158,1416
'002308,1416
'000019,1416
'000789,1416
'600121,1414
'002339,1410
'002649,1409
'600559,1408
'600568,1407
'600633,1405
'600246,1404
'002361,1404
'002496,1404
'300189,1403
'300135,1401
'000790,1401
'600095,1400
'600222,1397
'002283,1395
'600609,1393
'300009,1393
'000918,1393
'000673,1392
'002303,1390
'300102,1388
'300134,1388
'000752,1388
'600738,1387
'600260,1385
'002306,1382
'603618,1382
'600552,1381
'601717,1381
'002110,1381
'600558,1380
'603126,1379
'600678,1378
'002452,1378
'600708,1377
'002253,1376
'002038,1376
'600590,1374
'600610,1374
'600929,1374
'002546,1374
'000801,1372
'002670,1372
'600702,1371
'000581,1371
'000609,1369
'002149,1369
'002300,1367
'002051,1365
'300333,1365
'300182,1364
'600665,1363
'300274,1363
'000058,1362
'300741,1362
'300078,1360
'600293,1360
'600251,1359
'002074,1358
'600353,1356
'600508,1356
'600192,1353
'002255,1353
'002298,1353
'002033,1353
'300676,1353
'300181,1351
'002638,1349
'000899,1348
'000733,1347
'300020,1346
'002585,1346
'002509,1345
'300010,1345
'000731,1345
'000848,1344
'002601,1343
'600325,1343
'002352,1342
'002589,1341
'002941,1339
'300015,1339
'600939,1338
'600803,1338
'000533,1337
'002635,1337
'002770,1336
'300760,1335
'300359,1333
'002210,1332
'300178,1332
'603118,1331
'002235,1331
'002081,1331
'600780,1330
'601003,1330
'002069,1329
'601500,1329
'300471,1327
'600684,1327
'600917,1326
'600333,1326
'603259,1326
'601208,1325
'600687,1324
'600499,1323
'002271,1322
'000595,1322
'002296,1322
'600218,1322
'300307,1320
'601015,1319
'603366,1319
'002654,1319
'600149,1317
'002711,1317
'000756,1317
'600699,1315
'600995,1314
'000685,1313
'000416,1313
'300129,1313
'600395,1312
'002132,1311
'600459,1309
'002628,1308
'002243,1308
'300036,1306
'000552,1305
'002047,1305
'002680,1303
'002041,1302
'002479,1300
'002588,1300
'600289,1300
'002443,1299
'300075,1299
'000570,1296
'000565,1295
'002658,1295
'000622,1294
'000780,1293
'600168,1288
'000529,1288
'300159,1288
'002444,1287
'000666,1287
'600650,1284
'601869,1283
'002022,1281
'600059,1280
'600597,1279
'300216,1277
'600156,1277
'600358,1277
'002575,1276
'600993,1276
'000620,1275
'300177,1275
'600891,1275
'603712,1273
'000061,1273
'600480,1272
'000655,1271
'601368,1269
'300198,1269
'300364,1268
'000833,1268
'002494,1267
'002468,1266
'603969,1265
'002387,1263
'600835,1263
'002133,1261
'002158,1261
'300045,1260
'002314,1259
'002528,1259
'002087,1258
'002386,1257
'000927,1257
'002383,1256
'002229,1256
'000850,1256
'600212,1254
'002389,1253
'300527,1252
'000607,1252
'002223,1251
'600580,1249
'002246,1249
'600138,1249
'000782,1248
'000996,1248
'002373,1247
'600052,1247
'002503,1247
'600381,1246
'000593,1245
'300496,1245
'002451,1245
'002055,1245
'002353,1245
'000409,1244
'002681,1244
'300222,1243
'600982,1243
'000584,1242
'600866,1242
'600119,1241
'002264,1240
'002006,1239
'002481,1238
'600239,1237
'600120,1236
'600645,1236
'300336,1234
'300311,1234
'002366,1232
'300028,1230
'300113,1230
'002617,1230
'603693,1230
'000962,1229
'000034,1229
'600613,1227
'300273,1226
'600501,1225
'600634,1225
'600810,1224
'000669,1222
'002519,1221
'600355,1221
'603616,1218
'002091,1217
'600981,1216
'300128,1214
'300343,1212
'002232,1210
'000796,1210
'002590,1210
'002171,1210
'000035,1210
'000737,1209
'600096,1208
'000046,1207
'600802,1206
'002702,1205
'600470,1204
'600359,1204
'600641,1203
'300166,1203
'000025,1203
'601330,1202
'300051,1201
'300006,1199
'002556,1198
'300005,1198
'000739,1197
'600201,1197
'603220,1197
'000657,1196
'600750,1196
'600078,1196
'002160,1195
'300217,1195
'002007,1195
'600515,1194
'600722,1194
'002367,1194
'600801,1192
'300228,1191
'603227,1190
'600639,1189
'300213,1189
'600792,1188
'300299,1188
'002782,1187
'300039,1187
'600933,1187
'000637,1186
'000638,1184
'600004,1183
'000821,1183
'000532,1183
'002551,1183
'000722,1183
'002219,1182
'603299,1180
'000835,1179
'600851,1179
'600310,1178
'600285,1178
'600876,1177
'000972,1177
'300035,1177
'002639,1176
'300083,1175
'600223,1175
'603113,1174
'002320,1174
'000887,1173
'600960,1172
'002651,1172
'002470,1172
'300767,1171
'600062,1171
'000700,1170
'300184,1168
'002416,1168
'600275,1167
'300229,1167
'002215,1166
'002606,1166
'600733,1165
'000755,1165
'601226,1164
'600373,1162
'300266,1161
'002364,1159
'600710,1159
'002487,1159
'002422,1158
'600390,1157
'600259,1156
'600229,1154
'002502,1154
'600080,1152
'600128,1151
'002475,1151
'600973,1151
'600449,1150
'002733,1149
'600971,1147
'300231,1146
'600185,1145
'600135,1144
'600779,1144
'600193,1144
'002356,1142
'002095,1142
'300148,1142
'002538,1142
'600093,1141
'300053,1141
'603817,1139
'002583,1138
'600757,1138
'600233,1138
'002607,1137
'000761,1136
'600896,1135
'600422,1134
'000671,1133
'000707,1132
'600165,1132
'000950,1130
'002685,1130
'600328,1129
'002721,1128
'600101,1128
'000890,1127
'300157,1127
'600830,1127
'002707,1126
'002225,1126
'600217,1126
'002684,1124
'600129,1124
'600657,1123
'002164,1123
'000553,1122
'600267,1122
'002098,1122
'002539,1121
'300068,1120
'000151,1118
'002527,1118
'002453,1117
'002379,1117
'601028,1117
'000852,1115
'000989,1114
'002240,1114
'002822,1113
'002396,1113
'300146,1112
'300145,1111
'002350,1110
'300323,1110
'002872,1109
'600155,1109
'000818,1108
'002597,1108
'000911,1107
'002625,1107
'300763,1107
'600638,1106
'002094,1106
'600295,1106
'002348,1105
'600462,1104
'002231,1104
'600235,1103
'600623,1103
'300618,1101
'000993,1101
'600692,1100
'603323,1100
'000811,1100
'002028,1098
'000676,1097
'000952,1096
'002211,1096
'601155,1094
'000017,1094
'002666,1092
'002524,1091
'000766,1090
'300150,1090
'002587,1090
'300201,1090
'600107,1089
'300316,1089
'600367,1087
'002259,1087
'600336,1087
'000881,1085
'002440,1084
'600821,1084
'000404,1083
'600616,1082
'002559,1082
'002172,1080
'300188,1079
'600600,1079
'300073,1078
'300172,1077
'600969,1076
'002143,1075
'600723,1075
'600178,1073
'603032,1072
'002262,1072
'000513,1071
'000155,1071
'002204,1070
'000678,1070
'002321,1070
'002717,1070
'002054,1069
'601199,1066
'000011,1066
'600141,1065
'002643,1065
'000692,1065
'601599,1064
'300171,1064
'601127,1061
'600094,1061
'600145,1061
'002374,1061
'600386,1060
'603999,1060
'300091,1060
'002328,1060
'000860,1060
'002949,1059
'000065,1058
'600834,1058
'600400,1057
'600727,1057
'002567,1056
'600482,1055
'000505,1052
'002449,1052
'300215,1051
'300288,1051
'002404,1050
'603636,1049
'300175,1048
'000713,1048
'603225,1047
'002515,1047
'300317,1047
'002135,1047
'300263,1046
'002228,1046
'600009,1046
'000428,1045
'300498,1042
'600479,1041
'300115,1041
'603888,1041
'000523,1040
'000610,1040
'002267,1039
'002418,1038
'002531,1036
'002009,1036
'002631,1035
'600191,1034
'000732,1034
'002747,1034
'002662,1034
'002377,1032
'002709,1030
'002375,1029
'000531,1029
'300147,1028
'600456,1024
'600398,1024
'002086,1024
'601086,1022
'000987,1022
'601238,1022
'300016,1021
'002214,1020
'601888,1019
'300325,1019
'603167,1018
'600521,1017
'002644,1016
'300033,1015
'600854,1015
'600242,1014
'000156,1012
'000757,1011
'600209,1011
'600126,1011
'002114,1009
'300276,1009
'600038,1009
'603980,1009
'002397,1008
'300193,1008
'000522,1007
'002347,1007
'002029,1006
'600461,1006
'002107,1006
'000948,1006
'300408,1006
'002584,1004
'000606,1004
'300368,1003
'002046,1003
'603111,1002
'002745,1002
'002165,1001
'600648,999
'603198,999
'002544,996
'002254,996
'601339,995
'000537,995
'600822,993
'002703,993
'603528,992
'600182,992
'601113,991
'002221,991
'300001,991
'002126,990
'002507,990
'300504,990
'000633,989
'002671,989
'300390,989
'600113,988
'002700,988
'600748,987
'002077,987
'300052,987
'002581,985
'600161,985
'600682,983
'002036,983
'300528,982
'300259,982
'002062,981
'300699,981
'600257,980
'601811,980
'000582,980
'000697,980
'000885,980
'600575,979
'000888,978
'002344,975
'300252,975
'002304,974
'300118,974
'000576,974
'002012,973
'300224,972
'600859,972
'002580,971
'002124,971
'002769,970
'002234,969
'300339,969
'000922,967
'600790,967
'600715,966
'300451,966
'002464,965
'000813,965
'603308,964
'000153,964
'002490,963
'600077,963
'603803,962
'002693,962
'002562,962
'300018,962
'002655,961
'002629,960
'002388,960
'002640,959
'603117,959
'002750,958
'300022,957
'300076,956
'600636,956
'002331,955
'600416,954
'000797,954
'603843,954
'600961,954
'002522,953
'002772,952
'600557,951
'002244,948
'002071,948
'600429,947
'600323,947
'002174,946
'603015,946
'603002,946
'601900,945
'600644,945
'000716,945
'000613,945
'600335,945
'002578,945
'000961,943
'600689,943
'600618,942
'600716,942
'002044,940
'002766,940
'002270,940
'000908,939
'600767,939
'000662,938
'601858,937
'002694,937
'002946,937
'002480,936
'002045,936
'300255,936
'300133,935
'300081,934
'002929,934
'000921,933
'300183,932
'600848,932
'300080,931
'300063,931
'300755,931
'600305,930
'000090,930
'603367,929
'000631,928
'300151,926
'002558,925
'002920,924
'000150,924
'601969,923
'000429,923
'002021,921
'300179,919
'300458,919
'600556,918
'002441,918
'002445,917
'600766,917
'300032,917
'002059,917
'300074,914
'000603,913
'002545,913
'000632,911
'600281,911
'002461,910
'002609,909
'300625,908
'002906,906
'300735,904
'002746,904
'600761,903
'603106,903
'002848,902
'603105,902
'002050,902
'002672,901
'300386,901
'000430,901
'002688,900
'601116,900
'000759,899
'002472,899
'002080,899
'000982,898
'000708,896
'603559,896
'002458,895
'002478,895
'300666,895
'300664,894
'002317,894
'000628,894
'300012,892
'000915,892
'600365,892
'600724,891
'000976,890
'601126,887
'002309,887
'002153,885
'600819,885
'603986,884
'300278,884
'600329,884
'300759,883
'300067,883
'601020,883
'000419,882
'002708,882
'300011,881
'601369,881
'603357,881
'002371,881
'603556,881
'603979,880
'000417,880
'600791,878
'002274,878
'002272,878
'603920,878
'000819,878
'603188,878
'000920,877
'000421,877
'300345,877
'000007,875
'601996,875
'600152,875
'601139,874
'000923,874
'002363,874
'002765,874
'002323,874
'002265,873
'600423,873
'600861,872
'002251,872
'600668,871
'600361,870
'600622,870
'600278,869
'600163,869
'603698,868
'300495,867
'600844,867
'600603,866
'600894,865
'002194,864
'300208,864
'600448,860
'600809,860
'002572,859
'300295,859
'601965,859
'001896,859
'300142,859
'002365,859
'002613,858
'600202,858
'002016,857
'300322,857
'002376,856
'300021,856
'000925,855
'300207,855
'002327,855
'000975,854
'603777,854
'002560,853
'600619,853
'600725,853
'600287,853
'002208,852
'300444,852
'603885,852
'600540,852
'000544,851
'300025,851
'002351,849
'300050,848
'600054,848
'300419,847
'600587,847
'002147,847
'300761,846
'002293,846
'600843,845
'002699,844
'600696,844
'600197,843
'600679,842
'002561,842
'300245,842
'002345,840
'002048,839
'603648,838
'002930,838
'600203,838
'300096,838
'002109,837
'300153,836
'601801,836
'300344,836
'300117,835
'300144,835
'000919,835
'603588,834
'002574,834
'002299,834
'300466,832
'000597,832
'002536,832
'002111,832
'000617,831
'603587,831
'002602,831
'600562,829
'000560,828
'300641,828
'600273,827
'300506,827
'002521,827
'600620,827
'600012,826
'002577,826
'000705,825
'000062,825
'000990,825
'300244,825
'601999,824
'300099,823
'600299,823
'002845,823
'300450,821
'300071,820
'000978,819
'002105,819
'300362,819
'300422,817
'603067,817
'000045,817
'002242,816
'002774,815
'600505,815
'300122,815
'600510,813
'000626,813
'300401,812
'603876,812
'603996,810
'600796,809
'002084,808
'002184,808
'002455,808
'601098,806
'000096,805
'002900,805
'300267,805
'002035,804
'002410,803
'600327,803
'300312,803
'601567,803
'300187,801
'002186,801
'300160,800
'002198,798
'300477,797
'300337,797
'300103,796
'002483,796
'002227,796
'600345,795
'002138,794
'300030,793
'000869,793
'300459,792
'002916,792
'002741,792
'002282,791
'603012,790
'000809,790
'300366,790
'002349,789
'002675,788
'603116,788
'002343,787
'002420,787
'600681,787
'600469,785
'600532,785
'002743,784
'300173,784
'603005,781
'002247,781
'002937,780
'002925,779
'000408,778
'002579,777
'600225,777
'002818,777
'000030,776
'002712,775
'002492,774
'300242,774
'300221,773
'002061,772
'002698,772
'603676,771
'000665,770
'002332,770
'000014,770
'002196,769
