stkcode,headcount
'600595,3259
'000883,3255
'000652,3251
'002049,3249
'601198,3238
'000859,3234
'000021,3232
'000507,3231
'600569,3208
'600549,3202
'600428,3202
'601016,3195
'600804,3195
'002736,3188
'000793,3177
'600380,3176
'600789,3170
'002463,3167
'000592,3166
'000616,3166
'002217,3165
'600446,3162
'600153,3156
'000877,3153
'000970,3150
'600777,3146
'300070,3136
'000516,3127
'601788,3127
'000728,3125
'300111,3120
'000401,3118
'002155,3118
'601958,3115
'002497,3111
'002202,3109
'600269,3105
'000520,3100
'600611,3097
'601128,3087
'601555,3074
'000536,3070
'000670,3057
'601008,3057
'000623,3052
'000488,3039
'002130,3020
'600026,3017
'600326,3015
'002004,2996
'600728,2993
'000012,2992
'600399,2982
'002663,2976
'600664,2971
'000559,2965
'600586,2961
'600125,2954
'000627,2935
'002183,2928
'600490,2924
'000806,2922
'002236,2917
'000973,2914
'002089,2913
'600086,2913
'600158,2906
'601200,2899
'002939,2897
'002839,2895
'002739,2894
'600677,2878
'002177,2873
'601326,2870
'600388,2865
'600744,2863
'600183,2854
'000831,2851
'002491,2846
'600900,2843
'002945,2837
'601577,2833
'601990,2831
'600208,2823
'600572,2823
'002342,2820
'002161,2819
'601117,2815
'600581,2814
'002594,2811
'002938,2808
'600565,2805
'600977,2801
'600655,2792
'601929,2787
'600291,2785
'300077,2783
'000937,2782
'002489,2780
'002426,2773
'600130,2772
'300355,2768
'600410,2763
'600988,2756
'600405,2755
'600811,2747
'600133,2742
'601860,2740
'002431,2737
'002471,2729
'002263,2728
'002341,2721
'000792,2719
'002030,2718
'600360,2716
'300287,2707
'600110,2705
'600598,2701
'002154,2695
'600846,2694
'000988,2693
'002312,2692
'002392,2692
'002108,2675
'600512,2673
'300324,2669
'600392,2669
'002429,2668
'600063,2667
'600812,2664
'600226,2664
'600020,2664
'000069,2660
'001696,2658
'002668,2656
'000650,2653
'600519,2653
'600666,2648
'600652,2644
'600614,2644
'600874,2643
'600074,2640
'002573,2635
'002013,2634
'000528,2631
'600348,2628
'002288,2623
'600143,2622
'300116,2616
'000008,2615
'000795,2613
'000039,2609
'601997,2608
'002023,2608
'603019,2603
'600966,2603
'601601,2599
'000519,2595
'600284,2594
'002256,2592
'600343,2588
'000423,2586
'600340,2584
'600186,2583
'600498,2583
'300136,2569
'600271,2566
'300088,2562
'600718,2561
'600688,2560
'002716,2555
'002474,2554
'600162,2541
'600311,2541
'000518,2539
'002446,2538
'600675,2533
'000861,2532
'600654,2529
'002276,2528
'002145,2527
'300072,2522
'600739,2520
'000960,2514
'600662,2513
'002950,2507
'000070,2501
'002358,2499
'600770,2498
'600624,2497
'600122,2493
'000600,2493
'600531,2492
'600060,2489
'600072,2488
'600171,2486
'600085,2484
'601388,2484
'002001,2473
'601828,2473
'600893,2473
'300079,2467
'300418,2466
'600105,2466
'002102,2464
'601001,2460
'002436,2458
'000738,2457
'002949,2452
'600507,2448
'002092,2444
'002151,2436
'300251,2432
'000402,2430
'600240,2421
'000777,2410
'600127,2409
'600190,2401
'002067,2399
'002252,2383
'600751,2379
'600555,2368
'002467,2364
'000718,2358
'000720,2356
'002239,2353
'002052,2349
'000301,2346
'300008,2341
'600300,2340
'000958,2340
'600720,2336
'000800,2328
'000851,2325
'002307,2324
'600794,2312
'600037,2309
'300058,2307
'002501,2305
'600970,2304
'600467,2303
'601666,2302
'600660,2301
'600231,2301
'601636,2299
'002097,2295
'300750,2293
'000876,2287
'601012,2286
'000729,2285
'600188,2278
'600084,2274
'000997,2274
'002113,2271
'600926,2271
'601699,2264
'000939,2263
'600106,2262
'600308,2262
'000753,2252
'002115,2250
'300433,2249
'002156,2249
'600396,2248
'002170,2248
'002002,2247
'600172,2243
'600206,2241
'601002,2241
'002226,2233
'000690,2231
'600266,2230
'603858,2226
'000564,2226
'600525,2226
'002302,2222
'600667,2215
'002104,2215
'600884,2213
'002005,2208
'300156,2206
'600775,2205
'600409,2205
'000822,2203
'000006,2202
'600570,2202
'600350,2198
'603000,2197
'600759,2194
'600227,2185
'600651,2183
'002447,2179
'600783,2179
'600011,2179
'600588,2176
'600827,2176
'600322,2175
'600578,2172
'300002,2170
'600978,2170
'000545,2169
'002261,2168
'002486,2167
'002337,2167
'000548,2166
'002018,2165
'600596,2165
'601019,2162
'600321,2156
'002285,2153
'000762,2145
'600500,2143
'600200,2139
'600418,2138
'002292,2137
'000901,2134
'600798,2134
'002075,2133
'300297,2132
'000016,2128
'300101,2125
'300292,2124
'600330,2124
'600643,2120
'002542,2119
'002665,2117
'300737,2112
'000868,2110
'600736,2106
'002657,2102
'600436,2101
'601949,2099
'600316,2095
'600198,2095
'600740,2080
'601616,2077
'002079,2069
'000558,2066
'002596,2066
'002510,2062
'002224,2056
'002334,2056
'600058,2055
'000018,2054
'600585,2052
'000838,2052
'600035,2052
'000541,2045
'000420,2037
'000059,2034
'000555,2034
'000903,2032
'002517,2031
'002689,2031
'000585,2031
'002448,2030
'002056,2024
'600862,2024
'601058,2022
'600545,2020
'601633,2020
'000426,2018
'600477,2017
'002245,2017
'600064,2013
'000862,2013
'300085,2011
'601607,2011
'002284,2009
'600602,2006
'002175,2005
'600630,2004
'601615,2003
'002146,2000
'002093,1998
'600824,1998
'600117,1998
'600303,1995
'300098,1994
'600685,1994
'300296,1989
'601068,1983
'002540,1980
'600571,1980
'600903,1978
'600836,1977
'000900,1970
'002011,1970
'300353,1965
'601606,1960
'002630,1959
'601598,1957
'002019,1953
'002106,1952
'002807,1951
'000400,1951
'300026,1950
'000040,1946
'002413,1945
'300310,1943
'601808,1942
'000799,1937
'600216,1936
'000566,1936
'000036,1935
'000568,1934
'601163,1933
'002281,1933
'600784,1933
'600936,1933
'002249,1932
'600123,1930
'601069,1929
'600488,1925
'002326,1925
'000895,1922
'300044,1920
'300352,1918
'000829,1914
'000591,1913
'000837,1912
'600800,1912
'002078,1910
'600408,1909
'300253,1908
'002237,1907
'000936,1905
'600704,1899
'600747,1896
'002695,1896
'600098,1895
'600713,1895
'300197,1893
'600877,1893
'001979,1891
'600537,1890
'002073,1890
'600673,1887
'600756,1886
'600730,1885
'002157,1885
'002118,1882
'002218,1881
'601107,1880
'002495,1876
'002121,1874
'002390,1872
'000503,1869
'300003,1868
'000687,1868
'000980,1864
'600765,1864
'600760,1858
'600406,1856
'002359,1855
'601518,1854
'002148,1850
'300137,1849
'600963,1844
'600888,1839
'600869,1835
'002701,1832
'600997,1827
'300152,1826
'002565,1825
'600199,1821
'000498,1820
'000905,1819
'300090,1816
'002400,1812
'002269,1812
'000088,1811
'002060,1811
'300014,1809
'600536,1808
'002178,1808
'601952,1807
'000561,1805
'601619,1804
'002099,1803
'002424,1801
'000587,1797
'600426,1796
'600867,1796
'000068,1795
'002142,1794
'000615,1794
'600527,1793
'002432,1792
'000969,1790
'601225,1789
'002139,1789
'603128,1787
'600458,1787
'002017,1783
'600701,1782
'002181,1781
'600067,1780
'600332,1779
'000589,1777
'600076,1776
'600880,1775
'300431,1774
'000543,1774
'002523,1771
'002554,1771
'002168,1771
'600782,1768
'300182,1765
'002428,1764
'601360,1760
'601336,1759
'600594,1756
'600707,1752
'000055,1751
'600056,1750
'002329,1750
'600069,1750
'002064,1749
'000099,1748
'600079,1748
'002043,1743
'600986,1742
'600066,1741
'600787,1741
'002550,1740
'600621,1738
'600502,1736
'600354,1736
'000407,1731
'002611,1730
'002564,1729
'002402,1726
'600546,1725
'002516,1724
'600552,1722
'600160,1717
'600397,1717
'600825,1716
'600313,1715
'002512,1713
'000693,1711
'600807,1710
'002182,1707
'002622,1707
'000422,1706
'002294,1704
'300038,1703
'600975,1703
'000557,1702
'000760,1701
'600366,1699
'002384,1698
'000998,1697
'000786,1697
'000963,1694
'600073,1693
'000802,1693
'600439,1691
'601966,1688
'300055,1687
'000509,1683
'300303,1681
'300367,1681
'000935,1680
'002369,1680
'000659,1680
'000514,1679
'600057,1679
'600582,1677
'600758,1676
'601968,1675
'600061,1673
'002508,1672
'002619,1672
'600292,1671
'000712,1669
'000089,1668
'600674,1668
'002163,1664
'600312,1662
'002191,1662
'000521,1662
'600908,1661
'000912,1660
'600277,1659
'600533,1656
'601218,1655
'002210,1655
'600743,1654
'002141,1654
'600526,1653
'600249,1652
'000677,1648
'300128,1646
'002070,1646
'300383,1645
'000599,1643
'600676,1641
'002437,1641
'601928,1640
'002650,1638
'601777,1635
'600351,1635
'000672,1634
'601188,1632
'600112,1632
'000506,1632
'600339,1631
'002190,1629
'600438,1629
'000601,1626
'600509,1626
'600535,1625
'000791,1624
'300066,1623
'000539,1621
'002137,1620
'002305,1615
'600734,1615
'600261,1613
'002277,1608
'000966,1607
'603169,1603
'600433,1601
'002123,1599
'002408,1598
'002235,1597
'000812,1595
'000926,1591
'300043,1591
'300131,1591
'002670,1590
'600853,1589
'002535,1588
'000029,1587
'002279,1586
'002362,1585
'000836,1585
'000957,1578
'000510,1577
'002222,1571
'002378,1571
'002167,1570
'000158,1570
'000826,1570
'000622,1569
'600116,1568
'601908,1568
'000938,1567
'002283,1565
'002076,1564
'300134,1564
'600491,1563
'600288,1562
'600236,1561
'002152,1560
'300168,1560
'002128,1560
'600268,1560
'002122,1559
'002162,1557
'002433,1556
'002197,1555
'000554,1554
'002476,1553
'002325,1552
'600280,1551
'002233,1550
'600626,1549
'002068,1548
'600864,1547
'600687,1547
'300304,1546
'002488,1546
'300189,1546
'600967,1543
'600075,1543
'601222,1541
'300256,1537
'000573,1537
'000517,1536
'603766,1536
'600678,1534
'000698,1533
'002642,1531
'002308,1530
'000612,1529
'600466,1529
'002697,1527
'002083,1523
'600478,1522
'600773,1522
'300247,1520
'600260,1520
'000538,1520
'600831,1520
'600279,1518
'000721,1518
'600383,1516
'002354,1515
'002406,1515
'600517,1515
'600663,1515
'000010,1515
'002570,1514
'600230,1514
'600979,1511
'600325,1511
'002604,1509
'002100,1508
'601208,1507
'600568,1505
'600218,1504
'600815,1503
'600996,1502
'000965,1502
'002243,1501
'002457,1498
'300376,1497
'601101,1496
'002074,1495
'300465,1494
'002496,1492
'000726,1490
'000159,1490
'300009,1490
'000801,1488
'600633,1487
'600393,1486
'600823,1486
'600838,1486
'600159,1484
'600691,1482
'300048,1480
'600368,1480
'002297,1479
'300274,1477
'600237,1476
'601233,1472
'600335,1470
'300359,1468
'002063,1467
'600741,1465
'002318,1465
'002110,1463
'002361,1462
'603220,1461
'000949,1459
'603712,1457
'600805,1457
'000581,1456
'002253,1454
'002607,1452
'002296,1451
'600628,1450
'002638,1450
'001965,1447
'600855,1447
'000723,1445
'600290,1445
'601366,1444
'002603,1444
'600372,1443
'002601,1443
'601869,1442
'600391,1441
'600090,1440
'002166,1439
'002300,1439
'000058,1437
'002649,1437
'601158,1437
'000731,1434
'300107,1434
'600246,1433
'000019,1432
'600376,1430
'603126,1430
'300181,1429
'002509,1429
'600684,1428
'300135,1427
'600609,1427
'603618,1427
'600708,1426
'000789,1425
'300110,1425
'002504,1424
'000529,1422
'002387,1418
'300216,1417
'603300,1415
'600131,1415
'000823,1413
'600333,1409
'300102,1409
'000856,1407
'000595,1407
'002038,1405
'600929,1405
'002303,1405
'002770,1404
'600610,1404
'600121,1404
'603118,1403
'002081,1403
'300760,1403
'601003,1403
'002339,1399
'002271,1397
'300676,1395
'000918,1395
'000552,1393
'000733,1391
'300015,1391
'600212,1388
'002169,1388
'002306,1388
'600576,1387
'600293,1385
'000533,1382
'600082,1382
'300078,1380
'600499,1380
'002533,1380
'600207,1379
'000848,1378
'300377,1376
'600363,1376
'000790,1375
'600559,1374
'300036,1373
'600589,1372
'600353,1371
'300170,1371
'002585,1368
'600558,1367
'300178,1367
'300307,1366
'000685,1365
'600508,1365
'600251,1361
'002051,1360
'002588,1360
'600459,1358
'002451,1356
'002353,1356
'002503,1355
'000701,1354
'603259,1353
'300129,1352
'002132,1351
'603693,1351
'600149,1351
'002654,1350
'300177,1350
'601500,1350
'002555,1349
'000899,1349
'000820,1348
'600480,1346
'300020,1346
'002439,1345
'002047,1344
'002589,1344
'000655,1339
'600917,1337
'002352,1337
'600095,1337
'002575,1337
'600939,1336
'002479,1336
'300075,1336
'600139,1334
'600995,1334
'603366,1333
'300266,1333
'002681,1332
'000756,1332
'600168,1331
'600395,1329
'600665,1329
'002628,1328
'000780,1328
'601015,1327
'002639,1327
'300010,1326
'000955,1326
'002022,1325
'000416,1325
'600780,1325
'300333,1324
'002444,1324
'002383,1324
'300364,1323
'002635,1322
'600891,1321
'601717,1319
'600094,1319
'300198,1319
'300051,1318
'002528,1317
'002481,1316
'002658,1316
'002041,1315
'002475,1315
'600192,1314
'002314,1312
'000996,1311
'600866,1311
'600289,1310
'002055,1306
'600645,1305
'600298,1303
'000609,1303
'002680,1303
'000833,1301
'002033,1300
'600355,1299
'000666,1299
'000046,1298
'600702,1297
'000584,1297
'600650,1296
'600722,1296
'000927,1295
'600481,1294
'600580,1294
'000620,1294
'002494,1294
'002733,1294
'601678,1293
'600222,1292
'300213,1292
'600201,1292
'600059,1292
'000739,1290
'600381,1289
'002452,1286
'000565,1285
'000981,1285
'300343,1284
'600597,1284
'002255,1284
'600699,1284
'000928,1281
'002006,1281
'600120,1279
'002386,1279
'300273,1279
'002246,1279
'300222,1277
'300741,1277
'002941,1276
'603888,1276
'601330,1275
'300299,1274
'000671,1273
'002164,1272
'000971,1270
'000782,1268
'300311,1268
'600259,1266
'002232,1265
'600993,1265
'002590,1264
'002160,1264
'600239,1263
'600004,1263
'002298,1263
'002229,1261
'300496,1261
'300113,1260
'000061,1260
'300231,1260
'600128,1260
'600695,1260
'600641,1259
'002651,1258
'600590,1257
'002502,1257
'600501,1256
'600710,1256
'300527,1256
'000887,1256
'000532,1256
'600135,1256
'000850,1255
'002171,1255
'600933,1253
'603299,1251
'300083,1251
'000890,1250
'600422,1250
'600119,1250
'600358,1249
'000638,1248
'002069,1248
'600138,1247
'600235,1246
'002264,1244
'600792,1244
'000962,1243
'000835,1242
'600530,1242
'002782,1242
'603969,1241
'300159,1241
'600052,1241
'300045,1240
'002587,1239
'002320,1238
'002219,1238
'002087,1236
'300228,1235
'600876,1234
'002702,1233
'000722,1233
'000409,1232
'600738,1232
'002459,1231
'000025,1231
'300028,1230
'002158,1229
'002470,1229
'300408,1229
'300033,1228
'600733,1226
'002091,1224
'600470,1223
'600810,1223
'000657,1222
'000673,1222
'002373,1221
'300161,1221
'300166,1220
'603616,1220
'600634,1219
'300336,1216
'002546,1216
'600223,1216
'300006,1214
'600078,1213
'603323,1211
'300217,1210
'002487,1209
'002737,1208
'300229,1208
'002556,1207
'600229,1206
'000035,1205
'600981,1204
'002443,1202
'000755,1202
'002416,1200
'600982,1200
'000737,1200
'002215,1199
'600275,1198
'600971,1198
'000987,1196
'000700,1195
'300618,1195
'002721,1193
'002711,1193
'600359,1192
'600080,1192
'002364,1192
'000669,1191
'002225,1191
'002223,1191
'300039,1191
'002133,1189
'300053,1188
'601368,1188
'600960,1188
'000972,1187
'600802,1185
'000752,1184
'300005,1184
'600285,1184
'000530,1183
'002366,1183
'300139,1182
'603113,1182
'600165,1181
'300368,1181
'600185,1179
'300316,1177
'600779,1177
'002007,1176
'000761,1175
'002625,1175
'000811,1175
'002538,1174
'000151,1172
'300188,1171
'002231,1171
'002551,1171
'600217,1171
'000921,1171
'002095,1169
'300016,1169
'600141,1168
'300115,1168
'600801,1167
'002527,1165
'601789,1165
'600295,1164
'600242,1164
'002583,1162
'000989,1161
'600835,1159
'300148,1159
'600193,1159
'600129,1158
'000788,1158
'600639,1156
'002822,1154
'002149,1153
'600328,1152
'002379,1150
'000513,1150
'300504,1150
'600657,1149
'601226,1148
'002685,1147
'000818,1146
'600267,1144
'002453,1143
'002422,1142
'600096,1142
'002519,1141
'600896,1140
'603817,1140
'603111,1138
'600462,1138
'000606,1137
'000810,1136
'300323,1136
'000576,1136
'000404,1136
'600856,1136
'000034,1135
'002389,1134
'600107,1133
'603803,1132
'000961,1132
'300157,1131
'300759,1131
'000821,1130
'002617,1130
'600822,1129
'002211,1128
'000707,1128
'600851,1128
'002172,1127
'000607,1126
'002643,1126
'300035,1125
'600821,1125
'002872,1124
'002143,1122
'600093,1122
'002259,1121
'002666,1121
'600178,1121
'002559,1121
'300150,1120
'300073,1120
'300755,1119
'002046,1117
'600336,1117
'603227,1116
'000911,1116
'600750,1116
'300146,1116
'002367,1115
'002707,1114
'300263,1114
'300172,1113
'600830,1113
'000732,1111
'000950,1110
'600386,1110
'002531,1109
'600310,1109
'600692,1109
'300201,1107
'603105,1107
'300068,1107
'600748,1106
'601311,1106
'002328,1105
'000531,1104
'600155,1102
'601127,1102
'600723,1101
'601028,1101
'000678,1101
'002240,1100
'600009,1096
'002440,1096
'002086,1096
'002606,1096
'600521,1095
'002539,1095
'600623,1095
'002396,1094
'600367,1094
'000692,1092
'601086,1092
'000796,1092
'000852,1092
'002054,1091
'002036,1091
'002214,1090
'002703,1090
'300276,1090
'600757,1087
'600973,1087
'000952,1086
'000553,1086
'002204,1086
'002662,1085
'002631,1085
'300145,1084
'000428,1082
'002374,1081
'603999,1080
'000637,1079
'002684,1079
'002135,1079
'300288,1078
'601199,1078
'002449,1078
'601155,1077
'002709,1076
'600515,1076
'002228,1075
'603225,1075
'000155,1075
'600191,1072
'002769,1071
'002375,1071
'000610,1071
'000676,1069
'600600,1068
'002418,1068
'600616,1068
'002348,1067
'600233,1067
'002098,1066
'600390,1066
'600161,1065
'600145,1061
'600727,1060
'603956,1059
'300184,1059
'002350,1059
'002717,1059
'600101,1059
'000523,1058
'000017,1052
'300118,1051
'300076,1050
'600398,1049
'600682,1047
'601599,1045
'300332,1045
'300052,1044
'000156,1043
'603528,1043
'600456,1043
'000011,1042
'002029,1042
'000593,1041
'000505,1041
'300080,1041
'600803,1040
'600613,1039
'002515,1039
'300735,1039
'002114,1038
'300171,1037
'002165,1037
'002267,1036
'300215,1035
'000881,1035
'002747,1034
'603980,1033
'600209,1033
'600400,1033
'002644,1032
'000713,1031
'002848,1031
'600461,1029
'300147,1029
'600848,1029
'002562,1029
'600575,1028
'300252,1028
'600482,1027
'600062,1027
'002397,1024
'002404,1022
'600834,1020
'002522,1020
'000537,1020
'600854,1019
'600126,1019
'600648,1018
'000948,1017
'000065,1016
'000885,1016
'002441,1016
'002507,1015
'002107,1015
'300362,1014
'600449,1014
'000153,1012
'601969,1011
'300063,1011
'000522,1009
'000708,1009
'300032,1009
'000757,1009
'002021,1008
'600305,1008
'002388,1007
'300528,1005
'601888,1005
'000697,1004
'600859,1002
'002347,1001
'002920,1000
'000570,1000
'002045,998
'603106,998
'603167,996
'300193,995
'603002,994
'002262,994
'600077,994
'002410,993
'000922,993
'601238,992
'600638,992
'002009,991
'000993,990
'002331,989
'002012,989
'300370,989
'002946,988
'002480,987
'002254,986
'603843,986
'600961,985
'002344,985
'601858,985
'600373,984
'600416,983
'300224,983
'000766,981
'002490,981
'002544,981
'002929,980
'002270,979
'002581,979
'600479,979
'000797,979
'600203,978
'002221,976
'600182,976
'002044,975
'002174,975
'300498,975
'600715,974
'600790,974
'002772,972
'300183,972
'300317,971
'002597,971
'601339,971
'300699,970
'600636,970
'002745,969
'000908,969
'300345,968
'002766,967
'600716,967
'601900,965
'002062,965
'000633,965
'002672,964
'002578,964
'300074,962
'000976,962
'600257,962
'002208,961
'300325,960
'600556,959
'002584,959
'002580,959
'002930,959
'600761,957
'002693,957
'002629,955
'300255,955
'603032,954
'000582,954
'300151,953
'601811,953
'600429,953
'300386,953
'600767,953
'300001,951
'000711,951
'000613,951
'000429,950
'000759,950
'002363,949
'002321,949
'603198,949
'002071,949
'002244,948
'300458,948
'300021,948
'000915,948
'002189,947
'603117,947
'300366,947
'600557,947
'300091,947
'000631,945
'002072,945
'002694,945
'002655,944
'300122,944
'000090,944
'603636,944
'300322,944
'002708,944
'300259,941
'000888,940
'002906,939
'002700,936
'002304,934
'600618,934
'000603,934
'600689,933
'600163,932
'300451,930
'002153,930
'300096,930
'603559,930
'300625,929
'000975,929
'002377,928
'002184,928
'300022,928
'300179,927
'300295,926
'002126,926
'300133,924
'000716,923
'601116,923
'002609,923
'002265,922
'603648,921
'002420,921
'603367,920
'002035,919
'000628,919
'600766,918
'600038,917
'300018,917
'002472,917
'300758,914
'000819,914
'601020,914
'300011,914
'300466,913
'603996,912
'603920,912
'600278,912
'603357,911
'002194,910
'300221,909
'300761,909
'603979,909
'300050,908
'002080,908
'603777,907
'300244,906
'002688,906
'600323,906
'600668,905
'000982,904
'300597,904
'600361,903
'002048,903
'002251,903
'000860,902
'002365,902
'601996,902
'002613,901
'300666,901
'000785,901
'002445,901
'002524,900
'300245,900
'000417,899
'603876,898
'603188,898
'600724,897
'000920,897
'603588,896
'001896,896
'600287,896
'300664,896
'600844,895
'300012,895
'002238,895
'000007,895
'002028,894
'002016,893
'002712,892
'000632,889
'603698,889
'600894,886
'603308,886
'002545,885
'603986,885
'000430,884
'002343,884
'002640,884
'002351,883
'600809,882
'002050,881
'000419,881
'002699,877
'002242,877
'000925,876
'000421,876
'600819,876
'600152,876
'002925,875
'300144,875
'002900,875
'600448,875
'002293,874
'600202,874
'002323,874
'600725,873
'300708,873
'002309,873
'002903,873
'300327,871
'300071,871
'000597,871
'300153,869
'600791,869
'002577,869
'002560,869
'600225,868
'600423,868
'000951,868
'002774,866
'603587,865
'600603,863
'600587,863
'300117,863
'300339,863
'300520,862
'600299,862
'600619,861
'002272,859
'300379,859
'002579,858
'603067,858
'002558,857
'600329,857
'600532,855
'000560,854
'002327,852
'300160,852
'002574,852
'300100,852
'300099,852
'601126,852
'002111,851
'002660,851
'002521,850
'600843,850
'600622,849
'600365,849
'000150,849
'600562,849
'600644,849
'600696,848
'300267,848
'601139,847
'300641,847
'000544,846
'002094,846
'002536,846
'000062,846
'300208,846
'603063,845
'000030,845
'002461,844
'002458,843
'002561,842
'000919,842
'600469,841
'002109,841
'002247,840
'601369,839
'000045,838
'300242,838
'300419,838
'600197,837
'002371,836
'000705,836
'601999,832
'300142,832
'600327,832
'300124,832
'601965,832
'002059,830
'002317,830
'600012,829
'000662,829
'002675,828
'002478,827
'300312,827
'300459,826
'000408,826
'300450,825
'600540,825
'000626,825
'300444,824
'000096,823
'300740,823
'603885,822
'002227,821
'300397,821
'300340,821
'000923,820
'300344,819
'300194,819
'300694,819
'603421,817
'603650,817
'002061,816
'600054,816
'300175,816
'300067,815
'600273,814
'002274,814
'300081,814
'002198,814
'600345,812
'600510,812
'300199,811
'300284,811
'300207,811
'300269,811
'000665,809
'300392,809
'600113,809
'603012,809
'300173,808
'002455,808
'600156,808
'601886,808
'300479,807
'002147,806
'600796,806
'002186,806
'300401,806
'002332,806
'002616,805
'002916,805
'002345,804
'603916,804
'300250,804
'600681,804
'002698,803
'603116,803
'300493,803
'002376,803
'002483,803
'300187,803
'603778,802
'002792,801
'300025,799
'002066,799
'002464,798
'000809,798
'000978,798
'601877,798
'603121,797
'000501,797
'002425,796
'300477,794
'002741,794
'300262,794
'601801,791
'603260,791
'300545,790
'002911,790
'601098,789
'300155,789
'300030,788
'603881,787
'002020,786
'300506,786
'002192,786
'601595,785
'603556,785
'002676,784
'600889,784
'300004,784
'002882,783
'002040,783
