stkcode,headcount
'600317,4561
'000683,4508
'000333,4507
'601005,4498
'601212,4497
'600958,4446
'600820,4439
'600895,4434
'600048,4425
'601872,4400
'600547,4389
'600886,4372
'600039,4363
'600485,4354
'601179,4344
'002446,4334
'000682,4333
'601608,4323
'002505,4321
'600875,4319
'601898,4317
'600109,4315
'600755,4261
'600017,4229
'600776,4217
'601890,4185
'000723,4173
'601006,4163
'002031,4161
'600006,4144
'601111,4138
'600435,4131
'000930,4128
'002294,4109
'600276,4086
'300024,4079
'601108,4066
'000897,4065
'600118,4058
'002292,4058
'002466,4041
'002465,4038
'000983,4035
'601718,4031
'600873,4026
'600816,4023
'000830,4002
'600252,3994
'600362,3984
'002185,3981
'600187,3980
'600959,3979
'600871,3973
'601229,3967
'600737,3964
'601800,3928
'600027,3924
'600309,3918
'600282,3901
'600604,3883
'300185,3881
'000882,3876
'600150,3875
'601000,3873
'000917,3867
'601216,3856
'600169,3855
'000656,3846
'000807,3839
'601010,3833
'600210,3826
'000767,3822
'000005,3819
'002405,3812
'601375,3785
'600624,3773
'600901,3714
'002310,3684
'600789,3679
'600928,3671
'000717,3655
'600033,3631
'600104,3629
'000027,3624
'600577,3609
'601838,3605
'002176,3599
'002948,3596
'600177,3594
'002498,3593
'601607,3562
'600151,3562
'600220,3558
'300027,3556
'601009,3555
'000886,3553
'600196,3552
'000878,3552
'000680,3551
'000898,3549
'002008,3538
'000758,3533
'000021,3525
'600495,3521
'600528,3494
'002266,3494
'002130,3494
'000636,3480
'601118,3474
'603799,3461
'002280,3446
'600726,3444
'000488,3441
'600711,3440
'600881,3429
'000652,3428
'601611,3427
'600572,3421
'601008,3413
'601878,3412
'600496,3409
'600015,3396
'600021,3387
'601881,3365
'601228,3340
'600550,3330
'000516,3323
'002506,3322
'002241,3320
'000931,3305
'600606,3305
'601555,3302
'002177,3295
'600804,3288
'000571,3275
'600664,3270
'600410,3268
'000933,3260
'000410,3254
'002547,3245
'000572,3245
'601016,3230
'600103,3218
'002129,3212
'002013,3209
'000883,3208
'000816,3205
'002385,3203
'000520,3203
'600175,3200
'000959,3195
'002407,3193
'601700,3191
'600595,3191
'601628,3190
'600428,3188
'601933,3187
'600717,3170
'000686,3162
'600380,3155
'002183,3147
'600425,3127
'600649,3126
'601011,3125
'600583,3125
'600072,3125
'600584,3118
'002736,3114
'601298,3108
'000547,3102
'600999,3099
'000415,3097
'600153,3076
'000050,3076
'000507,3065
'603000,3063
'600569,3052
'600611,3042
'601162,3033
'300079,3020
'000592,3016
'002004,3013
'000616,3011
'600446,3007
'600698,3003
'600549,3003
'600269,3000
'000793,2999
'600794,2993
'300070,2990
'002236,2989
'300111,2981
'002155,2973
'000831,2972
'601326,2967
'002421,2964
'601958,2962
'601128,2960
'600777,2959
'601788,2959
'002217,2949
'601198,2947
'002463,2945
'002491,2942
'600586,2941
'600331,2936
'600208,2935
'300623,2928
'002663,2925
'000670,2911
'600728,2906
'600399,2901
'000970,2893
'002497,2888
'600326,2887
'000729,2872
'600125,2870
'600900,2861
'000877,2855
'600158,2845
'000988,2843
'000623,2840
'002252,2839
'601200,2836
'600498,2836
'600284,2831
'002565,2807
'001696,2804
'002256,2797
'002489,2794
'000012,2792
'601117,2788
'002526,2785
'600812,2784
'002739,2782
'600977,2778
'601929,2770
'000559,2763
'600652,2762
'600176,2761
'000627,2761
'600565,2759
'603019,2758
'600026,2750
'000528,2746
'600063,2744
'600677,2739
'600405,2739
'002342,2736
'002471,2734
'000728,2733
'600110,2732
'000519,2729
'002030,2726
'000806,2720
'600297,2716
'600811,2714
'000973,2713
'000518,2713
'600020,2702
'600744,2702
'000937,2701
'600655,2698
'002307,2697
'002431,2685
'600988,2680
'600846,2680
'002496,2673
'600388,2672
'002161,2667
'000423,2645
'000159,2642
'600581,2636
'002023,2634
'300750,2625
'002573,2625
'600490,2618
'000401,2617
'002002,2608
'600893,2603
'000792,2595
'600660,2591
'002049,2586
'600143,2586
'600186,2584
'600614,2579
'601598,2575
'600867,2570
'600133,2569
'600360,2567
'600130,2565
'600074,2562
'002474,2562
'002392,2560
'600343,2557
'002145,2552
'002263,2550
'002447,2546
'002089,2543
'600348,2542
'600291,2537
'600531,2537
'002312,2525
'600736,2521
'002017,2517
'600308,2517
'600011,2516
'000008,2511
'600688,2507
'002154,2501
'600392,2499
'600662,2499
'600598,2497
'002429,2495
'000862,2493
'000039,2492
'000960,2492
'002276,2490
'600512,2483
'601601,2482
'000069,2481
'600190,2469
'000795,2467
'601997,2462
'002092,2461
'600519,2461
'300355,2459
'300077,2457
'600756,2456
'600271,2455
'002839,2445
'600874,2440
'002467,2440
'600588,2440
'002108,2438
'600675,2437
'300287,2436
'002302,2436
'600966,2428
'000738,2420
'600654,2420
'000650,2417
'300088,2417
'600555,2414
'000402,2411
'002175,2411
'002118,2395
'300418,2393
'601860,2388
'000859,2386
'600085,2383
'002426,2382
'600970,2374
'600666,2374
'600718,2373
'600396,2372
'600739,2367
'600667,2366
'601001,2360
'600084,2359
'000536,2349
'600086,2348
'600037,2347
'002436,2344
'000777,2344
'002594,2341
'600770,2340
'600507,2338
'600311,2337
'000861,2334
'600162,2326
'000720,2325
'600106,2322
'600200,2320
'300251,2318
'002102,2318
'300072,2316
'600651,2314
'002151,2314
'600340,2314
'600418,2313
'600862,2309
'600884,2301
'600127,2300
'600775,2299
'600206,2297
'600171,2291
'002716,2291
'002067,2288
'300324,2287
'600122,2285
'000301,2284
'000718,2283
'000939,2281
'600300,2281
'600720,2275
'600570,2273
'002542,2271
'000800,2269
'000566,2269
'601828,2268
'600525,2266
'600467,2261
'600685,2259
'600409,2258
'002288,2257
'300058,2253
'000600,2252
'601666,2250
'601388,2247
'600585,2246
'600183,2244
'300136,2224
'600227,2223
'002341,2223
'002668,2223
'002097,2222
'000690,2218
'600759,2215
'002113,2214
'300008,2214
'002501,2211
'300297,2208
'002156,2206
'601577,2206
'603858,2199
'300766,2198
'600060,2197
'600798,2193
'002939,2193
'600926,2187
'600105,2180
'601699,2177
'000981,2177
'000564,2174
'600266,2171
'601636,2169
'002337,2168
'601002,2166
'000958,2165
'002517,2165
'600199,2163
'002018,2163
'600517,2159
'002437,2155
'002249,2155
'000822,2155
'600172,2155
'600978,2152
'002636,2149
'000400,2149
'600064,2146
'600596,2146
'300352,2142
'300433,2141
'300116,2138
'600226,2136
'600963,2131
'000006,2130
'002945,2127
'002104,2119
'600578,2118
'600406,2117
'600321,2114
'000070,2112
'002486,2112
'002226,2111
'600800,2110
'002261,2110
'000558,2107
'600322,2104
'000997,2103
'002115,2103
'600500,2103
'600827,2102
'600035,2102
'002052,2101
'000548,2101
'000753,2099
'600350,2097
'000901,2093
'002245,2090
'600869,2088
'000059,2086
'002005,2085
'000868,2083
'300110,2082
'600643,2080
'002239,2077
'002210,2072
'000936,2069
'601019,2065
'300098,2054
'000876,2052
'600303,2052
'002358,2044
'600316,2044
'000545,2043
'000016,2042
'000837,2038
'000762,2034
'002218,2031
'603810,2029
'300768,2029
'600536,2028
'002170,2025
'600188,2024
'002510,2024
'000503,2020
'601949,2019
'600836,2018
'000851,2015
'600630,2014
'002630,2011
'600240,2005
'300026,2003
'002284,2003
'300156,2002
'002555,2002
'600058,1999
'000585,1999
'601990,1998
'002390,1995
'000799,1994
'002099,1994
'600713,1992
'600231,1991
'002657,1991
'002285,1991
'002448,1991
'002596,1990
'600740,1990
'002334,1989
'000036,1981
'300101,1981
'601107,1978
'300292,1978
'600751,1976
'600198,1973
'002178,1973
'000040,1972
'002540,1971
'002495,1970
'600888,1970
'002056,1970
'600783,1965
'600545,1965
'000541,1964
'600582,1957
'600330,1953
'300002,1953
'000903,1946
'300003,1946
'600408,1945
'600436,1945
'002550,1941
'002273,1936
'000905,1930
'000555,1928
'600730,1927
'000969,1926
'601615,1925
'000018,1925
'000838,1923
'600056,1922
'002554,1922
'601633,1916
'002157,1915
'000900,1911
'600477,1908
'600824,1907
'002167,1900
'000760,1897
'002121,1890
'002079,1886
'600268,1876
'002011,1873
'000514,1872
'600765,1870
'600787,1868
'600098,1868
'601163,1868
'000089,1865
'002146,1863
'601616,1863
'600160,1863
'300253,1862
'000829,1862
'600117,1861
'600488,1861
'300527,1860
'002488,1859
'000677,1857
'002110,1853
'000088,1851
'000721,1848
'000420,1847
'600426,1847
'600747,1845
'601808,1841
'600704,1838
'002001,1837
'002938,1835
'600067,1835
'000591,1833
'600123,1829
'000927,1829
'600784,1824
'600877,1822
'002106,1818
'000826,1816
'603128,1816
'603169,1814
'000543,1814
'000055,1814
'600673,1812
'002611,1811
'002459,1810
'600997,1810
'000422,1810
'600936,1810
'601012,1805
'600594,1803
'600502,1801
'601058,1800
'601518,1798
'002413,1797
'600880,1797
'601069,1794
'002665,1794
'300296,1792
'300044,1792
'000599,1787
'002073,1787
'002326,1787
'000521,1786
'600076,1786
'000687,1784
'002400,1784
'600602,1783
'600621,1778
'600116,1778
'600312,1776
'000610,1773
'002224,1770
'600760,1769
'002075,1769
'600568,1768
'000615,1768
'002060,1767
'600967,1766
'600571,1766
'002807,1764
'600079,1762
'600292,1762
'601225,1761
'000568,1760
'600537,1758
'600290,1757
'000509,1757
'002359,1756
'002281,1755
'600831,1750
'000561,1750
'002508,1747
'600546,1745
'600701,1744
'000836,1743
'002064,1742
'600527,1742
'300152,1741
'600903,1740
'600509,1740
'600216,1740
'002695,1736
'300197,1736
'002639,1734
'600057,1731
'002269,1729
'002689,1728
'600339,1727
'600676,1724
'000998,1723
'000589,1721
'000539,1719
'600478,1718
'601952,1717
'600864,1715
'001979,1715
'002523,1714
'000693,1710
'600397,1709
'000802,1708
'002083,1708
'002701,1707
'002516,1706
'000506,1705
'002535,1701
'002432,1695
'300085,1692
'002235,1691
'000587,1689
'002093,1689
'601311,1689
'002424,1688
'000966,1688
'000407,1687
'601678,1685
'000498,1684
'600986,1684
'000538,1681
'000659,1680
'002142,1679
'300137,1676
'000912,1675
'300431,1674
'300303,1674
'600758,1672
'600439,1671
'600674,1670
'002619,1669
'002078,1669
'300737,1669
'600807,1667
'600073,1666
'601619,1666
'300055,1666
'300090,1662
'002402,1662
'600298,1658
'300383,1656
'002019,1656
'000895,1653
'600069,1650
'300370,1650
'601068,1649
'002070,1646
'000099,1646
'000557,1643
'600533,1641
'002148,1638
'002329,1638
'600734,1636
'600279,1632
'600707,1630
'600535,1629
'300377,1628
'600061,1627
'002369,1626
'000789,1624
'601777,1624
'000963,1620
'002168,1620
'600313,1618
'000980,1617
'601928,1616
'601360,1615
'002237,1612
'002043,1610
'600782,1608
'300770,1608
'002617,1607
'002100,1605
'000791,1604
'600075,1602
'000786,1602
'601188,1601
'002433,1599
'002163,1597
'600975,1596
'601968,1589
'600663,1588
'600155,1588
'600332,1587
'000957,1587
'600249,1587
'000426,1586
'002622,1586
'000029,1586
'601003,1586
'600626,1586
'600491,1584
'600112,1584
'000938,1583
'000601,1581
'600458,1578
'300735,1577
'000158,1576
'002650,1576
'000788,1574
'600354,1574
'300170,1572
'600825,1572
'002564,1569
'600066,1569
'002122,1567
'300353,1566
'600733,1566
'002428,1565
'300066,1563
'000698,1561
'002074,1559
'300367,1556
'600853,1556
'600368,1555
'600372,1553
'002305,1551
'000517,1550
'002271,1550
'002408,1550
'002297,1549
'002152,1548
'002139,1548
'600648,1546
'300099,1546
'600855,1542
'002570,1538
'600280,1538
'300465,1537
'600366,1537
'601606,1536
'600236,1535
'600908,1534
'002162,1534
'002440,1532
'600526,1532
'002451,1531
'000712,1530
'600093,1528
'600466,1525
'000607,1524
'601218,1524
'002279,1524
'000935,1524
'002197,1522
'000510,1522
'603126,1522
'000810,1521
'002711,1520
'000971,1519
'600277,1519
'600261,1519
'000926,1519
'600805,1518
'001965,1518
'600741,1516
'002277,1515
'600691,1515
'601966,1512
'600433,1512
'002649,1512
'600743,1511
'002737,1511
'002222,1511
'603712,1507
'600801,1504
'000573,1500
'002274,1499
'002181,1499
'300168,1498
'000955,1497
'002458,1495
'600838,1492
'600695,1491
'600979,1491
'600589,1491
'002697,1487
'603766,1487
'000554,1486
'600230,1486
'002383,1485
'601222,1485
'002300,1483
'002063,1483
'600856,1482
'002325,1480
'300135,1478
'600138,1478
'002406,1477
'600363,1475
'002182,1474
'600773,1474
'600609,1474
'002233,1474
'600139,1473
'300043,1473
'300107,1471
'000965,1471
'300359,1470
'300247,1470
'600351,1470
'600678,1468
'000612,1468
'002642,1466
'600939,1465
'000996,1463
'000726,1463
'002068,1457
'600815,1457
'000529,1457
'002378,1456
'002076,1450
'000068,1450
'002386,1450
'600383,1449
'300131,1449
'300091,1446
'002303,1446
'000766,1445
'600192,1444
'000949,1442
'002141,1442
'600722,1441
'002169,1440
'600708,1439
'002476,1435
'600391,1435
'000672,1433
'300038,1432
'300304,1432
'603259,1431
'600628,1431
'600481,1429
'002604,1429
'601908,1427
'601158,1426
'000850,1422
'002318,1419
'002361,1419
'600159,1419
'600237,1416
'002191,1415
'300266,1414
'000530,1414
'002128,1413
'002354,1412
'002047,1411
'002051,1411
'601717,1410
'000416,1409
'002457,1409
'002137,1409
'000823,1408
'000812,1407
'600090,1407
'002603,1407
'600559,1406
'000010,1405
'600501,1405
'600996,1404
'002366,1403
'601336,1402
'002439,1400
'002533,1399
'300009,1397
'300083,1396
'002283,1396
'600823,1396
'600218,1395
'300256,1395
'600995,1394
'300048,1393
'601226,1393
'601366,1393
'002512,1392
'600590,1389
'002504,1387
'300198,1386
'000701,1385
'000790,1384
'002033,1383
'300310,1382
'600552,1381
'601789,1381
'300376,1381
'300122,1378
'000581,1378
'002123,1378
'601865,1377
'600121,1377
'600633,1377
'600246,1377
'600576,1377
'000833,1376
'300332,1375
'000820,1374
'000565,1374
'601101,1374
'600119,1373
'002306,1372
'600375,1372
'600422,1371
'002132,1368
'600376,1368
'600710,1367
'600508,1364
'000584,1364
'600929,1364
'002503,1362
'300364,1361
'000899,1361
'000780,1360
'600438,1359
'002038,1358
'002308,1356
'000533,1355
'603618,1354
'603379,1353
'000673,1352
'600665,1352
'300159,1351
'002012,1351
'600981,1350
'002384,1349
'600353,1349
'002339,1347
'002356,1346
'300139,1346
'000019,1345
'600499,1345
'300178,1344
'002246,1344
'002362,1344
'002681,1343
'300228,1341
'002253,1338
'002502,1337
'600459,1337
'000756,1337
'600610,1334
'600558,1331
'000918,1331
'002588,1330
'000671,1328
'600470,1327
'002509,1326
'000058,1324
'000655,1323
'600393,1323
'300134,1321
'600400,1321
'000801,1321
'002298,1320
'300102,1319
'600917,1319
'600650,1318
'600251,1316
'600135,1316
'600293,1316
'600687,1315
'000731,1314
'002166,1314
'600207,1314
'600149,1314
'600062,1313
'002172,1313
'002635,1312
'000609,1312
'600780,1310
'601500,1307
'002452,1307
'600359,1306
'600288,1306
'002585,1305
'002479,1304
'600260,1303
'300078,1303
'002680,1303
'000666,1302
'000993,1300
'600699,1300
'300274,1295
'000046,1294
'002638,1293
'600390,1291
'600835,1290
'600259,1290
'600095,1290
'600325,1290
'002589,1289
'002628,1289
'300073,1289
'300181,1288
'600212,1287
'300760,1287
'600738,1287
'002255,1286
'000595,1286
'000552,1286
'002444,1285
'002373,1284
'600004,1284
'603118,1282
'300333,1282
'002658,1282
'603969,1281
'002321,1281
'300177,1281
'300075,1279
'000739,1279
'300068,1278
'300014,1278
'601208,1278
'002538,1278
'600480,1277
'600059,1277
'300129,1277
'600358,1277
'000061,1277
'000928,1274
'000856,1274
'300189,1274
'600395,1272
'002475,1271
'300010,1270
'002352,1269
'002546,1269
'300216,1267
'002707,1266
'600082,1266
'000950,1263
'300194,1262
'600684,1261
'002022,1260
'000733,1259
'600896,1259
'600530,1259
'002654,1259
'002702,1258
'000669,1258
'002171,1258
'600597,1258
'002081,1257
'600289,1257
'002041,1257
'600982,1255
'300273,1255
'300676,1255
'000620,1255
'600702,1254
'603117,1253
'000848,1253
'600515,1251
'002304,1251
'002091,1250
'002232,1250
'300036,1250
'300045,1249
'002470,1249
'002069,1248
'600973,1248
'600757,1247
'600803,1247
'002347,1246
'600639,1246
'600333,1244
'000990,1244
'300222,1244
'002190,1242
'300188,1242
'002149,1242
'600168,1241
'002494,1240
'300182,1239
'000685,1238
'002215,1238
'002204,1237
'603888,1236
'002581,1234
'002519,1234
'300051,1233
'300015,1233
'600096,1232
'601869,1232
'002770,1232
'000622,1231
'600960,1231
'601015,1231
'300028,1230
'600078,1229
'600201,1228
'002299,1228
'600052,1228
'600178,1226
'002055,1226
'600222,1225
'000782,1224
'600810,1223
'000035,1221
'600613,1220
'600080,1219
'600131,1218
'002314,1218
'002353,1217
'300765,1217
'300316,1216
'600141,1215
'002531,1215
'300267,1213
'600381,1213
'603693,1212
'603300,1210
'002528,1210
'002601,1209
'600876,1208
'600822,1208
'300307,1207
'601233,1206
'603323,1205
'000752,1205
'300217,1205
'300741,1202
'300408,1202
'300005,1201
'000638,1201
'002087,1201
'002296,1201
'000737,1199
'000796,1198
'600750,1197
'002625,1197
'002229,1197
'300039,1196
'000887,1196
'600580,1195
'600891,1194
'002590,1194
'600129,1194
'300020,1193
'300006,1191
'000890,1189
'000962,1189
'603113,1188
'002507,1187
'600275,1186
'002007,1184
'600645,1184
'600120,1182
'000700,1178
'002461,1177
'603366,1177
'002006,1177
'002651,1175
'002703,1175
'002219,1174
'600641,1173
'300299,1173
'300496,1172
'002733,1172
'000553,1171
'300343,1171
'300229,1171
'002320,1170
'600802,1170
'000761,1170
'601368,1166
'600285,1166
'300128,1165
'600239,1164
'002133,1164
'002160,1164
'002443,1164
'002453,1163
'000722,1163
'002143,1163
'600993,1162
'600373,1162
'000707,1162
'600634,1161
'002556,1160
'002558,1159
'600185,1157
'002387,1157
'600821,1155
'600971,1155
'600933,1155
'600229,1154
'300339,1154
'600851,1153
'000606,1152
'002234,1152
'300325,1152
'600657,1151
'300311,1147
'000531,1147
'600165,1146
'000409,1146
'002670,1145
'603299,1144
'000972,1143
'000821,1143
'600310,1143
'002717,1142
'300033,1142
'300336,1141
'002225,1141
'000034,1141
'000692,1141
'600482,1140
'002240,1139
'002223,1139
'600223,1139
'002264,1137
'300113,1137
'600328,1136
'600866,1134
'600692,1134
'601155,1133
'600792,1133
'000813,1132
'000025,1132
'000151,1132
'600038,1132
'002782,1131
'000755,1131
'300323,1130
'603317,1129
'600278,1128
'002685,1127
'002487,1126
'002575,1126
'300166,1125
'002416,1125
'000676,1125
'002481,1124
'002243,1124
'002662,1123
'002629,1123
'000711,1123
'300146,1122
'002721,1120
'600193,1119
'000657,1118
'002551,1117
'600638,1117
'000818,1117
'002750,1115
'002389,1115
'600156,1113
'002367,1112
'603227,1112
'000952,1112
'002379,1110
'002364,1110
'000570,1110
'002583,1110
'000404,1109
'600267,1109
'002631,1108
'000637,1107
'300035,1107
'002694,1107
'600575,1106
'600128,1106
'300053,1106
'600830,1106
'000732,1105
'600077,1104
'600355,1104
'300231,1103
'300184,1102
'002822,1102
'603616,1099
'000513,1099
'002158,1097
'002153,1097
'600623,1096
'600107,1094
'600398,1094
'002396,1093
'002265,1092
'002539,1091
'600295,1088
'000835,1088
'002640,1088
'002709,1086
'600101,1086
'600727,1084
'600723,1083
'002231,1083
'300150,1082
'002684,1080
'300259,1080
'002374,1079
'601028,1078
'603225,1077
'002766,1077
'002135,1075
'300148,1072
'603002,1069
'300213,1069
'002872,1068
'600479,1068
'002418,1067
'000017,1065
'002350,1063
'300498,1062
'600145,1061
'002009,1060
'000757,1060
'601127,1060
'603817,1060
'000888,1059
'300618,1058
'300201,1057
'002214,1056
'000532,1056
'300124,1053
'000881,1052
'000065,1051
'300471,1049
'600682,1048
'600779,1048
'600367,1047
'002644,1047
'601858,1045
'300378,1045
'002071,1044
'300172,1044
'600336,1043
'002527,1043
'002693,1043
'002228,1043
'601199,1042
'600636,1042
'002666,1041
'600233,1041
'002559,1041
'600305,1041
'002211,1041
'300157,1040
'002086,1039
'000428,1039
'600202,1038
'601599,1038
'603528,1038
'000989,1037
'000505,1036
'300016,1036
'002404,1035
'300597,1035
'600844,1033
'603999,1033
'300052,1033
'002643,1032
'600462,1031
'002371,1031
'600834,1030
'002259,1030
'600081,1029
'603220,1028
'300147,1027
'002745,1026
'600616,1025
'002746,1022
'300067,1022
'000523,1021
'002126,1018
'002587,1017
'600009,1017
'000811,1017
'600217,1014
'300263,1013
'002221,1012
'002328,1012
'002348,1012
'601330,1011
'002165,1011
'000713,1010
'002747,1008
'600854,1008
'002028,1008
'000522,1007
'300276,1007
'600449,1005
'002109,1005
'002029,1005
'600094,1003
'002941,1002
'002164,1001
'600235,999
'603980,998
'600618,995
'300215,994
'000011,993
'000156,993
'002262,992
'000911,992
'002046,992
'002375,991
'002095,991
'600456,990
'600191,990
'600232,989
'600182,989
'000593,989
'600848,989
'603167,989
'300145,988
'002578,987
'300175,986
'600416,985
'600209,984
'300171,984
'000155,984
'002607,982
'000697,982
'002267,982
'600179,981
'300165,978
'300001,977
'000852,977
'300115,976
'601238,975
'300288,975
'600386,974
'000613,972
'300037,972
'002606,970
'002769,970
'002094,970
'300528,969
'002107,967
'000576,966
'002425,964
'600242,963
'002062,963
'002597,963
'000797,963
'603636,962
'000153,960
'002422,960
'603998,960
'002344,959
'600203,959
'600716,959
'300356,959
'000430,958
'601339,958
'600323,958
'603111,958
'002036,957
'002480,957
'002925,956
'002114,955
'002580,954
'300386,953
'000885,953
'002397,953
'002772,953
'603188,952
'600113,951
'300193,949
'000429,948
'002544,947
'600969,947
'603843,944
'002080,944
'600163,943
'002174,943
'600161,942
'002524,942
'600790,941
'600521,940
'600335,940
'000908,939
'603009,939
'002021,937
'002522,937
'002309,936
'002317,936
'002950,935
'603648,934
'000678,934
'000537,934
'600715,932
'000819,931
'002388,930
'002699,930
'002906,930
'601086,930
'300252,929
'600748,928
'601969,928
'002254,928
'000759,927
'000948,926
'600761,926
'600257,926
'002054,925
'603068,925
'002515,925
'600126,925
'000961,924
'000922,923
'603032,923
'600767,923
'000860,923
'600365,922
'002490,922
'000150,922
'002376,921
'002077,920
'002331,920
'300080,920
'000582,920
'603198,920
'300118,920
'600146,919
'002045,918
'000976,918
'002355,918
'300224,917
'600809,917
'300018,916
'002584,916
'002098,916
'002675,914
'000716,914
'300133,914
'002194,913
'601900,912
'300063,912
'000090,911
'600689,910
'002530,909
'002244,909
'600429,907
'002562,907
'600557,907
'300317,906
'600556,906
'002270,905
'000633,905
'000631,905
'600668,905
'300076,903
'300504,903
'000662,902
'603357,902
'600600,901
'300345,900
'300183,899
'603885,899
'300368,899
'002208,897
'000919,897
'601369,896
'600345,895
'300151,895
'600622,895
'000987,893
'002609,892
'300173,891
'002445,888
'300022,887
'000560,887
'600619,887
'603308,887
'002048,886
'603106,886
'002044,885
'300050,885
'600532,885
'300179,884
'300153,884
'000417,883
'002567,883
'002741,883
'300699,883
'002040,882
'002441,881
'300666,881
'300312,880
'300664,878
'002250,878
'000978,878
'603803,877
'601116,876
'600152,875
'002688,875
'000982,875
'002327,874
'002323,874
'300450,874
'002035,873
'600796,872
'000603,872
'000681,870
'002066,869
'000632,869
'600273,868
'600644,867
'300011,867
'300074,866
'600725,866
'002468,865
'000030,865
'600859,864
'601811,864
'600603,864
'002602,864
'600894,863
'600819,862
'000921,862
'000419,861
'600361,861
'600724,861
'002929,861
'002059,859
'300495,859
'600054,859
'000628,858
'002349,858
'002410,857
'300032,857
'600961,857
'600423,856
'300466,856
'300144,856
'000920,855
'600461,855
'300278,855
'603979,854
'300625,853
'300245,851
'600562,851
'001896,851
'000421,850
'300366,849
'603367,849
'002672,848
'002351,848
'002626,847
'600287,847
'002848,845
'002765,845
'000708,845
'002572,845
'601515,844
'601126,843
'002251,842
'002560,842
'600197,842
'002124,842
'300208,842
'603369,841
'300025,841
'002700,841
'603920,839
'600791,839
'002365,839
'002536,839
'002920,839
'002946,839
'002708,838
'002272,837
'002345,836
'601996,835
'603556,835
'300004,835
'600329,834
'002545,834
'002648,834
'603777,833
'300409,833
'300117,831
'300096,831
'600620,831
'600299,830
'300291,830
'601139,829
'000597,829
'002949,828
'002577,826
'002293,826
'002050,826
'600012,826
'600640,826
'603876,826
'002561,825
'002655,825
'300237,825
'002016,825
'600587,824
'002111,824
'000544,822
'603698,821
'603588,818
'300255,818
'600681,818
'300762,818
'002613,817
'600696,816
'300506,816
'002574,816
'600420,814
'300458,814
'603559,813
'000062,813
'002363,813
'601567,813
'000925,812
'002472,812
'300187,811
'002103,811
'002227,810
'000975,807
'002179,807
'600448,805
'002712,805
'002676,805
'601801,804
'002061,804
'603385,803
'603986,803
'603166,803
'002247,802
'601098,802
'300142,802
'601020,802
'002147,800
'603012,800
'600826,799
'002521,799
'603105,798
'603015,798
'601999,798
'300081,797
'300295,797
'600845,795
'002478,795
'002414,794
'603996,793
'000923,792
'000665,792
'002900,792
'002449,791
'603606,790
'002792,789
'000096,789
'300459,789
'002916,788
'000809,788
'603260,788
'002455,788
'000915,787
'002105,787
'002671,787
'600872,785
'000626,785
'300641,785
'603609,783
'002483,783
'002186,782
'300199,782
'600281,782
'002698,782
'000705,781
'002377,781
'601965,780
'603067,779
'600327,779
'002464,779
'600370,779
'603778,779
'002184,779
'300030,778
'603116,778
'300477,777
'600483,777
'002815,777
'600510,776
'300160,776
'600566,775
'600469,775
'002742,774
'300244,774
'300761,773
'300158,772
'000828,771
