stkcode,headcount
'000899,1314
'300078,1313
'601500,1312
'002638,1309
'600780,1308
'600239,1308
'002047,1308
'002770,1308
'600650,1306
'300618,1306
'002451,1305
'002444,1304
'002204,1303
'603118,1303
'002680,1303
'002670,1303
'300134,1303
'600149,1302
'002453,1302
'600530,1302
'600684,1301
'601233,1300
'000552,1299
'002635,1299
'600917,1298
'600699,1297
'600095,1297
'000529,1295
'002494,1294
'300325,1293
'300760,1292
'600835,1291
'600459,1291
'000685,1291
'000848,1290
'600082,1290
'300122,1289
'300181,1289
'002081,1289
'000739,1289
'600395,1287
'000927,1286
'000533,1286
'600222,1282
'601208,1282
'002681,1280
'600702,1280
'601869,1280
'600218,1280
'002069,1278
'002654,1278
'000796,1277
'002588,1276
'600580,1275
'600289,1275
'600131,1275
'000638,1275
'300010,1274
'600059,1273
'000780,1273
'000655,1272
'002314,1270
'002479,1269
'002352,1269
'000565,1268
'002707,1268
'600168,1267
'002589,1267
'300182,1266
'600259,1264
'600192,1264
'000620,1264
'300020,1264
'600982,1264
'300036,1263
'601015,1263
'002658,1263
'300364,1262
'300216,1260
'002628,1260
'300343,1259
'300015,1259
'000752,1259
'600480,1258
'300045,1258
'600810,1257
'300128,1256
'600381,1255
'300496,1254
'300129,1254
'600119,1254
'002041,1253
'000833,1253
'600390,1252
'000061,1252
'000733,1251
'000671,1251
'000996,1250
'600120,1250
'002625,1249
'000666,1248
'300222,1247
'600333,1245
'603300,1245
'300189,1244
'002528,1244
'000813,1244
'002055,1243
'600803,1242
'300307,1241
'002022,1241
'600597,1240
'000782,1240
'300005,1239
'002374,1238
'002149,1237
'600285,1236
'300741,1236
'002353,1234
'600156,1233
'300177,1233
'002232,1232
'300273,1232
'300028,1230
'600185,1227
'601368,1225
'000416,1224
'002007,1224
'002229,1223
'600993,1223
'600096,1221
'002087,1220
'000622,1218
'002590,1218
'600891,1218
'600052,1216
'002133,1216
'300336,1214
'002243,1214
'002171,1213
'600077,1212
'002389,1212
'000711,1212
'000818,1209
'002519,1208
'000553,1208
'002601,1206
'600866,1205
'603366,1205
'600645,1201
'600470,1201
'300311,1200
'600971,1200
'000035,1198
'600973,1196
'600802,1196
'300148,1196
'600482,1195
'300299,1195
'603693,1193
'002215,1193
'002387,1192
'002475,1191
'600078,1191
'600004,1189
'002481,1189
'000737,1188
'600933,1188
'002443,1186
'600373,1184
'300039,1184
'000887,1183
'300073,1183
'000993,1183
'002264,1182
'002219,1182
'002006,1181
'300408,1180
'000409,1178
'300051,1178
'600634,1178
'600876,1177
'002538,1175
'600641,1175
'600229,1174
'002320,1174
'603888,1173
'002782,1173
'300339,1171
