stkcode,headcount
'600637,4786
'000598,4749
'600690,4720
'002131,4713
'000768,4676
'601872,4669
'600820,4643
'002600,4621
'000060,4608
'600317,4607
'601211,4567
'601111,4498
'600703,4494
'601005,4484
'600369,4477
'000333,4468
'600755,4455
'600909,4452
'601898,4412
'600886,4411
'600901,4363
'002466,4358
'600485,4352
'002477,4349
'000683,4326
'002456,4322
'600048,4315
'600039,4310
'002415,4304
'600873,4280
'601212,4245
'000727,4240
'000977,4236
'601179,4220
'002027,4212
'600118,4193
'600460,4192
'000078,4178
'000930,4172
'600017,4168
'300024,4167
'600958,4161
'002031,4157
'000066,4152
'000776,4150
'000656,4140
'002405,4133
'600435,4116
'600362,4114
'000897,4114
'600547,4108
'000682,4079
'600252,4076
'002465,4076
'600895,4068
'600959,4053
'000983,4051
'601688,4049
'601229,4045
'601298,4045
'600187,4020
'002505,4019
'600309,4015
'601865,4011
'603799,3977
'002500,3976
'002185,3975
'600210,3949
'601009,3942
'601718,3934
'600282,3924
'000882,3918
'600109,3915
'601118,3913
'600169,3912
'000807,3902
'000767,3893
'600776,3891
'601838,3852
'300027,3844
'000005,3823
'000050,3798
'601010,3787
'601975,3768
'601000,3754
'300185,3753
'600033,3748
'600737,3740
'601006,3738
'601228,3735
'600352,3714
'000027,3684
'601800,3674
'002498,3671
'600711,3665
'601108,3661
'000886,3656
'601375,3653
'601519,3652
'600276,3650
'600151,3646
'000680,3643
'600577,3640
'601933,3639
'600006,3632
'002176,3628
'600177,3604
'600495,3599
'600606,3596
'000758,3594
'000878,3585
'000636,3545
'002129,3541
'600027,3539
'000830,3535
'002938,3530
'600871,3525
'600150,3524
'000917,3507
'002506,3499
'000717,3495
'600550,3495
'601890,3482
'600496,3470
'600726,3466
'002407,3453
'600220,3440
'002266,3430
'601216,3412
'600797,3409
'002280,3407
'601628,3404
'600875,3398
'000931,3391
'000507,3379
'600881,3377
'000933,3371
'000898,3364
'600528,3361
'600584,3355
'601608,3355
'600015,3354
'002310,3351
'000816,3349
'600021,3342
'000571,3334
'002241,3325
'002049,3325
'300017,3317
'600717,3301
'600103,3290
'601011,3287
'000959,3286
'600428,3280
'000410,3275
'000021,3269
'600698,3256
'601611,3254
'600196,3250
'600380,3247
'600583,3243
'600595,3241
'000883,3237
'000563,3235
'000652,3234
'600569,3233
'000686,3231
'600649,3231
'000401,3189
'601958,3178
'300759,3173
'600153,3152
'000547,3151
'000520,3146
'601700,3134
'300111,3129
'000415,3129
'002202,3126
'600269,3114
'002385,3109
'601128,3106
'600789,3094
'000592,3090
'002497,3079
'000616,3078
'000973,3076
'002736,3075
'600026,3070
'601198,3070
'601016,3067
'601008,3057
'000970,3052
'000012,3048
'601577,3038
'600549,3037
'002155,3034
'002065,3021
'000516,3019
'600399,3015
'600175,3005
'600611,2999
'600326,2987
'002217,2983
'002004,2979
'601162,2974
'600586,2970
'600158,2963
'000623,2955
'002939,2951
'600183,2950
'600125,2930
'601881,2925
'600104,2917
'000572,2911
'002183,2903
'000488,2894
'601326,2891
'000670,2885
'600664,2881
'601200,2880
'600490,2875
'002130,2868
'000559,2868
'000627,2864
'002342,2861
'300070,2854
'600388,2846
'002288,2844
'600977,2843
'600677,2842
'600565,2813
'601555,2811
'000728,2807
'600598,2807
'601788,2804
'600988,2804
'002489,2803
'002431,2800
'002161,2797
'600777,2796
'600405,2796
'600816,2789
'000793,2786
'600655,2786
'000937,2784
'002739,2772
'002547,2759
'601117,2756
'600900,2753
'600110,2750
'600208,2748
'600133,2746
'001696,2745
'002256,2736
'002426,2726
'600846,2725
'002471,2723
'000792,2711
'000877,2711
'000806,2709
'002463,2701
'002236,2688
'600063,2685
'002263,2683
'600811,2682
'600130,2682
'600604,2680
'000831,2678
'002252,2677
'600812,2674
'000039,2672
'600744,2670
'002177,2669
'601615,2666
'000932,2663
'601878,2658
'600804,2657
'002392,2656
'600360,2644
'000069,2640
'002154,2637
'600074,2634
'002108,2630
'600340,2630
'600291,2624
'300077,2624
'600162,2616
'002491,2614
'600348,2614
'600105,2613
'002594,2610
'600874,2608
'600331,2606
'002663,2605
'300355,2605
'000988,2604
'002089,2594
'002023,2590
'000519,2589
'600410,2580
'600519,2577
'600581,2577
'600999,2572
'002573,2568
'002945,2566
'600652,2565
'002839,2564
'000423,2563
'600966,2558
'002312,2557
'600343,2555
'600143,2553
'000518,2553
'601929,2552
'000528,2550
'600688,2547
'600654,2541
'000738,2540
'002030,2538
'002008,2537
'600662,2535
'600122,2532
'600186,2531
'600720,2531
'600020,2530
'600718,2529
'300079,2525
'600531,2525
'002429,2516
'002276,2509
'600085,2507
'600614,2506
'600525,2499
'002474,2495
'600666,2488
'002102,2486
'600284,2485
'601997,2485
'600675,2483
'600512,2482
'601828,2482
'000402,2474
'600392,2474
'002421,2467
'000600,2463
'603019,2462
'000650,2459
'300251,2459
'000960,2457
'002092,2457
'600072,2456
'002145,2451
'002067,2450
'000861,2443
'600728,2440
'600190,2432
'600127,2430
'002151,2429
'600311,2423
'600893,2423
'600770,2409
'002307,2408
'300088,2399
'601001,2393
'000720,2391
'000795,2389
'002949,2378
'600425,2376
'002716,2376
'600624,2373
'601601,2372
'600446,2372
'000958,2369
'000718,2369
'000777,2369
'600300,2367
'600555,2367
'002001,2364
'000800,2362
'002013,2351
'002436,2350
'300418,2348
'601699,2346
'600171,2338
'601636,2338
'600396,2335
'002446,2318
'000301,2308
'600188,2306
'601990,2305
'600084,2304
'000862,2298
'300750,2298
'002097,2283
'002156,2278
'600037,2274
'600739,2272
'600467,2267
'300116,2267
'601666,2263
'002005,2260
'300136,2258
'000008,2258
'600206,2257
'600970,2254
'600308,2252
'600106,2250
'600667,2243
'600794,2243
'000997,2231
'600759,2230
'600884,2230
'300072,2230
'002170,2228
'600409,2228
'000006,2228
'000545,2216
'000690,2212
'603858,2205
'601388,2201
'002486,2198
'000753,2190
'000729,2190
'300761,2188
'002285,2186
'000939,2185
'002002,2183
'000548,2181
'600827,2181
'600578,2179
'600321,2174
'002302,2171
'600266,2170
'600498,2167
'600756,2166
'600322,2164
'600588,2164
'000822,2164
'601019,2161
'000876,2159
'601002,2158
'002104,2156
'002249,2155
'600231,2154
'300737,2149
'002052,2148
'002018,2148
'002447,2147
'600798,2144
'600418,2143
'600350,2140
'600500,2139
'600200,2138
'600740,2134
'002079,2134
'600978,2127
'002596,2124
'600926,2124
'600536,2123
'002337,2121
'300058,2121
'600596,2119
'002226,2118
'601860,2113
'600198,2112
'000762,2112
'002526,2107
'000868,2106
'300292,2103
'002467,2089
'000558,2086
'300101,2084
'000901,2083
'002501,2076
'002115,2074
'300433,2072
'002510,2069
'002239,2063
'600585,2063
'002542,2057
'600227,2057
'600316,2057
'002113,2056
'000555,2051
'000541,2049
'300156,2045
'600176,2044
'600436,2041
'600330,2039
'002056,2039
'002175,2038
'600086,2037
'002261,2036
'600058,2035
'000059,2034
'002146,2033
'600903,2031
'600643,2026
'300296,2024
'001979,2022
'600035,2022
'000585,2020
'002284,2018
'600630,2016
'300287,2014
'600660,2008
'002139,2005
'600824,2004
'601949,2002
'000536,2000
'600736,1999
'002011,1997
'601336,1996
'601069,1995
'300297,1992
'300044,1991
'000903,1986
'600098,1980
'600477,1977
'600651,1975
'600011,1974
'002448,1974
'600303,1974
'600862,1972
'600172,1969
'002540,1969
'600836,1968
'000088,1965
'002695,1961
'000400,1960
'002292,1960
'600064,1959
'600408,1959
'600545,1958
'002106,1958
'600117,1952
'600784,1952
'002019,1950
'002326,1950
'300324,1941
'000564,1941
'600751,1940
'600602,1936
'600537,1935
'601633,1934
'002390,1932
'601808,1930
'000799,1928
'600783,1926
'600877,1922
'300026,1915
'601952,1912
'601058,1910
'000900,1908
'300066,1908
'002245,1904
'000829,1901
'000036,1899
'000566,1897
'000851,1897
'601163,1894
'600226,1892
'000016,1884
'000018,1884
'002060,1884
'600747,1882
'000420,1881
'000837,1880
'601107,1876
'600216,1875
'600707,1875
'002665,1874
'600123,1870
'600572,1866
'000838,1865
'300134,1865
'000503,1865
'600704,1865
'002689,1860
'600713,1860
'000905,1858
'600760,1856
'601598,1854
'600730,1853
'600507,1850
'600975,1850
'000070,1848
'600458,1846
'300352,1846
'002495,1845
'600060,1844
'601012,1841
'002237,1841
'603128,1840
'601518,1835
'002554,1832
'600800,1830
'600240,1829
'000591,1828
'002218,1828
'601607,1825
'002334,1820
'000969,1818
'600426,1815
'002583,1814
'000568,1814
'600936,1813
'300008,1813
'600079,1812
'000561,1812
'600067,1808
'002078,1805
'600685,1805
'600963,1805
'600888,1805
'600488,1804
'600271,1803
'000587,1799
'300014,1799
'002017,1799
'000802,1796
'000687,1796
'300253,1795
'600673,1795
'600880,1795
'600199,1795
'002142,1794
'300431,1794
'300256,1793
'002432,1793
'002269,1789
'600765,1787
'600313,1785
'002701,1780
'002807,1780
'002075,1779
'002148,1779
'300002,1776
'000936,1772
'002224,1769
'000055,1769
'002273,1766
'600491,1764
'600807,1761
'000998,1760
'000543,1759
'300137,1756
'002118,1755
'002329,1751
'000040,1748
'600160,1748
'600701,1747
'002657,1746
'600527,1746
'600354,1745
'603000,1741
'002413,1740
'002064,1738
'600787,1737
'600397,1735
'000589,1734
'000509,1731
'002424,1728
'600570,1727
'000099,1727
'002400,1726
'600076,1724
'002074,1723
'601616,1722
'002550,1719
'601966,1715
'601619,1712
'000693,1711
'000422,1711
'600867,1708
'600073,1705
'002523,1704
'000498,1703
'000786,1701
'000514,1699
'300055,1697
'002516,1695
'600502,1695
'000407,1693
'600546,1693
'601968,1691
'002121,1691
'000557,1690
'000912,1690
'600758,1689
'601360,1685
'600526,1684
'600057,1677
'600997,1677
'600325,1676
'002093,1675
'002235,1674
'600406,1674
'601218,1674
'600056,1673
'600277,1673
'002305,1673
'002099,1672
'601068,1670
'002178,1669
'002043,1669
'601225,1666
'600869,1664
'000615,1660
'002182,1658
'000601,1656
'000659,1656
'600116,1653
'600676,1651
'300333,1650
'600594,1649
'300003,1648
'600571,1648
'002070,1646
'300152,1644
'600292,1644
'600674,1642
'300353,1641
'600312,1639
'002163,1636
'002122,1633
'002517,1631
'000935,1630
'000926,1629
'002611,1628
'603169,1628
'300131,1627
'601777,1627
'600734,1625
'601188,1622
'000599,1620
'600582,1620
'000089,1620
'601606,1615
'601928,1615
'002668,1614
'600439,1613
'002650,1612
'300098,1610
'000539,1607
'000506,1603
'600853,1603
'600996,1602
'600339,1602
'002128,1602
'002141,1602
'600351,1598
'600366,1597
'002535,1595
'600825,1595
'002277,1594
'601908,1593
'000672,1591
'600533,1591
'002325,1590
'300304,1590
'600743,1589
'300303,1589
'002168,1588
'000029,1587
'002384,1582
'600393,1581
'600268,1581
'000791,1575
'600075,1572
'600626,1567
'600864,1566
'600967,1566
'000521,1566
'000510,1566
'000712,1565
'600249,1564
'000938,1559
'002297,1556
'300189,1556
'002162,1552
'600782,1551
'002294,1551
'600552,1550
'000573,1550
'600663,1549
'000554,1549
'002152,1549
'002157,1547
'600279,1546
'002428,1544
'600773,1543
'000760,1543
'300383,1543
'000721,1542
'002073,1542
'000966,1542
'600838,1540
'002476,1538
'300043,1538
'000698,1537
'600466,1537
'000533,1535
'002570,1535
'600433,1533
'000581,1533
'600478,1532
'600069,1531
'600684,1528
'600236,1525
'002191,1523
'002433,1522
'002137,1521
'000980,1521
'300038,1520
'601208,1520
'600280,1519
'002496,1519
'000622,1517
'600261,1517
'002619,1517
'002100,1515
'002406,1515
'002437,1514
'600610,1512
'600908,1509
'002083,1507
'000957,1504
'002457,1502
'603220,1502
'600517,1501
'600775,1501
'600237,1500
'000612,1497
'002604,1496
'000826,1495
'600332,1495
'600589,1493
'600090,1492
'002622,1491
'002253,1491
'002233,1490
'002281,1490
'600621,1490
'300128,1486
'000159,1484
'600823,1483
'600159,1483
'600218,1481
'000517,1479
'002369,1479
'300376,1477
'002068,1476
'600246,1473
'002300,1473
'600230,1471
'000965,1471
'002181,1470
'002378,1469
'600628,1467
'300170,1465
'002451,1464
'300009,1463
'001965,1462
'002361,1462
'603766,1460
'000019,1460
'000963,1459
'600509,1459
'002697,1459
'002222,1457
'600376,1455
'600372,1455
'600815,1454
'000158,1454
'002508,1453
'002946,1453
'002210,1452
'000859,1450
'000789,1449
'002123,1449
'600192,1448
'300090,1447
'600368,1447
'000723,1447
'300168,1447
'600207,1447
'002167,1447
'002408,1446
'601101,1446
'300197,1446
'600855,1446
'300247,1445
'601003,1445
'601158,1444
'600260,1443
'000790,1441
'600831,1441
'600139,1439
'600391,1437
'002339,1435
'002603,1434
'002081,1433
'600691,1433
'603259,1432
'000677,1430
'002607,1429
'600741,1429
'000595,1426
'002318,1426
'600687,1425
'002110,1424
'000949,1424
'000895,1423
'600986,1421
'002166,1419
'603126,1416
'300135,1416
'000731,1416
'002588,1416
'002362,1415
'002564,1415
'600929,1413
'002402,1412
'000010,1411
'300107,1409
'300465,1408
'600499,1408
'300377,1408
'600095,1407
'600609,1406
'300367,1406
'000726,1406
'600333,1405
'600708,1405
'600251,1403
'002051,1403
'600383,1401
'600979,1401
'601366,1396
'000701,1395
'002306,1394
'002243,1392
'002504,1392
'300310,1391
'002303,1390
'600699,1389
'300758,1388
'600805,1388
'000058,1387
'000823,1387
'002279,1387
'002359,1386
'601869,1386
'600576,1385
'002733,1385
'000584,1383
'600535,1382
'002353,1377
'600480,1375
'300177,1373
'002601,1373
'002509,1372
'000538,1372
'002387,1371
'600917,1371
'002190,1370
'002314,1370
'002197,1369
'300102,1369
'600112,1367
'000812,1367
'300359,1364
'600438,1364
'002308,1363
'300760,1363
'000856,1362
'300110,1361
'600149,1361
'300083,1360
'002041,1359
'600939,1358
'601500,1358
'600082,1358
'600810,1357
'002063,1357
'000733,1355
'600395,1354
'000666,1354
'002642,1352
'000836,1352
'002283,1351
'600121,1350
'600633,1348
'002636,1348
'002076,1348
'000899,1348
'000780,1347
'600293,1346
'002638,1344
'600353,1343
'603300,1343
'603693,1343
'601233,1342
'002444,1342
'000955,1341
'600061,1340
'300755,1339
'000609,1335
'600508,1334
'000918,1334
'000655,1334
'600665,1333
'300129,1333
'300676,1333
'002383,1331
'300048,1331
'600722,1330
'000820,1330
'002354,1330
'002533,1327
'601222,1326
'002494,1326
'600558,1325
'002352,1324
'002481,1324
'002271,1324
'000552,1324
'000833,1323
'603618,1322
'000848,1321
'600995,1320
'000996,1318
'002512,1317
'000756,1316
'002452,1316
'002479,1315
'002585,1315
'002639,1314
'002132,1313
'002528,1313
'000971,1313
'002006,1311
'300178,1311
'600597,1310
'002386,1309
'600289,1307
'000565,1307
'002246,1306
'002555,1305
'300527,1305
'600355,1305
'600559,1305
'000928,1303
'002658,1302
'000685,1301
'002022,1301
'000426,1300
'300020,1298
'300053,1298
'000801,1296
'000638,1295
'600359,1294
'002680,1293
'002038,1293
'002630,1292
'600501,1291
'600212,1290
'600678,1290
'002556,1288
'600168,1288
'000061,1287
'603712,1287
'000068,1286
'000620,1285
'000739,1285
'600866,1285
'002681,1283
'300216,1282
'600066,1281
'600078,1280
'300010,1280
'600993,1280
'600645,1279
'600222,1277
'600780,1277
'600363,1277
'000529,1277
'300015,1276
'002635,1275
'600059,1275
'300364,1274
'002502,1273
'002782,1272
'600580,1272
'600481,1272
'600933,1271
'300075,1271
'601717,1270
'002223,1269
'600185,1268
'600459,1267
'601015,1267
'000782,1267
'000722,1266
'002654,1264
'300273,1263
'600702,1263
'600650,1263
'600462,1262
'000416,1261
'000409,1261
'600052,1260
'600290,1259
'002264,1258
'600288,1257
'601678,1256
'002033,1255
'002007,1255
'300299,1254
'300307,1252
'600470,1251
'002649,1250
'300139,1249
'300274,1245
'600119,1245
'600358,1245
'600695,1243
'600634,1243
'300741,1243
'300006,1243
'002229,1242
'002169,1241
'600876,1240
'603366,1240
'000927,1239
'002158,1239
'600641,1238
'603118,1237
'300085,1237
'300263,1237
'002439,1236
'002160,1234
'002069,1234
'600856,1232
'002255,1232
'600239,1232
'600223,1230
'600891,1230
'300028,1229
'300181,1228
'600004,1228
'600275,1228
'002364,1227
'002320,1226
'002702,1225
'002298,1224
'002232,1222
'000671,1221
'002091,1221
'600568,1221
'000850,1221
'300618,1220
'603299,1217
'600120,1216
'000737,1214
'002470,1214
'600530,1213
'002055,1211
'000553,1210
'002366,1209
'600298,1209
'002770,1209
'600259,1208
'300228,1208
'002086,1207
'600982,1203
'300336,1202
'000972,1201
'600141,1199
'600229,1198
'000532,1198
'002389,1198
'002133,1197
'002087,1197
'000700,1196
'002171,1196
'600971,1196
'300222,1195
'300231,1192
'002546,1190
'000962,1190
'002628,1190
'601368,1190
'002416,1189
'603616,1189
'000657,1188
'002215,1187
'002589,1186
'300316,1185
'603969,1185
'000678,1184
'000513,1183
'000669,1182
'300005,1182
'002348,1182
'300113,1181
'300311,1180
'002631,1180
'002098,1179
'002590,1178
'600590,1178
'300051,1177
'600381,1177
'000755,1176
'600129,1175
'600692,1174
'002488,1174
'601789,1173
'000530,1172
'002822,1171
'600802,1171
'600896,1171
'002211,1170
'300068,1169
'300198,1168
'600193,1168
'300039,1167
'002225,1167
'002721,1166
'000811,1165
'300496,1164
'000035,1164
'600138,1163
'002551,1163
'000046,1162
'002418,1162
'000025,1161
'000887,1161
'300182,1160
'002709,1160
'600096,1158
'600131,1158
'600285,1157
'000989,1157
'002651,1157
'002527,1155
'300408,1155
'000732,1154
'000607,1154
'600848,1153
'600657,1152
'600960,1152
'000810,1151
'002296,1151
'300217,1150
'600178,1150
'000707,1150
'300229,1149
'002219,1149
'002443,1149
'000761,1147
'600328,1147
'002538,1145
'600792,1145
'600422,1144
'600639,1142
'600738,1141
'600835,1141
'600822,1141
'300078,1141
'600623,1141
'000821,1140
'300045,1139
'002575,1139
'000151,1139
'300118,1138
'002214,1137
'002666,1136
'600710,1136
'000713,1132
'603817,1132
'300035,1131
'300033,1130
'601086,1130
'600094,1129
'600336,1129
'000788,1128
'002259,1127
'600981,1126
'002606,1126
'002164,1125
'002539,1125
'600821,1124
'601028,1122
'002379,1122
'000404,1121
'600733,1121
'601226,1121
'601330,1119
'002047,1119
'600335,1117
'000673,1117
'600390,1116
'002475,1113
'000835,1112
'600217,1112
'002373,1112
'002172,1111
'002711,1111
'300370,1110
'600723,1107
'600135,1105
'000752,1104
'300148,1104
'300150,1104
'000890,1102
'002707,1102
'601311,1102
'002769,1102
'002095,1100
'002375,1099
'000155,1099
'600973,1098
'002685,1097
'600093,1097
'603227,1097
'600233,1097
'600803,1096
'000692,1095
'600367,1094
'000818,1093
'601155,1093
'600748,1092
'002135,1092
'000852,1092
'000034,1091
'600851,1090
'000637,1090
'002559,1090
'600295,1090
'300343,1090
'000606,1088
'300159,1087
'300266,1087
'000796,1086
'000952,1085
'002231,1085
'000428,1084
'300213,1083
'600165,1082
'002625,1081
'002941,1080
'601199,1079
'002165,1079
'002267,1079
'600101,1078
'002531,1078
'000911,1078
'300735,1078
'002350,1078
'300172,1077
'000017,1077
'600616,1076
'300021,1073
'603113,1072
'002440,1072
'600779,1071
'002487,1070
'600727,1069
'600801,1068
'300157,1068
'600750,1067
'000523,1067
'002643,1066
'000961,1064
'000921,1063
'600145,1061
'002328,1058
'600080,1058
'000531,1057
'600398,1056
'000950,1056
'600107,1055
'601127,1054
'600267,1052
'300080,1051
'002684,1051
'002374,1051
'002920,1050
'002045,1050
'600191,1050
'300036,1049
'600386,1048
'600757,1047
'300276,1046
'603999,1046
'000757,1044
'000011,1043
'600209,1042
'600161,1041
'002947,1041
'000885,1040
'600521,1038
'300221,1038
'002503,1038
'000505,1037
'000090,1037
'300147,1037
'000981,1037
'002036,1036
'601969,1035
'600310,1034
'300224,1034
'600297,1034
'002240,1034
'300166,1033
'601599,1032
'002662,1031
'000987,1030
'601858,1030
'002228,1030
'603528,1030
'300201,1029
'000697,1029
'603980,1029
'300215,1028
'002009,1027
'600456,1027
'000613,1027
'002644,1027
'600482,1026
'600830,1026
'002341,1024
'002054,1023
'000156,1023
'300184,1022
'300188,1020
'000153,1019
'002397,1018
'002016,1017
'002703,1017
'002204,1016
'000570,1015
'600400,1015
'000065,1015
'002404,1013
'600854,1013
'600648,1013
'002347,1011
'002872,1011
'000522,1010
'002221,1010
'300115,1010
'002321,1009
'000603,1008
'603648,1007
'002422,1004
'002453,1004
'300325,1004
'000610,1003
'002565,1002
'002143,1001
'002737,1000
'002270,1000
'002107,998
'002693,998
'300122,997
'002254,997
'000593,996
'300317,996
'000759,994
'002367,994
'000537,992
'002544,992
'600689,992
'300528,990
'600575,990
'002449,990
'300193,989
'000676,989
'603002,989
'600155,989
'002580,989
'002114,988
'002519,987
'600128,987
'603167,987
'002617,986
'600961,986
'300052,986
'002029,986
'600077,986
'002490,984
'600429,983
'603105,983
'600449,982
'002655,982
'300288,982
'002745,980
'600126,980
'600636,980
'600235,978
'300073,978
'002515,977
'002080,977
'601116,977
'002149,976
'300022,976
'300146,975
'002480,975
'300699,975
'600257,975
'600894,974
'300076,972
'002584,972
'600767,971
'600163,971
'600834,970
'601238,969
'300001,969
'002672,969
'002344,969
'002772,969
'600557,968
'300323,968
'300032,966
'300332,966
'002071,964
'600556,964
'601900,963
'002244,963
'601339,963
'000915,962
'000429,962
'603986,961
'600416,960
'000631,958
'300074,958
'600790,957
'600182,957
'300504,957
'600515,957
'002388,956
'603888,955
'002396,954
'002304,954
'600859,954
'603843,953
'600373,953
'300018,953
'002331,952
'300345,951
'000922,951
'002906,951
'002046,951
'300255,950
'000881,949
'600461,949
'600009,949
'600716,948
'600600,946
'600479,945
'000716,945
'000766,944
'002562,944
'002262,942
'600761,941
'002062,941
'002700,940
'300063,940
'002459,940
'000860,937
'300133,937
'002930,936
'300625,935
'002524,934
'601811,934
'300498,934
'300244,931
'000711,931
'300151,931
'000582,930
'002597,929
'300050,928
'600618,927
'002567,926
'600323,925
'002265,925
'603225,923
'603777,923
'600638,923
'603367,922
'000993,921
'002747,920
'000888,919
'002929,919
'002377,917
'000908,917
'300386,916
'000797,916
'300096,916
'002708,916
'600766,915
'000951,915
'002694,915
'002578,915
'300252,914
'000976,914
'600242,913
'600715,913
'002522,913
'002507,912
'300171,912
'603198,912
'300016,912
'601888,911
'000628,911
'600201,910
'000819,909
'002174,909
'300179,909
'000419,908
'000417,908
'300664,908
'600361,908
'603920,908
'300641,906
'603803,906
'000045,905
'603188,905
'000632,905
'000708,904
'603106,903
'603698,902
'603117,901
'600603,900
'002579,900
'600819,899
'002208,899
'300011,899
'002021,899
'300207,899
'000785,899
'300666,898
'002242,897
'603979,897
'002717,896
'603636,896
'002629,895
'300368,895
'000560,895
'000062,894
'002445,894
'002560,893
'603559,893
'002766,893
'002688,893
'601996,891
'000150,890
'601139,889
'002012,889
'002126,889
'300259,888
'600278,888
'002848,888
'000030,888
'002194,887
'600724,887
'000421,886
'000982,885
'002111,884
'000948,883
'601020,883
'600532,883
'600062,883
'300175,882
'002048,882
'600448,881
'002577,881
'300312,881
'000626,881
'002774,881
'600682,880
'600305,880
'002461,879
'000920,878
'600644,877
'002609,876
'600844,876
'002441,876
'300153,874
'002323,874
'001896,874
'002251,874
'600152,872
'600345,871
'603323,871
'600587,871
'603111,870
'300091,870
'002660,870
'600202,869
'002900,868
'002587,867
'300245,867
'002351,866
'600668,866
'603996,866
'000430,865
'600619,864
'603308,863
'002574,863
'603588,862
'600725,862
'000576,862
'002613,862
'600809,862
'600562,861
'300295,858
'601126,858
'000597,857
'600113,856
'002227,855
'300117,855
'600197,855
'603357,854
'600696,854
'600796,854
'002581,854
'300356,853
'300458,853
'603032,853
'603876,850
'603063,850
'002293,849
'300173,849
'600540,847
'002274,847
'600843,846
'000007,846
'002109,845
'300419,845
'600287,844
'002925,844
'002184,843
'600791,842
'002044,842
'002561,841
'002272,841
'600423,841
'603260,838
'600329,838
'300071,836
'002050,836
'002365,835
'000705,835
'002916,834
'600622,834
'601369,833
'000049,833
'002492,833
'000662,832
'600613,831
'600225,830
'300004,830
'603067,829
'300267,829
'600365,828
'000919,828
'300479,827
'603121,826
'002147,826
'000096,824
'300208,824
'002327,824
'002521,823
'603778,822
'300339,821
'603005,821
'002371,821
'000923,820
'002472,820
'300597,819
'603916,819
'002698,818
'603587,818
'002632,818
'603612,817
'300265,816
'300242,816
'002699,815
'600012,815
'601999,815
'002317,813
'603015,813
'000014,813
'002309,812
'300099,812
'002103,811
'002186,810
'002066,810
'300694,809
'300262,808
'002059,805
'000809,805
'002363,804
'300155,804
'300012,804
'300708,804
'600510,803
'300025,803
'300187,803
'300183,802
'000967,802
'300506,802
'603336,801
'300284,800
'002084,799
'000544,798
'002845,798
'002192,797
'000828,797
'002911,796
'000633,796
'300030,795
'603556,795
'600038,794
'002198,792
'600283,792
'603012,791
'002358,791
'300340,791
'300145,790
'300194,790
'002455,790
'601098,790
'002332,789
'601801,789
'603116,788
'002536,788
'300327,788
'000978,787
'300481,786
'300344,786
'002818,784
'300451,784
'300425,784
'300124,784
'002464,783
'300466,782
'002882,782
'300409,782
'600469,781
'300067,780
'002349,780
'002469,779
'002196,778
'000551,778
'600273,777
'300444,777
'600483,776
'000501,776
'002189,775
'600826,775
'601689,774
'002216,774
'000032,773
'600892,772
'002593,772
'002094,772
'002040,771
'002282,769
'300366,769
'002020,769
'002741,768
'300084,768
'002676,768
'600232,767
'002478,767
'002026,766
'600054,766
'603901,766
'300459,766
'600370,766
'000925,765
'600505,764
'600281,764
'300142,764
'601965,763
'002545,763
'600327,763
'002616,762
'603650,762
'300450,761
'600814,761
'002675,760
'603676,760
'300599,759
'600081,759
'000681,758
'300097,757
'300212,756
'002671,756
'300390,756
'603885,755
'000619,755
'603026,755
'603069,754
'603421,754
'300322,753
'300291,752
'002743,752
'601595,752
'002381,752
'300601,751
'000567,750
'601038,750
'600375,750
'002238,750
'600299,749
