stkcode,headcount
'601008,3366
'000592,3360
'601611,3349
'600606,3338
'002266,3338
'000686,3330
'601878,3330
'600021,3327
'601555,3317
'002177,3312
'000516,3304
'002241,3302
'600664,3284
'000931,3284
'002471,3278
'601228,3277
'600550,3276
'002013,3266
'002506,3255
'000572,3247
'600103,3236
'600072,3222
'601016,3214
'002129,3212
'000816,3209
'002407,3206
'600583,3205
'000933,3201
'600425,3195
'000547,3189
'600777,3184
'600595,3184
'600498,3183
'000959,3178
'600804,3178
'601933,3177
'600717,3176
'600380,3161
'000050,3160
'600584,3157
'000883,3157
'001696,3155
'600428,3153
'601628,3148
'000520,3138
'002089,3119
'000958,3119
'601198,3112
'002565,3111
'000410,3108
'002463,3098
'000415,3095
'600153,3092
'600649,3091
'600410,3082
'002183,3081
'002736,3075
'601298,3074
'601700,3069
'002491,3065
'600569,3052
'600775,3043
'600999,3038
'002739,3028
'300070,3025
'600611,3022
'002155,3017
'300079,3014
'002236,3008
'000616,3005
'002004,3002
'600208,2999
'000507,2998
'601162,2996
'002210,2993
'000831,2993
'600269,2990
'002217,2980
'600549,2975
'300111,2975
'000793,2972
'603000,2970
'600586,2965
'601958,2956
'000729,2948
'601128,2943
'601788,2943
'600446,2939
'002668,2931
'600759,2928
'600326,2927
'601326,2927
'002421,2926
'600175,2917
'600794,2917
'600698,2917
'600158,2916
'002663,2914
'002497,2913
'000528,2908
'600977,2896
'600728,2891
'600110,2887
'600331,2882
'600176,2880
'600399,2876
'002252,2874
'300292,2860
'000877,2857
'300623,2852
'600125,2847
'000988,2845
'600900,2832
'000401,2822
'601200,2820
'002049,2818
'600652,2818
'000623,2808
'000559,2807
'000970,2803
'002118,2800
'603019,2799
'600963,2789
'000012,2782
'601117,2779
'000670,2770
'000937,2762
'002526,2761
'002489,2754
'600284,2752
'601929,2751
'600677,2744
'002307,2744
'000627,2741
'600846,2739
'600063,2738
'600026,2736
'002161,2735
'000159,2733
'002630,2733
'600812,2730
'000519,2730
'000728,2717
'600581,2714
'000973,2709
'600655,2704
'002023,2703
'600811,2702
'002002,2701
'002017,2701
'002342,2700
'600666,2698
'000836,2690
'600565,2690
'002467,2681
'002030,2677
'600020,2676
'002431,2670
'300072,2656
'600405,2653
'600744,2652
'600988,2645
'600388,2644
'600490,2644
'000800,2639
'600186,2639
'002256,2636
'002302,2625
'000423,2611
'000518,2611
'000806,2607
'600360,2603
'600893,2602
'000069,2601
'002474,2593
'600133,2593
'600291,2591
'002573,2590
'600074,2584
'600867,2583
'600130,2581
'601997,2575
'600143,2575
'600531,2573
'002276,2573
'600271,2569
'002429,2564
'002392,2563
'000960,2561
'601598,2556
'000650,2549
'002288,2545
'300750,2543
'600343,2533
'600688,2533
'600348,2528
'000795,2526
'002263,2524
'000792,2520
'002092,2517
'000536,2510
'600660,2510
'002154,2506
'000008,2497
'002312,2496
'000039,2493
'600308,2493
'002145,2492
'601777,2490
'300355,2486
'601949,2485
'600598,2485
'600512,2483
'600588,2479
'600105,2476
'002426,2472
'300136,2469
'600392,2469
'601001,2467
'002716,2467
'000738,2466
'600614,2466
'600756,2460
'600662,2457
'300088,2455
'600190,2452
'600874,2450
'600667,2450
'600011,2449
'300077,2448
'600340,2446
'002249,2446
'600970,2445
'600555,2445
'002447,2441
'600675,2435
'600862,2426
'600507,2420
'600966,2416
'002175,2415
'600654,2415
'600086,2411
'000753,2411
'601860,2411
'002839,2409
'600570,2408
'000402,2405
'600519,2403
'002108,2402
'600884,2393
'300287,2382
'000859,2372
'600718,2371
'002436,2368
'002496,2359
'002151,2354
'600106,2354
'600060,2353
'600739,2351
'600585,2347
'002115,2347
'600085,2346
'000861,2342
'600685,2336
'600396,2335
'600770,2331
'600037,2326
'002102,2325
'600162,2314
'600409,2312
'600122,2310
'300418,2308
'600300,2303
'000301,2302
'600651,2302
'300251,2297
'000862,2296
'000876,2295
'600127,2293
'600200,2292
'000939,2291
'000777,2289
'000720,2286
'600736,2282
'000718,2281
'002517,2280
'300008,2278
'600206,2277
'600311,2276
'600720,2274
'601601,2274
'002067,2272
'600171,2269
'600084,2260
'601666,2258
'300058,2257
'601388,2256
'300324,2252
'601828,2251
'601577,2249
'000822,2248
'000070,2248
'000690,2236
'000566,2234
'601636,2231
'002542,2230
'600926,2222
'300116,2222
'002341,2213
'600467,2213
'002097,2212
'300297,2212
'603858,2211
'002501,2205
'600172,2202
'002156,2201
'000600,2195
'300352,2194
'300433,2192
'300098,2187
'600525,2185
'000900,2185
'600227,2185
'601699,2184
'002636,2183
'002939,2181
'002157,2171
'600517,2170
'600418,2170
'002018,2162
'601002,2160
'002337,2158
'600978,2155
'002261,2153
'600596,2153
'600226,2150
'600869,2141
'002437,2137
'000564,2136
'600266,2133
'600199,2131
'002239,2124
'002594,2122
'601019,2119
'000059,2119
'000997,2118
'600064,2114
'002005,2113
'000901,2112
'002113,2112
'600798,2111
'002104,2108
'600322,2106
'600321,2106
'600500,2105
'600578,2105
'002596,2103
'000006,2102
'600827,2101
'300773,2100
'002146,2099
'600183,2098
'600350,2094
'000400,2093
'002052,2093
'002486,2092
'600035,2091
'000981,2089
'000558,2084
'000548,2079
'002226,2077
'600303,2067
'600740,2062
'600240,2062
'600316,2059
'002358,2049
'002945,2041
'000545,2038
'600643,2038
'000762,2037
'601012,2036
'600218,2032
'600536,2030
'600478,2030
'002056,2025
'600800,2024
'600406,2022
'000903,2021
'300768,2020
'000016,2020
'002390,2020
'600198,2018
'002170,2018
'300068,2013
'600783,2010
'002657,2010
'000799,2005
'002285,2002
'600888,2001
'600188,2001
'000936,2000
'002099,1995
'601107,1994
'000503,1992
'600330,1990
'002554,1989
'002245,1988
'600836,1988
'601990,1986
'000036,1984
'300527,1982
'002218,1982
'600056,1981
'600160,1980
'600058,1980
'002334,1979
'300026,1979
'000585,1978
'600713,1973
'000610,1970
'000851,1969
'002448,1969
'002665,1967
'002495,1966
'002540,1965
'600704,1965
'300110,1963
'300156,1961
'600408,1961
'600630,1960
'600751,1960
'600231,1957
'300002,1955
'600436,1953
'000018,1953
'000837,1953
'000760,1948
'002555,1947
'000969,1946
'300101,1946
'000541,1945
'000040,1944
'300253,1941
'002550,1935
'002510,1932
'600545,1931
'603810,1931
'601633,1930
'300003,1926
'601615,1923
'000905,1921
'002284,1920
'000721,1907
'600730,1903
'600582,1903
'600477,1901
'000829,1901
'000838,1894
'002011,1888
'600824,1884
'002121,1881
'000509,1879
'002273,1875
'000555,1875
'600117,1872
'002110,1871
'300194,1869
'002359,1868
'002079,1867
'600488,1865
'601808,1865
'000089,1865
'600747,1862
'600426,1857
'600787,1856
'601163,1852
'600765,1850
'002281,1848
'002178,1845
'002413,1845
'002488,1845
'601616,1843
'600098,1838
'600057,1835
'600784,1834
'000420,1834
'600397,1834
'600936,1833
'600997,1833
'002106,1832
'600967,1831
'002508,1830
'600268,1826
'000677,1824
'000591,1824
'000538,1820
'600079,1819
'600877,1816
'000514,1812
'601518,1811
'600076,1810
'000868,1806
'600831,1804
'600067,1804
'600864,1802
'002689,1802
'002611,1801
'600502,1800
'600123,1798
'000543,1796
'002711,1794
'600571,1792
'002400,1792
'600537,1789
'000687,1786
'000055,1784
'000422,1783
'601058,1782
'000599,1781
'600880,1781
'002807,1781
'600760,1780
'000561,1779
'000927,1778
'300296,1778
'002075,1776
'601225,1776
'002001,1775
'600527,1774
'600116,1772
'000826,1771
'000088,1769
'000568,1768
'600673,1768
'000998,1766
'002224,1766
'600594,1766
'000615,1764
'002701,1762
'002938,1762
'600339,1760
'002326,1758
'601069,1757
'600073,1756
'001979,1755
'300044,1755
'600312,1754
'002073,1751
'002078,1750
'000957,1750
'600568,1749
'600733,1749
'603169,1748
'600701,1745
'002142,1743
'600710,1738
'300299,1738
'002523,1735
'000506,1735
'600975,1734
'601952,1733
'000589,1732
'002695,1732
'600903,1731
'002639,1730
'600758,1728
'000895,1728
'000980,1728
'002148,1728
'000521,1728
'300197,1728
'002269,1723
'000786,1722
'600602,1722
'300152,1721
'600459,1720
'600986,1717
'600155,1715
'600546,1714
'002093,1714
'601068,1714
'600216,1714
'000802,1713
'002516,1711
'300770,1710
'002535,1710
'000693,1710
'600674,1707
'000498,1706
'000659,1701
'002064,1695
'000996,1694
'002402,1692
'000407,1691
'601311,1691
'300090,1687
'600734,1686
'600676,1686
'300055,1685
'002083,1685
'002424,1683
'600621,1681
'002619,1680
'300303,1678
'000587,1676
'300137,1675
'000099,1674
'601619,1671
'000789,1670
'600509,1670
'600856,1670
'600773,1668
'600292,1668
'002432,1667
'600298,1666
'002060,1666
'601678,1666
'002271,1665
'300431,1665
'300310,1664
'600805,1663
'300266,1662
'600069,1662
'002622,1660
'600368,1660
'300128,1657
'600807,1656
'002570,1656
'000938,1654
'600279,1654
'600466,1653
'600290,1651
'000539,1651
'000510,1651
'300737,1650
'600439,1648
'002070,1646
'000963,1646
'000557,1646
'600691,1640
'002237,1640
'000966,1638
'000823,1635
'002168,1630
'600801,1629
'002043,1627
'002019,1623
'002163,1623
'002139,1623
'300383,1619
'600383,1618
'601218,1618
'300085,1615
'600533,1615
'002300,1612
'002329,1612
'300091,1610
'002433,1609
'601360,1607
'600313,1602
'601928,1602
'600325,1601
'300370,1601
'601188,1601
'600372,1600
'600707,1596
'300377,1592
'300099,1591
'002074,1590
'603128,1590
'600066,1589
'600535,1589
'600112,1588
'600491,1588
'000529,1587
'601606,1587
'000029,1586
'002650,1585
'600782,1585
'002283,1585
'300134,1584
'300170,1583
'002167,1583
'002162,1582
'600354,1582
'002369,1580
'000681,1580
'600332,1580
'000791,1579
'000912,1579
'002166,1576
'002459,1574
'600237,1573
'600853,1573
'600458,1572
'002197,1570
'300353,1569
'002428,1569
'601968,1568
'000601,1568
'600249,1567
'000158,1566
'002051,1565
'600815,1560
'600075,1556
'002458,1555
'600626,1553
'300048,1553
'600138,1550
'000926,1549
'000712,1548
'000788,1547
'000068,1546
'300465,1545
'002279,1544
'000698,1544
'001965,1543
'600825,1540
'601003,1539
'002564,1538
'000935,1535
'600663,1534
'600908,1533
'002152,1532
'600366,1526
'002100,1525
'300066,1524
'002305,1523
'002297,1523
'000810,1523
'300367,1521
'600261,1521
'002277,1520
'000573,1516
'600855,1516
'603618,1514
'600236,1514
'000672,1513
'600277,1511
'002222,1510
'600743,1509
'002122,1509
'002063,1507
'300168,1506
'600093,1506
'300135,1505
'600526,1503
'300038,1502
'600433,1500
'000416,1498
'600139,1497
'600061,1496
'600589,1492
'601222,1491
'000517,1491
'002233,1490
'601966,1489
'002325,1488
'002182,1488
'002181,1485
'002406,1485
'000971,1484
'002439,1483
'600192,1482
'300043,1482
'002386,1480
'600230,1480
'002235,1480
'600979,1478
'600393,1476
'002191,1474
'002408,1473
'002068,1472
'600207,1471
'000612,1470
'002383,1470
'000554,1469
'600363,1466
'600351,1465
'603766,1465
'300376,1463
'002509,1462
'600838,1458
'000671,1457
'002642,1457
'002697,1456
'000530,1455
'603126,1453
'000955,1451
'300131,1451
'002354,1449
'000726,1448
'600960,1447
'300247,1444
'600741,1442
'300176,1441
'002141,1440
'002303,1440
'300304,1440
'000949,1439
'002604,1439
'002617,1439
'600246,1438
'000766,1438
'300325,1438
'601158,1436
'002504,1435
'002361,1435
'601908,1433
'000965,1432
'600280,1430
'002128,1429
'002169,1428
'002076,1428
'300107,1424
'600481,1423
'600996,1421
'002638,1421
'601101,1420
'300009,1418
'600628,1417
'000426,1416
'300256,1416
'600376,1416
'002733,1415
'600823,1414
'002378,1414
'002476,1414
'600590,1414
'002440,1412
'000607,1411
'600501,1411
'000565,1410
'002137,1408
'000010,1407
'300359,1406
'601366,1406
'002132,1405
'002033,1404
'600159,1404
'600939,1404
'002603,1403
'600078,1403
'002318,1403
'300122,1401
'300332,1401
'600391,1399
'600722,1397
'600107,1397
'601717,1396
'000833,1395
'002649,1395
'000581,1395
'002533,1393
'600121,1393
'002737,1393
'000850,1393
'600929,1391
'603259,1391
'603712,1391
'002457,1390
'600609,1390
'600090,1390
'000812,1389
'600648,1387
'603118,1383
'300771,1381
'002306,1380
'600633,1379
'300228,1379
'002475,1376
'002418,1376
'000820,1376
'600508,1376
'002123,1374
'600678,1374
'002339,1373
'002512,1372
'600576,1371
'300139,1371
'000701,1366
'300217,1366
'600687,1365
'601789,1365
'600559,1361
'002628,1361
'002588,1361
'600499,1360
'600695,1359
'600981,1359
'002770,1358
'600353,1357
'002047,1356
'000790,1355
'600708,1354
'002373,1352
'300189,1351
'000928,1349
'300188,1348
'002681,1347
'600835,1345
'000669,1344
'300159,1342
'601336,1342
'002246,1341
'600665,1341
'002503,1341
'600792,1338
'000552,1338
'000584,1336
'002589,1336
'002308,1336
'000756,1335
'002558,1334
'002362,1334
'002253,1333
'000673,1332
'002321,1331
'600558,1331
'000899,1331
'002274,1330
'002585,1329
'000019,1328
'600780,1327
'600803,1326
'300078,1325
'002038,1324
'300075,1323
'600260,1323
'600422,1322
'600610,1322
'601869,1321
'600917,1320
'601226,1320
'600552,1319
'000801,1318
'601865,1318
'000058,1317
'002479,1316
'600293,1315
'300178,1315
'000722,1315
'000780,1314
'300102,1313
'000990,1313
'600288,1312
'000655,1312
'000739,1310
'000533,1309
'300083,1308
'300273,1308
'300181,1307
'000609,1307
'002352,1307
'600359,1306
'600470,1305
'603969,1305
'300129,1304
'002680,1303
'300267,1303
'002231,1300
'000731,1300
'601500,1300
'600973,1300
'002041,1299
'600095,1299
'600251,1298
'600530,1297
'600149,1296
'002091,1296
'600699,1296
'002662,1293
'300010,1293
'002172,1292
'002353,1291
'002366,1290
'600395,1289
'600358,1289
'600650,1288
'002255,1288
'002356,1287
'000890,1285
'600201,1284
'002707,1284
'600995,1283
'002229,1283
'600119,1282
'002022,1281
'300036,1281
'002298,1280
'000848,1280
'000918,1280
'603379,1280
'002654,1280
'002635,1280
'000595,1279
'600375,1278
'600141,1277
'002219,1277
'002538,1276
'600059,1276
'300735,1275
'600438,1273
'002452,1273
'000700,1272
'002384,1271
'000061,1271
'600390,1270
'002546,1270
'002081,1270
'601208,1270
'600289,1269
'600082,1269
'300471,1268
'603323,1267
'002470,1267
'300216,1266
'002640,1264
'300184,1264
'002658,1264
'300035,1264
'300073,1263
'600004,1263
'002444,1263
'000666,1262
'000950,1261
'300015,1261
'002531,1261
'300760,1261
'300317,1261
'600096,1260
'000622,1260
'000856,1260
'300177,1259
'600480,1258
'600400,1257
'002502,1257
'600259,1255
'000620,1255
'000035,1254
'300198,1253
'002299,1253
'300014,1250
'600810,1250
'002171,1249
'002304,1247
'002507,1247
'300676,1247
'000685,1246
'300364,1246
'600684,1246
'002012,1246
'002069,1244
'601015,1244
'300333,1243
'300045,1242
'000733,1240
'300496,1240
'000046,1239
'002314,1239
'600212,1238
'600128,1238
'002494,1238
'300182,1237
'300222,1237
'600702,1236
'002443,1236
'600165,1236
'600597,1233
'600639,1232
'300408,1231
'002223,1231
'300028,1230
'600333,1229
'000737,1228
'002158,1227
'002519,1227
'600052,1226
'600757,1226
'600896,1225
'600982,1224
'002528,1223
'300316,1222
'600062,1220
'002702,1220
'002232,1218
'600081,1218
'002451,1217
'600120,1217
'002149,1217
'002087,1216
'002387,1215
'300051,1214
'002590,1214
'300311,1214
'300006,1213
'603888,1213
'002055,1212
'000782,1211
'600080,1211
'600738,1210
'002631,1210
'600168,1210
'002190,1208
'600750,1205
'002007,1205
'601028,1205
'600891,1204
'600222,1203
'600381,1202
'600038,1202
'603300,1201
'600482,1201
'600129,1198
'002453,1198
'002204,1198
'002243,1198
'000637,1196
'002684,1196
'300307,1195
'601155,1195
'300498,1195
'300339,1195
'600802,1194
'600355,1194
'300145,1193
'603113,1191
'300259,1189
'300020,1189
'300033,1186
'300005,1186
'600275,1185
'300343,1184
'002006,1184
'000796,1183
'600641,1183
'603220,1182
'000887,1182
'000065,1182
'000638,1181
'300039,1181
'002160,1180
'603366,1179
'600373,1179
'002296,1178
'002265,1177
'300274,1177
'600638,1177
'600645,1176
'002717,1174
'000821,1174
'600613,1173
'600876,1171
'300765,1170
'600634,1168
'600239,1166
'601233,1162
'000732,1161
'600135,1161
'600515,1161
'000962,1160
'002461,1160
'000972,1159
'600657,1159
'002556,1158
'002198,1158
'600285,1156
'000553,1156
'000993,1156
'000755,1154
'000707,1153
'600933,1151
'600398,1150
'600229,1150
'002133,1150
'600993,1147
'603227,1146
'601368,1145
'600178,1144
'600623,1144
'600131,1144
'600575,1143
'000761,1142
'002143,1141
'300336,1140
'600223,1140
'300166,1139
'000711,1138
'603998,1138
'600971,1138
'002625,1136
'600305,1136
'002651,1136
'600580,1136
'000813,1135
'002703,1135
'002524,1133
'002225,1133
'000409,1132
'002822,1132
'300146,1132
'002364,1132
'603299,1131
'600821,1129
'600185,1129
'300213,1129
'002487,1129
'002379,1128
'002601,1127
'000657,1127
'002575,1127
'600267,1126
'603317,1126
'002416,1126
'002347,1125
'600851,1124
'002782,1123
'300053,1121
'300323,1120
'000692,1119
'000606,1119
'600193,1119
'002320,1118
'002240,1118
'603693,1116
'600278,1116
'000818,1114
'002551,1114
'002481,1113
'000034,1113
'300231,1113
'002389,1113
'002264,1112
'600077,1112
'002685,1110
'300741,1109
'000404,1108
'002670,1106
'000676,1105
'000752,1104
'000532,1104
'600866,1103
'002425,1103
'002221,1103
'000513,1102
'600692,1102
'002692,1101
'600328,1099
'600336,1098
'000835,1097
'002367,1095
'300322,1094
'000888,1092
'002539,1091
'300618,1090
'002215,1089
'600723,1088
'603616,1088
'002480,1088
'300288,1087
'000570,1085
'002745,1084
'002583,1082
'600295,1081
'600310,1080
'300025,1078
'002153,1078
'600822,1078
'002228,1077
'002374,1077
'002388,1076
'002783,1076
'600202,1074
'603117,1073
'000952,1073
'000025,1073
'000151,1072
'600779,1071
'000017,1071
'300148,1070
'300150,1069
'002941,1069
'600156,1067
'300052,1065
'600682,1065
'600727,1062
'002629,1062
'600233,1061
'600145,1061
'002581,1061
'002211,1061
'600242,1060
'600830,1060
'002071,1059
'000961,1058
'002021,1058
'002214,1057
'600479,1057
'603002,1055
'000531,1055
'002694,1054
'300201,1053
'002009,1052
'603817,1052
'002666,1051
'002350,1050
'002721,1050
'603225,1050
'002262,1049
'600217,1049
'002709,1049
'600716,1048
'600101,1047
'600367,1046
'002643,1046
'601127,1045
'300172,1045
'000713,1044
'002095,1042
'002559,1042
'002234,1040
'002396,1039
'002693,1039
'000150,1038
'002135,1038
'000155,1037
'601199,1037
'600636,1036
'600854,1036
'002872,1035
'002164,1034
'600618,1034
'300229,1032
'002644,1031
'600462,1031
'300113,1031
'000989,1029
'000428,1028
'300409,1028
'600715,1027
'002126,1026
'002750,1026
'300147,1024
'600616,1024
'002371,1024
'002309,1024
'300528,1021
'002404,1020
'002527,1020
'603980,1020
'600834,1019
'000852,1019
'600449,1016
'002259,1016
'002086,1016
'300597,1015
'300067,1013
'002028,1012
'000593,1011
'600191,1011
'603528,1011
'300252,1009
'300215,1008
'300124,1008
'600235,1008
'600281,1008
'000560,1008
'600844,1008
'600416,1007
'000522,1007
'601330,1003
'000523,1003
'000505,1002
'002165,1002
'002029,1002
'600179,1001
'300115,1001
'002607,1000
'601599,998
'300157,997
'300001,997
'000153,995
'600456,995
'000582,991
'002375,991
'002747,990
'000757,990
'000911,990
'002348,989
'600209,988
'603999,987
'002267,984
'002578,984
'300050,983
'002587,983
'300016,980
'000697,979
'600345,979
'002597,979
'603636,979
'601238,978
'000156,978
'600182,975
'600386,974
'300276,974
'002355,973
'000811,973
'000537,972
'000797,971
'002606,971
'002328,971
'002422,970
'600521,970
'002062,969
'002114,969
'000011,969
'002648,969
'603167,969
'002772,968
'300179,967
'300263,967
'002544,967
'000881,966
'002109,966
'002107,965
'600323,965
'600094,964
'002194,963
'603803,960
'002567,959
'000430,959
'601339,958
'002045,958
'300378,957
'002746,956
'002094,955
'002344,955
'300074,954
'002769,954
'603885,953
'603606,953
'000632,953
'600203,952
'603188,952
'603111,950
'002562,950
'002054,950
'601858,949
'300175,948
'002046,946
'300193,946
'002174,945
'002397,943
'002766,943
'300504,943
'600790,941
'002925,941
'002490,940
'600113,940
'002098,940
'002950,940
'300133,939
'000885,938
'000613,938
'600232,938
'000809,937
'600257,936
'002584,935
'300171,935
'601969,935
'300118,934
'002410,934
'002080,934
'603559,933
'600335,933
'603032,933
'601086,932
'002580,932
'002244,932
'600337,931
'000759,931
'603843,930
'000908,929
'601900,929
'002515,929
'000429,927
'002044,927
'000678,925
'002254,925
'600273,924
'600009,923
'002676,923
'603068,922
'300173,922
'002522,921
'600126,921
'600622,920
'600668,920
'600054,919
'000948,919
'002376,918
'000982,918
'300224,918
'603009,917
'600689,917
'603198,917
'603986,916
'002331,915
'002675,914
'603357,914
'002593,913
'600767,912
'002929,912
'002469,911
'000631,911
'002468,910
'300144,909
'300063,909
'300366,908
'002609,908
'002930,905
'600429,905
'002351,904
'300699,904
'300183,902
'600735,902
'002946,901
'300495,901
'600556,900
'600161,898
'000662,898
'300386,898
'000716,898
'603648,898
'002699,898
'600152,898
'002906,897
'601116,896
'002381,894
'600603,893
'002441,893
'002602,892
'000628,891
'600748,890
'300312,890
'000090,890
'002270,890
'002059,889
'600163,888
'300151,888
'600761,887
'603106,886
'300032,886
'603609,886
'002327,886
'002688,885
'600969,885
'603308,884
'000987,884
'002036,882
'300011,881
'600557,881
'601126,880
'002672,880
'000921,880
'002560,880
'002700,879
'300368,879
'000978,879
'300037,878
'000603,878
'002655,878
'000976,878
'002077,878
'300018,877
'002208,876
'000860,876
'002741,875
'000920,875
'603979,875
'002323,874
'600620,874
'002317,874
'000922,872
'600619,871
'002349,869
'600600,869
'300664,869
'300022,869
'601369,868
'002848,867
'002920,867
'300345,867
'600532,866
'002048,865
'002251,865
'601999,865
'600724,865
'002445,865
'000417,865
'002572,865
'600365,865
'600961,863
'600848,862
'002345,861
'600894,861
'300356,861
'600562,860
'600361,859
'300666,859
'002057,859
'000819,858
'002124,857
'601811,857
'000419,856
'300319,856
'002035,855
'600796,855
'002111,854
'300458,854
'600809,854
'600287,853
'300625,853
'600872,853
'300076,850
'600819,849
'002125,849
'002105,848
'600461,847
'300245,847
'000708,846
'000421,846
'002530,846
'600423,846
'000919,845
'002786,845
'603367,844
'000633,844
'001896,844
'601996,844
'002247,844
'002377,842
'600197,839
'002765,839
'002293,838
'000544,838
'600859,838
'600725,837
'000030,836
'002548,836
'002574,835
'300080,834
'300237,833
'002050,833
'603698,831
'000576,829
'600329,829
'603556,827
'300506,827
'603920,827
'300255,826
'600791,826
'000975,826
'300096,825
'603012,824
'002742,823
'300432,823
'603015,822
'601139,822
'300291,822
'300450,822
'603777,821
'300142,821
'603876,820
'000038,820
'000626,819
'600299,819
'000951,819
'600681,819
'002455,818
'002536,818
'603260,816
'002951,816
'300208,814
'002561,813
'002363,813
'002016,813
'002545,812
'002061,812
'300153,811
'000597,811
'000062,810
'002577,809
'002613,809
'300004,809
'600510,808
'002272,808
'603105,808
'300278,807
'603626,807
'600696,806
'002365,806
'002949,805
'300187,805
'300081,805
'601020,805
'002472,804
'000665,804
'300244,802
'600012,802
'601098,801
'002332,800
'002478,799
'600420,799
'002147,799
'600540,799
'603588,799
'000408,798
'600566,798
'600587,798
'601515,798
'002521,798
'002698,798
'002708,797
'002227,797
'601567,796
'002792,795
'300295,794
'600860,793
'002712,792
'300165,792
'603369,792
'600644,791
'000096,791
'002186,789
'002900,789
'603385,788
'000915,788
'300362,787
'600640,787
'300160,787
'601965,786
'000567,786
'300117,785
'601801,784
'603996,784
'002656,784
'603116,783
'600051,783
'000925,783
'002916,782
'600448,782
