stkcode,headcount
'600151,3632
'600572,3628
'002008,3625
'600495,3610
'000680,3594
'000027,3590
'600737,3573
'601009,3565
'601118,3556
'002280,3551
'000878,3549
'600711,3538
'000886,3537
'300027,3526
'000898,3512
'601878,3496
'000652,3494
'601611,3485
'000717,3480
'000571,3480
'600196,3470
'002266,3449
'600664,3445
'600015,3442
'601228,3440
'000516,3438
'600726,3435
'600606,3432
'600072,3421
'600496,3420
'600021,3411
'002241,3406
'002183,3392
'601933,3389
'000931,3383
'600875,3373
'000933,3363
'600550,3357
'600881,3355
'002129,3344
'000520,3342
'600150,3341
'600528,3338
'000932,3338
'002407,3328
'002385,3293
'601011,3278
'600103,3275
'600425,3271
'600595,3267
'600428,3262
'300079,3260
'601628,3258
'000670,3243
'601298,3241
'601016,3241
'000816,3238
'600717,3232
'000959,3232
'000488,3227
'600649,3220
'601008,3219
'601162,3218
'000806,3201
'600380,3196
'002013,3195
'601555,3194
'600175,3190
'000883,3188
'600999,3180
'000686,3179
'000572,3173
'601128,3171
'600583,3166
'002736,3160
'000507,3159
'601700,3155
'002565,3150
'600584,3144
'000410,3140
'000415,3137
'000547,3135
'601788,3128
'600611,3124
'600153,3123
'601326,3119
'600176,3109
'000723,3107
'600446,3103
'600698,3103
'002421,3094
'600569,3083
'600789,3080
'600410,3077
'000050,3073
'300070,3072
'002663,3070
'002252,3056
'600549,3052
'000616,3045
'600777,3039
'000877,3037
'600804,3036
'600269,3031
'000793,3030
'000831,3024
'300111,3023
'600331,3020
'002004,3019
'000970,3018
'000592,3007
'600284,2982
'601958,2975
'002491,2972
'002155,2961
'002217,2959
'600586,2945
'601198,2944
'002497,2936
'600326,2932
'600208,2929
'600846,2925
'600652,2918
'000623,2917
'002256,2916
'002547,2915
'002236,2904
'600728,2884
'600399,2882
'002489,2865
'600026,2861
'600125,2861
'601200,2850
'002342,2848
'002463,2839
'600158,2838
'601929,2832
'002526,2823
'002307,2823
'601598,2823
'600900,2821
'000012,2821
'002471,2816
'000627,2815
'002447,2813
'600565,2812
'000559,2809
'000728,2809
'601117,2805
'600297,2801
'000519,2799
'600655,2780
'600812,2776
'000528,2775
'000973,2771
'002431,2771
'600020,2768
'000988,2755
'600744,2754
'600660,2753
'603000,2753
'600811,2747
'002739,2747
'600110,2739
'600677,2733
'002023,2732
'002161,2728
'000937,2718
'002467,2713
'002030,2710
'600063,2708
'600498,2703
'600388,2703
'600405,2700
'600893,2698
'600988,2696
'600581,2688
'001696,2685
'002474,2684
'600343,2679
'000401,2676
'000729,2659
'600490,2658
'000423,2658
'600867,2656
'002573,2632
'300287,2627
'603019,2627
'000795,2622
'002049,2618
'000792,2614
'000008,2613
'600977,2613
'600133,2611
'002263,2610
'002312,2610
'600308,2610
'300324,2609
'002429,2604
'601860,2603
'002302,2601
'000039,2598
'300623,2597
'600662,2591
'601601,2586
'600186,2585
'002392,2578
'600143,2575
'600130,2572
'600074,2570
'600756,2570
'600531,2568
'002839,2567
'600348,2564
'002089,2562
'002154,2555
'600291,2549
'600688,2548
'002175,2548
'002145,2545
'000069,2540
'300077,2537
'600512,2537
'600190,2530
'300008,2528
'600598,2528
'002017,2528
'002276,2521
'002002,2517
'600011,2515
'601997,2514
'600392,2514
'300355,2507
'600862,2505
'600874,2490
'002108,2487
'600966,2483
'600086,2483
'600519,2481
'600360,2480
'600226,2474
'000518,2470
'000159,2465
'300750,2464
'600085,2463
'000960,2461
'002092,2454
'600675,2451
'000738,2447
'000650,2445
'600739,2444
'600720,2444
'600507,2444
'600654,2442
'600651,2442
'002426,2437
'600770,2433
'000402,2425
'300088,2425
'600718,2422
'000536,2417
'000981,2413
'600667,2410
'601001,2408
'600206,2397
'601577,2393
'002151,2390
'002542,2389
'300251,2387
'600525,2383
'000861,2381
'600396,2375
'600340,2374
'600311,2370
'000777,2369
'300072,2368
'600122,2365
'002668,2361
'600794,2354
'600162,2352
'000301,2349
'002436,2347
'600970,2344
'600271,2342
'300136,2341
'600588,2341
'300418,2340
'002067,2340
'600037,2338
'000720,2335
'600171,2334
'002939,2331
'600127,2329
'000566,2321
'600884,2321
'002594,2319
'000859,2317
'600555,2313
'002156,2312
'601828,2307
'002437,2300
'603858,2299
'002288,2299
'600666,2291
'600200,2288
'002716,2287
'002113,2284
'600227,2276
'600300,2276
'000600,2275
'002636,2274
'300058,2274
'600084,2272
'000800,2272
'600596,2271
'600798,2270
'002102,2269
'002517,2267
'601666,2265
'000718,2264
'600105,2262
'300527,2261
'600199,2260
'000939,2259
'601388,2259
'002097,2257
'600759,2257
'600060,2253
'600926,2250
'600736,2248
'002337,2245
'002341,2244
'601699,2243
'002945,2240
'600467,2234
'600266,2234
'601636,2233
'600106,2232
'002501,2213
'002446,2213
'600188,2212
'600800,2211
'600183,2210
'300110,2207
'000958,2200
'601002,2194
'300433,2193
'600585,2193
'002104,2192
'601990,2188
'600978,2187
'002249,2185
'300116,2182
'000690,2177
'600406,2174
'000070,2171
'000997,2170
'600536,2168
'002018,2168
'600064,2165
'600570,2163
'600827,2160
'002118,2159
'000006,2158
'000901,2154
'000558,2148
'002226,2147
'600409,2147
'600035,2147
'000040,2145
'600316,2143
'000545,2137
'000564,2136
'002052,2126
'600614,2126
'000936,2125
'000876,2124
'600321,2123
'600500,2122
'600350,2122
'002486,2121
'002358,2120
'000753,2120
'000548,2118
'600322,2118
'600836,2117
'002261,2112
'002170,2107
'600578,2107
'000822,2106
'300766,2106
'600418,2103
'300228,2099
'600630,2095
'600740,2092
'300124,2089
'002596,2087
'002056,2086
'002239,2086
'002005,2080
'601615,2078
'000400,2076
'300101,2075
'002554,2074
'300003,2074
'000059,2073
'000016,2073
'600643,2072
'601019,2070
'300352,2069
'600172,2069
'000868,2063
'000762,2063
'300297,2061
'002665,2052
'002495,2050
'000851,2048
'002657,2048
'002285,2042
'000862,2039
'002448,2035
'600869,2035
'300156,2035
'600240,2033
'600058,2030
'600888,2030
'000837,2029
'300098,2027
'300026,2026
'002115,2023
'000677,2019
'002001,2015
'002390,2013
'600231,2011
'000036,2009
'600751,2001
'600775,2000
'000599,1999
'000585,1995
'002540,1993
'000905,1993
'600477,1992
'002284,1991
'600621,1989
'000541,1989
'002938,1986
'600330,1981
'002510,1979
'600545,1976
'601616,1975
'600268,1975
'000903,1973
'002121,1972
'601107,1966
'300002,1964
'600730,1964
'600783,1964
'002555,1958
'601949,1958
'002245,1952
'600117,1948
'601012,1948
'600408,1948
'000555,1946
'600198,1946
'600546,1945
'002294,1944
'002488,1939
'002011,1938
'600824,1931
'000900,1929
'601633,1924
'002413,1923
'000089,1923
'002273,1918
'002079,1917
'600426,1915
'000615,1913
'600713,1906
'600303,1906
'002326,1902
'600436,1900
'002550,1900
'000046,1899
'002408,1895
'600502,1893
'000018,1892
'000826,1892
'601163,1891
'002146,1890
'300296,1888
'002073,1887
'002106,1886
'600098,1883
'600765,1882
'600704,1880
'600685,1878
'600160,1877
'300292,1873
'002099,1872
'000838,1872
'000721,1871
'601808,1871
'000055,1871
'600290,1870
'601058,1870
'600880,1870
'000568,1867
'603169,1866
'000969,1865
'600488,1863
'600747,1862
'002178,1860
'600056,1858
'002110,1856
'300085,1855
'002334,1854
'000561,1853
'600936,1851
'600123,1850
'000829,1849
'600602,1848
'600784,1847
'600067,1843
'300253,1841
'000836,1839
'002218,1838
'002535,1838
'600787,1835
'600216,1834
'002622,1831
'000687,1830
'600831,1830
'600509,1830
'600963,1827
'601518,1825
'002224,1821
'000799,1820
'000591,1818
'002078,1818
'600877,1815
'000422,1814
'002400,1813
'600903,1812
'002359,1810
'002075,1810
'600155,1808
'002807,1807
'601068,1806
'000088,1804
'300152,1804
'002386,1804
'002459,1802
'000895,1801
'000099,1799
'600076,1798
'000420,1797
'002369,1795
'600339,1795
'600478,1786
'600673,1785
'600676,1785
'600537,1780
'601069,1779
'600760,1779
'600997,1778
'000538,1774
'600527,1774
'600093,1770
'002281,1770
'600079,1770
'002060,1765
'000557,1765
'002695,1762
'000503,1761
'601678,1761
'300737,1761
'300197,1758
'000543,1757
'002237,1756
'601952,1755
'601225,1752
'002424,1751
'600279,1751
'600116,1747
'600312,1747
'002269,1746
'002432,1746
'002402,1745
'002019,1745
'600057,1744
'000610,1744
'001979,1743
'603712,1741
'002689,1738
'600701,1738
'000589,1734
'002611,1731
'002083,1730
'002619,1730
'600986,1730
'002701,1730
'600571,1729
'000407,1729
'002235,1729
'002093,1726
'000802,1724
'000587,1720
'600967,1718
'000766,1717
'300465,1716
'600734,1716
'000498,1714
'300137,1711
'002523,1710
'000693,1710
'300431,1709
'600458,1706
'600332,1704
'601619,1704
'601606,1703
'600298,1702
'600073,1701
'000506,1698
'002440,1697
'600864,1696
'600807,1696
'600397,1695
'000912,1693
'601311,1693
'600582,1691
'300170,1690
'002148,1688
'600674,1686
'002100,1684
'300303,1682
'002516,1682
'002564,1681
'600594,1679
'002157,1678
'300044,1673
'000971,1672
'000426,1670
'002139,1670
'300762,1669
'000659,1668
'300377,1667
'000955,1663
'002630,1663
'002064,1662
'600782,1660
'600075,1660
'600663,1658
'601928,1657
'002043,1655
'600439,1653
'002711,1650
'300055,1650
'002068,1649
'002163,1646
'002070,1646
'600069,1645
'600707,1645
'600535,1644
'000539,1642
'601777,1637
'600366,1634
'002168,1632
'000980,1632
'600533,1632
'600066,1631
'300256,1631
'600230,1630
'601188,1629
'002329,1629
'000963,1628
'000521,1625
'002650,1624
'002508,1620
'601360,1619
'600292,1618
'000514,1617
'600354,1617
'600372,1613
'000601,1612
'300353,1612
'002433,1612
'002142,1611
'000158,1610
'601968,1609
'600741,1607
'603379,1605
'000791,1604
'600805,1604
'600313,1604
'600626,1604
'000788,1603
'600249,1599
'600526,1599
'002197,1599
'002297,1598
'002122,1597
'002152,1597
'601865,1596
'600722,1596
'600368,1593
'002428,1592
'600825,1591
'300370,1590
'600758,1587
'002279,1586
'000789,1586
'000029,1586
'000935,1585
'600491,1581
'000712,1580
'000938,1577
'000998,1572
'002305,1570
'300131,1569
'300139,1567
'601966,1567
'002063,1567
'600433,1567
'600908,1564
'000509,1562
'002639,1561
'600589,1559
'600853,1559
'002383,1558
'300359,1556
'600139,1556
'002570,1554
'000966,1554
'601218,1553
'002233,1552
'300066,1551
'000510,1547
'000517,1546
'000926,1546
'300090,1544
'600277,1541
'002222,1541
'002697,1539
'002300,1539
'000698,1539
'002277,1539
'300367,1538
'300107,1538
'600743,1538
'600838,1532
'000554,1532
'600261,1531
'000810,1530
'002162,1529
'600466,1527
'000957,1526
'600351,1524
'600236,1521
'002210,1521
'601003,1520
'001965,1520
'600517,1519
'300168,1517
'002496,1517
'300266,1515
'002167,1514
'601222,1513
'603766,1512
'300038,1511
'000612,1511
'002325,1511
'002181,1510
'002406,1506
'600590,1506
'000965,1506
'600691,1505
'002169,1505
'000786,1504
'600112,1501
'000068,1501
'000996,1500
'603126,1497
'002182,1493
'002076,1493
'002354,1492
'600363,1491
'000726,1490
'000573,1490
'600979,1489
'300383,1487
'002503,1487
'000672,1486
'600773,1486
'000820,1480
'300310,1479
'002378,1476
'002128,1475
'600801,1474
'000760,1473
'002141,1471
'002642,1470
'600981,1468
'600815,1466
'600391,1465
'300122,1465
'300267,1464
'600559,1457
'300332,1457
'002504,1456
'002012,1456
'002476,1455
'603128,1455
'000812,1455
'000530,1452
'300043,1452
'600280,1452
'002604,1450
'002502,1449
'601908,1448
'002457,1446
'600695,1446
'002318,1445
'601366,1444
'002603,1444
'000949,1443
'002512,1442
'002166,1441
'002137,1441
'600996,1439
'002533,1438
'300247,1436
'002649,1436
'600628,1436
'002246,1436
'600061,1434
'002191,1434
'300198,1433
'000581,1433
'600481,1432
'600823,1431
'600159,1426
'601158,1422
'600138,1422
'600237,1421
'000595,1421
'002074,1421
'603259,1420
'000701,1419
'601717,1417
'300765,1416
'300135,1415
'002361,1415
'002123,1414
'000010,1414
'300304,1413
'002283,1410
'600383,1409
'300009,1409
'600119,1405
'002509,1405
'002033,1405
'000850,1404
'601101,1404
'600246,1403
'600501,1402
'600687,1401
'600576,1400
'601789,1399
'600090,1397
'002051,1396
'600708,1395
'603618,1393
'600121,1393
'600633,1392
'600929,1390
'300376,1390
'600650,1389
'300188,1386
'002303,1385
'002362,1385
'603969,1384
'002274,1383
'600975,1383
'300102,1383
'600393,1381
'002339,1381
'300048,1379
'002308,1377
'000584,1377
'600376,1377
'600508,1377
'601336,1375
'002439,1371
'002271,1371
'600146,1369
'002306,1369
'600293,1369
'000823,1368
'002366,1367
'002585,1366
'002265,1364
'600568,1364
'600609,1361
'600288,1359
'000856,1358
'600665,1358
'002352,1357
'600610,1357
'600080,1356
'600325,1356
'600278,1356
'300159,1356
'000731,1355
'600558,1355
'600422,1354
'002038,1353
'300178,1353
'601226,1352
'600251,1352
'000607,1349
'600353,1349
'601233,1347
'002296,1347
'000058,1346
'000019,1346
'600939,1345
'600855,1345
'300036,1344
'002384,1343
'600260,1343
'601500,1343
'600856,1343
'000609,1342
'600207,1342
'600995,1341
'000990,1341
'603118,1337
'002737,1335
'600678,1335
'002132,1335
'600639,1335
'002190,1335
'002298,1334
'300333,1334
'300014,1333
'600004,1332
'002047,1332
'300075,1332
'300676,1331
'600733,1330
'002253,1329
'000928,1329
'600499,1328
'300274,1327
'000918,1327
'000801,1327
'600738,1326
'600259,1323
'600552,1322
'000790,1322
'600780,1320
'600375,1320
'000899,1319
'300010,1318
'002452,1317
'600530,1317
'600438,1317
'002149,1315
'600359,1314
'300078,1312
'600358,1311
'002707,1310
'600218,1309
'000673,1309
'300148,1308
'000756,1308
'300177,1308
'002546,1307
'600459,1307
'300222,1306
'300051,1305
'002255,1305
'002588,1304
'002638,1304
'300181,1303
'002680,1303
'600757,1301
'000752,1300
'000552,1300
'300134,1298
'600082,1298
'002204,1297
'002635,1297
'002444,1296
'600149,1294
'600095,1293
'000529,1293
'000685,1293
'300760,1292
'002770,1292
'600390,1291
'600917,1291
'002081,1291
'600699,1290
'300045,1289
'600835,1289
'000533,1289
'002494,1289
'000739,1288
'600803,1286
'000927,1286
'600684,1286
'000655,1285
'600179,1283
'601869,1282
'000620,1282
'000848,1282
'600059,1281
'002654,1281
'002670,1281
'002171,1279
'600212,1278
'002601,1277
'002069,1277
'601208,1277
'000796,1277
'300182,1276
'600395,1276
'002479,1274
'600239,1271
'600648,1271
'000565,1270
'600131,1269
'000638,1268
'002373,1268
'000780,1268
'600192,1267
'300216,1265
'600289,1265
'600810,1265
'601015,1265
'600168,1264
'002022,1263
'600222,1262
'002041,1262
'002589,1261
'600802,1261
'300129,1261
'000833,1260
'600480,1259
'002658,1258
'300364,1258
'000671,1257
'000666,1257
'600096,1256
'002172,1255
'600702,1254
'002681,1253
'600333,1253
'002628,1252
'600982,1252
'300189,1250
'002528,1250
'600381,1250
'600597,1249
'300015,1249
'600580,1247
'300128,1246
'002451,1246
'000061,1244
'300073,1243
'000782,1241
'300020,1240
'600993,1240
'002453,1240
'002314,1239
'002374,1239
'002055,1237
'600156,1237
'300307,1236
'000813,1235
'002625,1234
'002353,1234
'300325,1234
'600470,1234
'600285,1233
'000733,1233
'300005,1233
'002538,1232
'000669,1230
'300028,1230
'600120,1229
'600129,1229
'300741,1228
'300273,1225
'600750,1224
'002461,1224
'002717,1222
'002590,1222
'300618,1220
'300343,1219
'600107,1218
'600891,1218
'002232,1218
'601368,1216
'002475,1214
'000416,1214
'002087,1213
'600078,1213
'603300,1212
'300339,1212
'000622,1210
'600185,1210
'600052,1209
'600128,1209
'000993,1209
'000553,1207
'600866,1206
'002215,1206
'300311,1205
'002133,1205
'600645,1205
'600062,1201
'002007,1201
'603366,1201
'000035,1201
'603693,1201
'600973,1201
'300336,1199
'000570,1198
'000818,1198
'002006,1198
'300408,1198
'300496,1197
'002367,1197
'300083,1196
'002519,1193
'600971,1193
'002243,1192
'000737,1191
'300299,1191
'002091,1189
'600933,1189
'000676,1188
'300471,1187
'002387,1187
'000711,1187
'002389,1186
'600373,1186
'600141,1186
'002443,1185
'002229,1183
'603113,1183
'300091,1182
'600077,1180
'300039,1179
'002396,1177
'600641,1177
'000950,1176
'600634,1175
'600229,1175
'002470,1174
'002481,1173
'002160,1173
'000887,1173
'002556,1172
'002219,1172
'002264,1172
'600692,1171
'002782,1171
'002225,1171
'000409,1171
'600482,1171
'300767,1170
'002651,1167
'300217,1167
'000755,1166
'002304,1165
'000700,1163
'600275,1162
'000722,1161
'600223,1160
'300052,1160
'002320,1157
'002416,1157
'000034,1156
'300113,1156
'603299,1155
'603616,1155
'600851,1154
'002721,1153
'600876,1153
'600960,1152
'600201,1152
'002617,1151
'002702,1151
'600355,1151
'603888,1150
'000962,1150
'000972,1150
'601155,1149
'603681,1148
'002606,1148
'600657,1147
'000707,1144
'002158,1144
'002733,1144
'300231,1141
'002551,1140
'002575,1139
'000657,1138
'600821,1137
'603323,1137
'002950,1136
'300166,1134
'600792,1134
'000761,1133
'300035,1133
'000821,1133
'300323,1131
'000513,1131
'002240,1131
'002822,1128
'002071,1126
'600515,1126
'002685,1125
'002487,1125
'600710,1125
'000732,1123
'300053,1122
'603528,1121
'603980,1121
'300229,1121
'002364,1120
'600193,1120
'600295,1118
'603227,1117
'300184,1116
'002587,1115
'002379,1113
'603843,1112
'000952,1112
'300006,1112
'601330,1110
'600613,1109
'300316,1108
'300213,1107
'002872,1107
'000025,1105
'002223,1105
'002539,1105
'002321,1104
'600202,1103
'300157,1103
'600328,1102
'002507,1102
'000835,1102
'000637,1101
'300068,1101
'000065,1100
'603817,1096
'300018,1096
'600638,1096
'000404,1095
'002531,1092
'600233,1092
'600723,1092
'600135,1092
'000692,1092
'002094,1092
'000852,1091
'600178,1091
'600896,1090
'002631,1089
'600682,1088
'600449,1087
'600009,1086
'600267,1085
'002662,1085
'002153,1085
'002143,1085
'300201,1085
'600235,1083
'600038,1083
'300150,1082
'002028,1081
'002350,1079
'002527,1077
'002231,1076
'600727,1076
'600310,1076
'601028,1074
'000911,1074
'002684,1073
'000532,1073
'600101,1072
'603002,1072
'000017,1071
'603220,1070
'000606,1070
'002211,1068
'000151,1068
'002228,1067
'601969,1066
'601238,1065
'000890,1064
'002328,1064
'002214,1064
'000888,1063
'300033,1063
'002583,1062
'600145,1061
'600232,1061
'002404,1059
'002418,1059
'002666,1059
'002126,1058
'600398,1058
'002356,1056
'300146,1056
'002086,1055
'002559,1055
'600479,1054
'002135,1053
'600191,1053
'002299,1053
'601127,1052
'600636,1052
'300172,1051
'600848,1051
'600165,1050
'002941,1050
'002259,1050
'000428,1050
'600367,1050
'002095,1050
'600834,1048
'300263,1048
'002709,1046
'600575,1046
'002262,1045
'600336,1044
'002164,1044
'000811,1042
'600616,1041
'000989,1038
'600217,1038
'600532,1038
'600623,1037
'300171,1035
'600462,1034
'002769,1034
'600689,1033
'002750,1032
'000593,1032
'601199,1030
'300194,1030
'600400,1029
'002699,1029
'300147,1028
'600386,1027
'002029,1026
'002009,1026
'603167,1026
'002109,1026
'603225,1026
'000523,1025
'300016,1023
'300215,1023
'000505,1022
'000860,1021
'000633,1021
'600830,1019
'300067,1019
'000156,1019
'600854,1018
'300498,1017
'002221,1017
'600345,1017
'000697,1016
'002640,1016
'002644,1016
'600242,1016
'000881,1015
'600094,1014
'002165,1014
'002422,1014
'002558,1013
'603999,1012
'002468,1012
'300145,1012
'002375,1011
'002745,1008
'603117,1008
'002747,1007
'002077,1007
'000522,1007
'600456,1006
'600748,1006
'002045,1005
'601086,1005
'002348,1005
'300259,1004
'300288,1003
'601599,1002
'000429,1002
'000155,1002
'600618,1002
'002578,998
'300037,998
'600416,997
'002267,996
'002054,995
'002234,994
'300386,993
'600779,992
'300276,991
'600182,990
'002584,990
'000713,989
'000011,989
'002772,988
'000759,987
'603188,987
'300175,984
'603032,984
'000885,983
'300597,983
'002581,983
'600209,983
'002124,983
'002107,982
'600790,981
'000678,981
'300115,981
'600716,980
'002703,980
'002254,979
'002397,977
'601339,975
'002174,975
'000797,975
'000430,974
'300317,974
'002524,972
'002515,971
'002036,970
'002643,970
'603636,970
'600305,970
'300193,969
'600557,969
'000153,968
'000757,968
'002464,966
'600257,964
'000150,963
'002098,962
'002693,961
'000537,961
'002530,960
'603198,960
'300528,959
'002490,959
'002607,959
'600521,959
'002766,958
'300368,958
'600126,958
'002347,958
'002522,957
'601515,957
'600113,957
'603111,956
'000948,955
'000716,954
'002244,953
'002062,953
'002046,953
'000582,952
'002344,951
'002597,950
'300224,950
'000531,949
'002021,949
'000908,946
'002103,946
'002946,946
'002114,946
'002544,945
'600600,944
'002388,944
'002331,944
'002925,943
'002270,943
'000662,942
'300252,942
'300001,940
'603106,940
'002655,940
'300080,939
'002371,938
'002480,938
'600715,938
'000987,933
'002080,933
'002309,930
'600969,930
'603308,929
'600429,928
'002580,928
'002949,927
'600767,927
'601116,925
'603648,924
'300063,924
'600161,923
'600114,923
'000090,923
'601900,920
'300183,920
'002609,920
'002746,920
'603357,919
'600556,918
'603979,917
'601858,917
'000922,917
'002951,917
'002906,916
'002251,916
'300699,915
'600761,914
'002376,914
'601811,914
'300133,914
'000613,911
'300022,910
'300011,909
'002532,909
'603803,909
'002449,908
'600273,908
'300666,907
'000708,907
'000631,907
'600668,906
'300074,906
'002562,904
'002208,903
'002425,903
'002629,903
'000961,903
'300504,900
'300118,900
'000923,899
'300151,898
'300179,898
'300208,897
'300096,897
'002567,895
'600859,895
'600323,893
'600603,892
'002929,891
'603367,891
'600619,891
'000978,891
'300625,890
'000982,890
'600197,889
'000417,888
'002700,887
'000819,887
'002059,886
'600088,886
'603385,884
'000976,884
'600461,884
'000603,884
'000419,884
'600562,883
'300076,883
'002672,883
'002920,883
'300291,882
'300345,882
'600724,882
'300255,882
'601020,881
'002458,881
'600725,879
'000921,879
'002694,878
'000628,878
'002455,878
'600423,878
'002044,877
'000920,877
'300664,876
'600961,876
'600819,876
'002688,875
'300458,874
'002327,874
'002323,874
'600640,873
'002111,873
'300735,872
'002441,872
'002016,872
'600826,872
'300032,871
'600844,871
'002536,871
'300477,868
'601126,868
'600361,866
'603885,866
'600054,865
'603920,865
'600335,864
'601369,864
'600822,862
'600287,861
'600203,861
'000421,860
'600894,860
'002194,859
'300278,859
'603777,859
'603105,858
'002351,857
'000632,856
'002048,855
'600163,854
'002345,854
'603986,854
'600299,853
'000062,853
'300207,852
'300050,851
'002365,850
'300153,849
'600329,849
'300245,849
'603698,848
'002398,848
'002675,847
'001896,845
'603559,845
'603556,845
'000544,845
'600012,844
'601996,843
'002561,842
'300506,842
'601139,842
'000925,842
'300012,841
'300025,841
'603067,841
'600791,841
'300081,841
'600587,839
'600644,838
'002930,838
'002363,838
'300237,838
'300495,837
'002061,837
'603876,836
'002105,836
'000576,835
'300144,835
'300759,835
'002952,834
'002272,833
'600152,833
'002227,833
'300221,832
'002293,832
'600622,832
'000919,831
'600766,830
'603588,829
'600809,829
'600696,828
'002472,827
'002560,825
'603015,825
'600420,825
'002050,824
'002317,823
'300142,823
'603012,823
'600448,821
'300295,820
'300641,820
'000597,820
'002040,819
'002445,819
'300450,819
'002671,819
'300103,819
'002574,817
'002478,817
'000705,817
'603369,816
'002545,816
'600365,816
'600483,815
'000590,815
'002247,815
'000702,815
'002147,814
'300356,814
'300021,813
'603996,813
'600370,813
'002258,813
'601567,812
'002602,812
'300366,810
'000915,809
'601888,809
'603116,809
'601113,808
'300459,806
'300401,806
'600281,806
'002521,805
'601098,805
'000626,805
'000681,804
'002613,804
'002818,803
'002900,802
'300761,802
'600735,801
'002708,799
'300117,799
'601965,798
'300466,797
'002577,796
'600872,796
'601801,795
'000828,794
'002815,794
'600327,793
'002743,793
'000045,793
'000096,792
'600081,792
'600510,792
'300225,792
'601999,791
'300160,790
'002698,789
'002377,789
'600860,789
'000809,789
'002765,788
'002774,787
'300390,787
'002741,786
'603733,785
'300409,784
'300444,784
'000408,783
'300244,783
'300099,783
'600566,783
'002010,783
'600843,783
'002084,782
'000975,782
'600683,782
'600469,781
'603009,781
'300322,780
'600505,780
'300047,779
'600796,779
'002469,778
'000501,778
'600679,778
