stkcode,headcount
'002486,2088
'000548,2088
'600710,2086
'002157,2082
'000868,2078
'000936,2067
'002358,2058
'600406,2055
'000762,2054
'000545,2050
'600303,2047
'000969,2046
'000851,2043
'600568,2041
'600316,2041
'600198,2040
'600643,2030
'300768,2027
'002218,2026
'002596,2026
'002510,2025
'000016,2024
'300527,2023
'002334,2019
'000837,2017
'000503,2015
'002285,2015
'600836,2012
'601107,2008
'600630,2007
'002170,2007
'300156,2005
'300026,2005
'002448,2005
'002657,2004
'600740,2004
'002056,2001
'000829,2001
'601990,1999
'600713,1998
'002555,1998
'600963,1995
'600058,1993
'002390,1992
'000585,1992
'000905,1991
'600188,1990
'601012,1990
'300002,1990
'000838,1983
'000799,1982
'000036,1980
'600751,1979
'300101,1977
'600783,1977
'600888,1973
'600536,1972
'600231,1970
'002495,1969
'002540,1968
'600056,1966
'002284,1965
'600330,1964
'603810,1962
'000040,1957
'000903,1954
'601615,1953
'600408,1951
'000018,1950
'601633,1949
'000541,1946
'600436,1944
'600545,1944
'600582,1943
'300003,1942
'002550,1939
'002273,1938
'600730,1931
'002554,1930
'600393,1926
'600477,1924
'000900,1917
'000555,1907
'600824,1894
'002079,1894
'000509,1892
'002146,1891
'002938,1889
'000927,1885
'002011,1883
'600160,1883
'300253,1883
'000836,1882
'002121,1881
'600426,1879
'600747,1878
'600765,1876
'600936,1876
'600787,1875
'600117,1873
'000610,1871
'601616,1871
'002178,1867
'002611,1864
'000089,1863
'000677,1863
'600488,1863
'002281,1863
'002110,1855
'601163,1854
'600098,1853
'002488,1848
'600877,1847
'000823,1836
'600903,1834
'002106,1834
'600268,1834
'601678,1833
'000591,1830
'300292,1830
'002413,1829
'000514,1829
'600997,1828
'600784,1828
'002359,1828
'000420,1827
'600704,1826
'600067,1826
'601808,1826
'000543,1825
'000721,1823
'002639,1821
'000687,1821
'000055,1819
'600123,1814
'002001,1811
'000088,1810
'002665,1809
'600502,1809
'000826,1808
'000615,1808
'600594,1807
'600967,1807
'600069,1801
'600116,1801
'002807,1800
'601518,1796
'000422,1794
'601311,1791
'000599,1790
'600880,1790
'601058,1789
'600076,1788
'300296,1787
'000521,1784
'002326,1784
'600673,1783
'002400,1783
'600571,1782
'601225,1780
'002224,1779
'002167,1778
'600057,1777
'601069,1775
'000561,1774
'600527,1773
'603169,1772
'000506,1770
'600312,1769
'600831,1768
'002073,1768
'600537,1768
'300044,1767
'002075,1767
'600760,1766
'002093,1762
'600602,1760
'300099,1759
'300068,1757
'600546,1756
'000998,1755
'000760,1752
'600079,1751
'002508,1751
'600621,1751
'000568,1750
'600701,1749
'002535,1742
'300197,1738
'002516,1738
'601952,1733
'001979,1732
'000589,1731
'002695,1730
'603128,1729
'002269,1726
'000498,1722
'002060,1720
'600734,1720
'002689,1718
'600676,1716
'002142,1715
'002064,1713
'000407,1711
'600339,1710
'300770,1710
'000693,1710
'000957,1708
'000538,1708
'600478,1708
'601218,1707
'600397,1705
'002701,1705
'600216,1704
'002432,1703
'600292,1701
'600155,1701
'600509,1701
'002402,1700
'002083,1699
'300055,1698
'002617,1697
'002523,1696
'000587,1696
'002424,1694
'002619,1694
'600864,1692
'000802,1688
'002078,1687
'000659,1683
'601619,1683
'300090,1681
'600290,1680
'600073,1679
'300303,1679
'300091,1679
'600986,1678
'600674,1675
'000539,1674
'300137,1672
'600066,1671
'600807,1671
'000895,1670
'300048,1669
'002459,1669
'300737,1668
'300431,1663
'300085,1662
'600439,1662
'000099,1658
'002148,1657
'600279,1656
'002162,1654
'600298,1654
'300370,1653
'002168,1649
'002019,1647
'600758,1647
'002440,1646
'002070,1646
'000791,1645
'000786,1644
'300310,1643
'600368,1641
'600533,1635
'600975,1634
'601360,1633
'002100,1633
'000789,1633
'002074,1632
'000557,1632
'000980,1630
'000912,1630
'300152,1625
'002369,1624
'000681,1622
'002329,1620
'002043,1620
'300377,1620
'600707,1617
'600782,1616
'600313,1616
'601068,1616
'300383,1613
'300353,1612
'601928,1611
'002237,1610
'002433,1606
'600535,1605
'601188,1603
'000416,1603
'600805,1601
'600466,1596
'601777,1593
'000963,1590
'002428,1588
'600626,1587
'002163,1587
'000938,1587
'000029,1586
'600491,1585
'002235,1584
'300170,1580
'000601,1577
'600354,1576
'601606,1575
'601968,1575
'300367,1574
'600112,1573
'002650,1573
'600249,1573
'600093,1572
'000966,1572
'600458,1572
'002622,1572
'300194,1571
'601003,1571
'600332,1569
'600075,1569
'002458,1568
'000158,1568
'000698,1566
'000788,1566
'600825,1564
'002139,1563
'600366,1561
'600663,1560
'002564,1558
'600383,1555
'600372,1554
'300066,1550
'600908,1549
'002122,1548
'000529,1547
'600853,1546
'002197,1545
'600277,1542
'002297,1542
'002305,1540
'000935,1539
'600741,1538
'600801,1538
'002271,1538
'300176,1536
'000712,1536
'600695,1536
'002152,1534
'600230,1533
'001965,1530
'600526,1530
'600855,1530
'000766,1530
'002737,1530
'000971,1529
'000926,1528
'300465,1527
'600325,1527
'600743,1524
'000510,1524
'002277,1519
'600236,1519
'600139,1518
'002222,1517
'000068,1516
'600691,1516
'000517,1516
'300267,1516
'600433,1516
'300168,1515
'600061,1514
'002408,1513
'300247,1513
'600261,1509
'000426,1509
'600363,1507
'002570,1506
'601966,1506
'002279,1505
'002063,1503
'002274,1503
'000955,1503
'000573,1503
'000810,1501
'002300,1499
'600589,1499
'600722,1499
'600138,1494
'002383,1493
'600979,1493
'603712,1493
'603766,1492
'600192,1492
'000850,1492
'600815,1490
'002406,1488
'300107,1487
'002181,1486
'002051,1486
'601222,1485
'600351,1483
'002325,1483
'300043,1481
'002068,1481
'600733,1481
'002512,1481
'002182,1480
'002697,1479
'300198,1478
'600280,1476
'603126,1475
'600422,1474
'000612,1474
'300266,1474
'300135,1474
'000554,1472
'600838,1472
'002386,1471
'600648,1471
'600773,1470
'002233,1467
'600218,1464
'000965,1463
'300038,1463
'000669,1462
'002711,1461
'002642,1459
'002476,1457
'601908,1455
'300131,1455
'002649,1454
'600856,1450
'002169,1450
'002076,1449
'000726,1448
'002141,1447
'000607,1446
'300376,1446
'600481,1441
'000672,1439
'000949,1438
'600939,1438
'600917,1438
'300359,1437
'002354,1436
'002303,1435
'601366,1435
'002378,1434
'600501,1434
'002439,1432
'600090,1432
'600628,1431
'002191,1431
'002604,1431
'000530,1430
'600609,1429
'002509,1429
'300304,1426
'000990,1426
'601158,1425
'600237,1423
'002128,1422
'000833,1420
'603618,1418
'601717,1418
'600996,1417
'300256,1416
'002137,1415
'002012,1415
'601789,1412
'600159,1411
'600391,1410
'300299,1409
'600121,1408
'002457,1407
'002318,1406
'002361,1404
'000671,1403
'000581,1402
'000812,1401
'000010,1400
'002603,1400
'002533,1399
'600559,1398
'600590,1397
'600823,1397
'002504,1397
'600929,1395
'300332,1395
'300228,1393
'601101,1392
'300735,1391
'002123,1390
'002033,1388
'603259,1388
'600633,1388
'600981,1387
'000701,1386
'300009,1385
'002356,1384
'300139,1383
'600678,1382
'000820,1382
'300134,1382
'000565,1381
'300771,1381
'600438,1381
'300122,1380
'600353,1379
'600576,1377
'002503,1376
'002306,1376
'000780,1375
'300073,1374
'000609,1374
'002132,1372
'600376,1372
'002384,1371
'600375,1371
'002047,1370
'002283,1370
'600246,1370
'600508,1369
'601226,1367
'600708,1365
'002451,1365
'002308,1364
'000722,1364
'603118,1362
'300083,1362
'002681,1362
'000790,1361
'002628,1361
'002246,1360
'000996,1358
'002321,1351
'300159,1350
'002339,1348
'000584,1347
'600552,1347
'002253,1346
'600499,1346
'300178,1345
'000756,1345
'600665,1344
'002362,1343
'000899,1343
'600995,1342
'600459,1342
'300014,1342
'600558,1341
'600530,1341
'000533,1340
'000552,1339
'600835,1337
'002298,1336
'600293,1336
'002172,1336
'002038,1332
'002635,1332
'300102,1331
'000666,1330
'000801,1329
'000739,1327
'000950,1327
'600610,1326
'002589,1325
'000595,1325
'002219,1324
'600260,1322
'600119,1322
'601336,1321
'600687,1320
'000655,1319
'000673,1319
'002588,1319
'300078,1319
'002366,1319
'300274,1317
'600780,1317
'000019,1316
'600359,1314
'000731,1314
'002166,1314
'601865,1313
'000058,1313
'600891,1312
'002585,1310
'600699,1310
'002475,1310
'600149,1309
'601500,1309
'002502,1307
'002479,1306
'000856,1306
'600095,1306
'600135,1306
'600251,1306
'600259,1305
'603300,1305
'002149,1305
'002638,1304
'603220,1303
'002680,1303
'002373,1303
'300129,1303
'000918,1301
'603379,1300
'300075,1300
'300177,1298
'600333,1298
'600400,1297
'601869,1296
'600470,1294
'002452,1294
'603969,1293
'300045,1292
'002304,1292
'600288,1290
'300189,1289
'300364,1288
'600803,1287
'002733,1287
'600650,1287
'002041,1286
'002352,1285
'600480,1285
'600212,1284
'000061,1284
'002640,1283
'300010,1283
'600289,1283
'300181,1281
'002444,1281
'300036,1280
'603113,1280
'600960,1278
'300325,1277
'600082,1277
'600358,1276
'002299,1276
'600395,1276
'002658,1274
'300496,1274
'300760,1273
'002546,1273
'002707,1272
'600207,1272
'300322,1271
'300216,1270
'002255,1270
'002538,1269
'000733,1269
'601208,1269
'600059,1268
'000928,1266
'300273,1266
'600738,1265
'002081,1264
'000848,1263
'002022,1263
'600004,1262
'600684,1262
'300188,1261
'600757,1260
'002494,1260
'002171,1259
'601015,1259
'002654,1258
'300222,1257
'002470,1256
'000620,1256
'300333,1255
'002531,1252
'600062,1250
'000685,1249
'600810,1249
'000046,1247
'300006,1247
'600982,1247
'300676,1246
'002702,1246
'000962,1246
'600702,1245
'600052,1244
'002091,1244
'600178,1243
'600390,1242
'002215,1241
'002694,1241
'002243,1240
'600639,1240
'600080,1240
'300182,1239
'002232,1239
'002069,1238
'000700,1238
'300015,1237
'600876,1237
'300316,1236
'300051,1235
'600201,1235
'002314,1234
'603323,1234
'002204,1233
'600973,1233
'600597,1233
'600096,1233
'002143,1232
'002770,1232
'600896,1232
'000622,1232
'300028,1230
'002055,1230
'300343,1230
'600222,1226
'600168,1224
'002353,1224
'002528,1221
'600078,1220
'600141,1218
'300217,1218
'002387,1217
'002507,1217
'600381,1216
'002190,1215
'000782,1215
'000993,1213
'000035,1212
'600239,1210
'002703,1210
'601233,1209
'603888,1208
'600613,1207
'300408,1207
'002296,1205
'603117,1204
'600750,1203
'000887,1202
'002590,1202
'600515,1201
'002519,1201
'600802,1201
'000890,1201
'000796,1201
'600129,1200
'002087,1198
'300307,1198
'300005,1197
'300765,1197
'002229,1196
'600275,1196
'000813,1196
'000737,1195
'603998,1193
'600580,1193
'300020,1192
'002558,1191
'300039,1188
'600641,1188
'002006,1187
'002158,1186
'000638,1185
'603693,1182
'600645,1182
'002160,1180
'300741,1180
'600482,1180
'002007,1179
'000752,1178
'002347,1178
'002453,1178
'600933,1173
'002684,1173
'603366,1171
'600634,1170
'002418,1170
'300128,1169
'300146,1169
'300166,1168
'600355,1168
'000553,1167
'000821,1167
'000707,1166
'002223,1166
'002625,1165
'600120,1165
'300498,1164
'002750,1164
'002443,1163
'600131,1162
'300229,1162
'002133,1162
'300113,1161
'601155,1160
'002240,1160
'600373,1159
'002556,1158
'600038,1158
'000732,1158
'600285,1158
'600165,1157
'000972,1157
'601368,1157
'600993,1157
'000531,1156
'002676,1156
'600229,1155
'000761,1154
'600821,1153
'600185,1153
'002782,1153
'002651,1152
'002601,1152
'000034,1152
'600657,1150
'600081,1150
'600223,1149
'002551,1148
'002225,1146
'300339,1146
'002717,1144
'002320,1144
'600822,1144
'300336,1144
'600851,1143
'600971,1142
'002662,1142
'300053,1142
'000150,1142
'002670,1141
'000755,1141
'002481,1140
'300033,1139
'000637,1139
'300323,1139
'300311,1139
'002264,1138
'002416,1138
'000606,1138
'603299,1136
'000711,1135
'000692,1134
'000409,1131
'300035,1129
'600267,1129
'600156,1129
'002234,1128
'000025,1128
'603317,1127
'000570,1126
'603227,1124
'000676,1124
'300025,1123
'002487,1123
'002461,1121
'002575,1120
'002221,1120
'600328,1119
'000151,1119
'600830,1119
'600623,1117
'000657,1117
'600278,1117
'002709,1117
'300184,1117
'002581,1117
'600193,1116
'600398,1116
'002364,1116
'000404,1115
'002685,1115
'600792,1114
'600638,1114
'600077,1113
'002389,1112
'002379,1112
'002583,1112
'600866,1110
'300597,1110
'002265,1110
'600692,1109
'002153,1109
'000818,1108
'000513,1108
'002009,1108
'601028,1108
'600310,1100
'000593,1100
'300231,1100
'600727,1100
'300213,1099
'300173,1098
'603616,1096
'002822,1096
'300618,1095
'002631,1093
'300471,1090
'002367,1088
'600295,1087
'000952,1087
'300259,1087
'002539,1085
'600723,1084
'002396,1083
'002259,1082
'002721,1082
'000835,1080
'600479,1080
'600107,1080
'603002,1080
'600305,1079
'300150,1077
'600779,1076
'600128,1075
'000888,1073
'600462,1073
'000065,1073
'002374,1069
'300115,1069
'603817,1064
'002350,1063
'300148,1063
'002872,1062
'600145,1061
'600636,1060
'000811,1060
'603225,1060
'600203,1060
'603980,1059
'601127,1059
'002745,1057
'600101,1057
'002214,1057
'600575,1057
'000532,1054
'000017,1054
'300201,1054
'002231,1050
'002643,1049
'002693,1049
'002587,1048
'600716,1047
'600854,1047
'600682,1047
'002559,1045
'002135,1045
'300172,1045
'600367,1045
'002071,1044
'002086,1044
'002666,1043
'000989,1042
'601599,1042
'300052,1042
'002114,1041
'002228,1041
'002126,1040
'300067,1039
'600336,1038
'300157,1038
'002425,1037
'603528,1037
'002527,1036
'002629,1035
'601199,1035
'601330,1034
'000428,1034
'600202,1034
'002746,1033
'002644,1033
'600834,1032
'600233,1032
'600844,1031
'002211,1031
'600242,1031
'002404,1031
'600217,1031
'002262,1030
'300147,1030
'601238,1029
'601858,1028
'600616,1027
'002095,1026
'603999,1025
'600273,1018
'000523,1018
'300288,1016
'600191,1014
'300037,1014
'300252,1013
'002371,1013
'300016,1013
'300124,1012
'000505,1012
'000757,1011
'000713,1010
'002165,1010
'300276,1008
'300001,1007
'000522,1007
'002164,1006
'000911,1005
'002766,1004
'000881,1004
'600456,1003
'300145,1002
'000961,1002
'002028,1002
'002747,1000
'002578,1000
'002109,999
'000156,999
'600618,998
'002348,998
'600209,998
'002328,996
'002029,995
'600449,995
'600094,995
'000155,994
'300215,994
'002267,992
'600235,992
'002580,991
'600386,990
'300263,990
'600416,989
'600715,989
'002375,989
'002544,988
'002772,986
'002480,985
'603636,985
'002046,985
'600182,985
'300175,984
'002036,984
'002597,982
'603009,981
'000797,981
'600179,978
'601126,977
'600689,977
'002062,977
'300504,977
'000011,976
'603188,976
'600969,975
'002769,975
'002524,975
'300050,974
'002567,973
'000153,973
'000697,972
'300171,972
'600009,972
'002941,971
'002925,970
'603032,969
'600335,969
'600232,968
'603167,968
'002107,967
'002355,967
'002607,966
'000885,966
'300528,964
'600323,964
'000678,962
'002309,962
'000852,962
'002422,961
'603559,960
'002906,960
'002174,959
'603843,959
'000430,958
'000560,957
'002080,957
'300063,954
'601339,953
'002606,952
'600521,950
'600113,950
'603803,948
'300193,948
'000537,947
'002344,947
'002648,945
'002094,945
'002054,945
'000908,943
'002397,943
'300378,942
'300118,942
'002021,942
'603111,941
'600345,939
'000759,938
'000948,937
'601086,937
'002929,936
'000582,936
'002584,935
'002388,935
'002699,935
'600790,935
'601969,934
'600767,934
'000613,933
'000429,932
'300074,931
'300450,931
'002515,929
'603885,928
'300165,928
'600257,928
'002254,927
'002381,926
'002045,926
'300183,925
'600126,924
'002331,924
'002522,924
'600152,924
'603068,924
'300133,924
'000860,923
'002376,923
'600600,922
'002044,921
'300317,921
'300224,921
'002410,921
'603648,920
'002950,919
'002675,919
'000631,918
'300766,918
'002098,918
'603198,917
'601900,917
'002490,915
'600161,915
'300356,914
'002848,913
'000716,912
'002208,911
'002562,911
'600557,910
'603357,910
'300022,909
'300699,909
'002656,909
'000819,907
'000090,907
'600748,907
'600622,907
'600848,906
'002742,906
'300032,904
'300076,904
'002244,904
'600556,903
'300018,903
'600761,902
'300386,902
'600429,902
'600668,901
'600163,899
'002609,899
'300312,899
'002077,898
'300345,898
'300368,896
'603106,896
'000662,894
'000976,893
'002468,893
'002270,891
'600365,889
'002786,889
'002349,889
'601999,888
'300666,888
'300151,888
'002530,887
'300179,887
'600423,887
'002048,886
'002441,885
'000922,885
'603308,884
'002317,884
'601369,884
'002741,882
'002688,881
'000603,880
'300664,879
'002327,879
'002351,879
'300366,879
'600809,878
'600619,877
'300144,877
'002194,876
'000919,876
'000978,876
'002323,874
'000576,874
'600337,874
'000417,871
'601116,871
'000987,871
'600361,871
'600961,869
'002920,869
'000632,869
'600603,868
'600054,868
'300458,868
'600532,868
'000982,867
'000633,866
'600796,866
'002672,866
'601811,866
'600894,865
'000920,865
'300237,865
'300208,865
'002536,865
'300011,863
'000030,862
'002272,861
'002445,861
'600725,861
'300245,859
'002655,858
'000921,858
'000419,858
'600819,856
'002040,856
'600562,856
'002792,855
'603979,855
'603986,855
'300625,855
'300142,855
'300080,854
'000628,853
'002700,852
'600724,852
'002946,852
'002251,852
'300225,852
'002765,852
'002572,852
'600461,851
'300153,851
'600735,851
'000626,850
'600859,850
'002345,850
'601996,849
'600197,849
'600329,848
'300495,847
'002035,847
'002124,846
'603367,846
'600640,845
'603920,845
'002577,845
'002111,843
'300096,843
'603698,843
'002247,843
'600287,842
'601020,842
'002059,842
'603876,841
'000421,841
'601139,838
'300291,838
'002560,837
'300409,836
'300255,836
'000708,835
'001896,835
'600872,835
'600791,834
'603556,833
'000975,833
'601515,833
'002602,830
'000544,829
'002365,829
'603369,829
'600540,828
'002250,827
'600681,825
'002293,824
'002016,824
'002545,823
'300506,822
'002613,822
'000062,822
'600448,821
'002050,821
'002574,821
'002561,819
'002105,819
'002949,819
'300004,819
'603777,818
'300694,818
'002708,817
'603606,817
'002916,817
'300278,817
'000597,817
'300362,816
'002138,815
'600299,815
'002227,814
'600696,814
'300466,813
'600012,813
'002363,812
'600420,812
'002472,812
'603260,812
'002198,811
'603612,810
'300117,809
'002626,808
'603588,808
'601098,807
'603105,806
'002061,806
'002377,805
'603609,804
'603015,804
'000951,803
'000665,803
'002930,803
'300187,802
'300244,802
'603012,801
'600146,800
'601567,800
'600189,799
'600587,798
'002900,798
'300295,797
'600620,797
'002072,797
'000923,796
'600644,796
'603385,796
'601801,795
'600510,795
'002521,795
'603996,794
'002066,794
'000925,793
'002147,793
'002332,793
'002478,792
'600860,792
'002455,792
'300250,791
'002186,791
'300207,791
'300459,790
'300762,789
'600826,789
'002184,788
'000096,787
'600281,787
'002815,785
'002414,785
'600483,785
'603778,785
'002698,784
'600051,784
'300081,783
