stkcode,headcount
'600063,2751
'600208,2751
'000528,2742
'600811,2735
'600110,2735
'600133,2730
'600977,2721
'600744,2719
'002491,2714
'002739,2710
'000937,2709
'002489,2704
'600565,2704
'600652,2699
'002263,2697
'000536,2695
'600410,2695
'600020,2682
'000423,2678
'002636,2671
'002431,2670
'002594,2669
'600988,2667
'002392,2666
'002154,2665
'002256,2660
'600360,2658
'601601,2655
'600581,2653
'600291,2653
'600130,2645
'600343,2643
'000069,2639
'600598,2638
'601860,2638
'600348,2636
'000792,2634
'002474,2624
'001696,2621
'603000,2610
'600812,2609
'600183,2607
'601598,2606
'600186,2605
'002030,2600
'002023,2595
'600624,2595
'600074,2591
'600740,2590
'600519,2589
'300077,2588
'300355,2581
'002089,2577
'600392,2575
'000650,2574
'002108,2567
'600874,2567
'002839,2566
'002312,2555
'600340,2554
'600512,2551
'600718,2550
'600688,2548
'000039,2546
'600143,2546
'002113,2541
'600498,2540
'600284,2540
'600846,2539
'600966,2536
'000519,2529
'600086,2528
'600406,2526
'000859,2522
'002276,2518
'002429,2517
'300287,2516
'600662,2514
'601997,2514
'002426,2511
'002950,2506
'002145,2502
'600675,2495
'002017,2494
'600893,2491
'600667,2489
'600072,2488
'600396,2484
'600654,2481
'600720,2481
'300088,2480
'600739,2480
'000008,2479
'000738,2477
'600171,2468
'300324,2462
'000960,2460
'000861,2457
'600085,2452
'002288,2449
'600122,2448
'600064,2442
'600227,2438
'600162,2429
'002156,2416
'002092,2412
'000600,2412
'603019,2410
'601001,2408
'002102,2407
'600660,2407
'000518,2406
'000402,2404
'600770,2404
'002436,2401
'002542,2380
'600531,2366
'600127,2366
'600756,2365
'600311,2357
'300251,2357
'300418,2357
'002446,2354
'300072,2353
'600190,2352
'002067,2351
'601388,2334
'601828,2328
'000729,2328
'002307,2324
'300058,2324
'000718,2322
'002939,2321
'600651,2321
'600666,2319
'000301,2316
'002716,2316
'000939,2309
'601577,2306
'000958,2304
'300136,2299
'600105,2295
'600507,2295
'000720,2292
'600588,2289
'600467,2287
'601636,2286
'002097,2285
'002495,2284
'600596,2283
'600300,2279
'600736,2278
'000800,2278
'300116,2272
'600794,2270
'002945,2269
'600555,2269
'002151,2268
'601615,2266
'600970,2263
'000777,2262
'002467,2256
'002951,2255
'601666,2254
'002938,2250
'601990,2248
'600037,2241
'601699,2238
'600271,2236
'600084,2229
'600884,2228
'600060,2226
'600106,2222
'600308,2221
'002001,2220
'000006,2219
'600409,2219
'002285,2218
'002358,2215
'000876,2214
'600011,2214
'603858,2210
'600759,2208
'002501,2205
'600836,2205
'000690,2202
'600206,2200
'600827,2200
'002302,2199
'600926,2197
'000566,2196
'601607,2194
'600035,2192
'002011,2190
'600585,2187
'000901,2182
'002239,2179
'600525,2178
'600188,2178
'600350,2172
'000822,2171
'600231,2170
'000070,2169
'600200,2169
'600266,2165
'600614,2165
'002486,2163
'000997,2161
'601002,2160
'002018,2158
'601012,2158
'002668,2158
'300750,2157
'000558,2153
'002104,2146
'600322,2146
'600578,2144
'002005,2142
'600978,2142
'002341,2142
'600869,2139
'002447,2136
'300008,2136
'000753,2133
'002052,2130
'000851,2125
'600798,2122
'000548,2121
'600500,2117
'600240,2117
'600321,2113
'000545,2111
'600418,2110
'600751,2110
'601019,2108
'000564,2108
'002517,2104
'600862,2103
'002437,2097
'000762,2095
'600643,2092
'002337,2089
'600436,2081
'002002,2075
'600172,2075
'000868,2074
'300101,2073
'600570,2070
'300433,2067
'002665,2063
'000862,2061
'300124,2060
'000400,2059
'002121,2058
'600198,2051
'600316,2042
'600330,2037
'600058,2033
'002292,2032
'000799,2032
'002535,2030
'600630,2026
'002226,2017
'002170,2017
'000981,2016
'002115,2015
'300156,2013
'300766,2009
'000585,2007
'000971,2006
'300297,2005
'000541,2005
'002079,2000
'600545,1999
'002261,1998
'002146,1994
'601633,1992
'000555,1988
'600824,1988
'002510,1987
'600477,1983
'002448,1982
'002284,1980
'601949,1973
'002245,1973
'000568,1972
'000059,1971
'002596,1967
'600602,1965
'300002,1965
'002249,1964
'002056,1961
'300370,1959
'300737,1957
'000903,1953
'000420,1953
'300352,1951
'600783,1951
'600426,1951
'601058,1950
'000016,1948
'002273,1946
'000591,1946
'601616,1944
'002540,1944
'600067,1938
'000838,1936
'300026,1935
'600303,1931
'002657,1931
'002550,1930
'601808,1927
'000900,1924
'300292,1924
'600117,1922
'000018,1921
'002178,1915
'600673,1912
'600685,1897
'002218,1897
'601107,1894
'000036,1893
'000829,1893
'600730,1891
'002157,1890
'000936,1889
'601163,1888
'002078,1885
'600408,1884
'600713,1883
'002334,1882
'300098,1880
'600216,1879
'600903,1873
'600123,1873
'000503,1873
'002106,1872
'600800,1871
'600784,1871
'600747,1871
'600098,1870
'600877,1865
'600864,1858
'601865,1857
'601518,1854
'600704,1853
'002359,1851
'600775,1848
'600963,1847
'002075,1846
'601225,1845
'600488,1845
'000905,1844
'300253,1842
'002269,1838
'002413,1838
'002019,1837
'600888,1836
'002326,1833
'002224,1833
'300296,1826
'600760,1825
'002390,1825
'000837,1824
'002689,1820
'600936,1819
'600765,1815
'601069,1813
'600160,1811
'002695,1810
'002073,1809
'002630,1807
'002701,1805
'000895,1805
'600571,1804
'600536,1803
'600502,1801
'600537,1800
'002118,1800
'600069,1793
'600268,1793
'002807,1789
'600332,1786
'000687,1786
'600312,1784
'600997,1781
'000068,1780
'600199,1776
'000969,1774
'002294,1769
'001979,1767
'300137,1766
'000040,1766
'002093,1765
'002400,1765
'002142,1764
'600787,1762
'600880,1762
'000587,1762
'002432,1754
'002237,1754
'601952,1751
'600066,1750
'601336,1750
'000589,1748
'600527,1748
'300003,1747
'000561,1746
'300431,1745
'600076,1742
'000543,1740
'600782,1739
'000498,1738
'002508,1737
'002099,1737
'600701,1734
'000088,1733
'600056,1732
'002424,1728
'000980,1727
'002060,1726
'603128,1723
'002523,1723
'600867,1722
'002402,1721
'000099,1720
'600458,1717
'000791,1714
'300066,1712
'000693,1710
'600079,1710
'300197,1709
'601777,1708
'601068,1707
'002488,1705
'002139,1704
'000615,1698
'002554,1698
'600807,1696
'300170,1694
'300152,1694
'600397,1693
'300762,1692
'002281,1691
'300044,1689
'601619,1689
'000407,1685
'002148,1685
'002064,1681
'601928,1681
'000422,1681
'600707,1679
'002329,1677
'002122,1675
'600546,1674
'002611,1674
'000539,1674
'600057,1674
'600313,1673
'600249,1673
'000786,1671
'002516,1671
'600354,1670
'600582,1669
'002555,1668
'000966,1667
'601311,1662
'000659,1661
'300014,1661
'600073,1661
'002043,1659
'002168,1659
'000672,1658
'300353,1657
'000089,1654
'600986,1651
'600339,1651
'000055,1650
'600594,1650
'601966,1649
'000836,1646
'002070,1646
'002233,1645
'600290,1644
'000998,1643
'000557,1641
'000802,1639
'300055,1638
'000514,1638
'600292,1636
'600758,1633
'300139,1632
'601968,1631
'600674,1630
'600439,1630
'002565,1629
'002063,1629
'000599,1628
'002297,1627
'002428,1625
'600676,1622
'600277,1622
'000935,1621
'000426,1618
'002619,1617
'600526,1616
'002181,1615
'600366,1615
'600438,1615
'600825,1614
'601188,1613
'002564,1606
'000509,1603
'600626,1603
'002622,1603
'601606,1603
'000601,1603
'601360,1594
'300085,1594
'600908,1593
'600853,1593
'000912,1592
'002305,1592
'600533,1592
'000158,1591
'601218,1589
'300367,1588
'000530,1588
'000029,1586
'002533,1584
'000965,1583
'600967,1583
'600621,1581
'002163,1581
'600589,1581
'600743,1581
'000510,1580
'000554,1580
'000521,1579
'300303,1578
'000826,1577
'000506,1576
'300048,1576
'600391,1571
'000963,1570
'000760,1569
'300038,1569
'002650,1567
'600433,1566
'300090,1566
'002100,1564
'601222,1561
'600261,1559
'002162,1559
'000926,1556
'002277,1555
'600517,1555
'002504,1552
'300383,1551
'600535,1550
'600773,1550
'002169,1548
'002128,1548
'600236,1547
'002141,1547
'002182,1546
'000538,1545
'000677,1540
'002697,1538
'600351,1538
'000712,1536
'603169,1535
'600509,1534
'600491,1533
'002191,1533
'600838,1533
'600139,1529
'600376,1529
'002325,1522
'600112,1522
'600663,1521
'000957,1521
'603766,1519
'300310,1518
'600116,1517
'002369,1516
'002433,1516
'601908,1513
'002642,1513
'000698,1512
'000609,1511
'600466,1510
'002110,1510
'000573,1507
'002378,1506
'600279,1506
'000517,1504
'002604,1504
'600131,1500
'600075,1500
'000938,1500
'002222,1499
'002068,1496
'000721,1496
'600383,1492
'600823,1491
'600678,1490
'002570,1488
'002083,1486
'002512,1486
'002190,1485
'600628,1484
'600230,1480
'300131,1480
'600815,1478
'601789,1477
'002406,1476
'002152,1475
'002123,1474
'000723,1472
'601233,1471
'002476,1471
'600855,1471
'600363,1470
'600372,1469
'000726,1469
'002617,1468
'300168,1468
'000612,1466
'300043,1465
'002457,1464
'600856,1463
'600691,1463
'000789,1458
'600481,1456
'600979,1455
'300107,1454
'600325,1454
'601101,1454
'300247,1453
'600237,1453
'300304,1452
'000812,1451
'600741,1451
'600478,1448
'600368,1448
'000010,1445
'002137,1445
'300376,1444
'002271,1442
'002279,1439
'000949,1438
'002197,1436
'600280,1436
'600061,1436
'600734,1436
'600159,1435
'002384,1435
'002339,1434
'002362,1434
'600375,1433
'600207,1432
'002235,1431
'300189,1430
'300274,1428
'002496,1428
'601158,1427
'600218,1427
'000856,1424
'300465,1423
'000019,1422
'600975,1421
'300741,1421
'300256,1421
'600805,1421
'600260,1421
'001965,1420
'600393,1419
'000159,1419
'002283,1419
'600090,1417
'600996,1417
'002546,1416
'002603,1416
'002439,1415
'000533,1415
'000673,1411
'600246,1411
'002167,1410
'600288,1410
'600095,1408
'600831,1407
'600708,1406
'000955,1406
'002318,1405
'600082,1405
'002361,1404
'002408,1404
'600609,1403
'600576,1403
'002166,1401
'002300,1398
'002452,1394
'300110,1392
'002649,1391
'002306,1389
'300009,1388
'002074,1386
'300015,1385
'601366,1385
'600568,1382
'600121,1381
'603300,1381
'600293,1381
'601003,1380
'300134,1380
'600633,1379
'603618,1378
'603126,1378
'300333,1377
'000823,1377
'000581,1376
'002303,1375
'300135,1375
'002308,1374
'600353,1374
'002253,1370
'600552,1370
'000801,1369
'002038,1368
'300102,1366
'600559,1364
'600298,1363
'300359,1363
'002033,1362
'300377,1361
'300178,1360
'002654,1357
'300676,1355
'002638,1354
'002069,1353
'000731,1353
'600558,1353
'600610,1352
'600684,1352
'002354,1350
'600738,1349
'000058,1347
'002601,1345
'600929,1345
'600508,1345
'600333,1344
'601717,1343
'300181,1341
'603118,1340
'000733,1339
'000918,1338
'000701,1337
'000790,1336
'600251,1334
'002081,1330
'002444,1330
'002210,1329
'600499,1329
'000711,1326
'000899,1324
'002635,1324
'601208,1324
'601500,1324
'002051,1322
'002607,1321
'300760,1321
'600702,1320
'000552,1320
'002298,1320
'000810,1320
'600665,1319
'000848,1318
'600650,1317
'300010,1316
'000756,1315
'600480,1312
'600780,1311
'600149,1311
'002509,1310
'300182,1310
'600939,1309
'002022,1304
'000669,1304
'002588,1304
'002041,1303
'603259,1303
'002680,1303
'600995,1303
'600722,1303
'002468,1302
'002770,1302
'300078,1301
'300129,1300
'600917,1300
'000685,1299
'600168,1299
'601015,1298
'002606,1298
'601869,1297
'600597,1297
'600530,1296
'000595,1296
'000529,1294
'600289,1292
'600395,1292
'600687,1291
'000780,1289
'600699,1289
'002658,1289
'000655,1288
'002132,1286
'603712,1286
'300307,1286
'000820,1284
'002352,1284
'600645,1284
'002670,1284
'002243,1284
'300075,1281
'300020,1281
'002353,1281
'002383,1280
'002575,1279
'002528,1278
'002628,1277
'600580,1277
'601678,1277
'002711,1277
'600590,1275
'002296,1275
'002684,1274
'002585,1274
'300364,1273
'002589,1273
'002479,1272
'000620,1272
'002314,1271
'000782,1270
'000928,1269
'002639,1268
'600355,1268
'601368,1267
'000788,1266
'002055,1266
'600459,1266
'002386,1262
'000833,1261
'000565,1261
'600192,1260
'300045,1258
'300216,1256
'600222,1255
'600358,1255
'000622,1253
'300177,1253
'300527,1251
'000996,1251
'600810,1249
'002264,1248
'002320,1247
'600866,1247
'002451,1247
'002047,1246
'002494,1246
'000416,1246
'600052,1244
'600501,1244
'002246,1244
'600059,1243
'300159,1242
'000061,1242
'002387,1240
'300128,1240
'000850,1239
'002219,1238
'000927,1238
'002076,1238
'600120,1238
'002475,1238
'600212,1236
'600239,1234
'600891,1234
'000666,1233
'002737,1233
'600138,1232
'300028,1230
'600802,1228
'600993,1228
'300273,1228
'603366,1227
'002006,1227
'600613,1226
'600381,1226
'600641,1225
'300228,1224
'002481,1223
'600004,1223
'000409,1221
'002087,1221
'002255,1221
'002098,1221
'002590,1220
'002091,1219
'603969,1219
'600982,1218
'000046,1216
'300036,1215
'002149,1214
'002133,1213
'002681,1212
'000739,1211
'000584,1209
'002503,1207
'000607,1207
'300496,1205
'603220,1205
'000962,1204
'600634,1204
'300005,1203
'002470,1203
'600981,1203
'000034,1202
'600285,1202
'300217,1201
'300222,1200
'600835,1198
'002158,1198
'603693,1198
'002733,1198
'002229,1197
'600223,1195
'600310,1194
'002223,1194
'600078,1194
'300083,1194
'300311,1194
'600801,1192
'000821,1192
'600119,1192
'002551,1191
'000035,1191
'300035,1190
'600933,1189
'002651,1187
'002373,1187
'000737,1187
'000818,1187
'600710,1186
'600470,1185
'300051,1185
'600876,1184
'002160,1184
'002443,1184
'002171,1184
'300039,1183
'002702,1182
'603299,1182
'000657,1181
'000972,1180
'300198,1177
'002232,1177
'600275,1177
'600639,1176
'603888,1175
'002782,1175
'000638,1173
'600971,1172
'000700,1172
'300146,1172
'603616,1170
'000722,1168
'300184,1168
'600128,1166
'600792,1164
'600359,1163
'600201,1162
'300229,1162
'002539,1160
'002519,1160
'000811,1160
'600229,1159
'600960,1158
'600750,1158
'000025,1157
'002389,1157
'300006,1156
'000887,1156
'300332,1155
'002822,1154
'002416,1154
'300213,1153
'603113,1153
'300166,1152
'000761,1150
'002418,1150
'002453,1150
'002487,1150
'600851,1149
'600193,1149
'300336,1149
'002556,1148
'002240,1146
'000755,1146
'000532,1146
'600973,1146
'601888,1145
'002538,1144
'300299,1144
'000835,1143
'601226,1142
'600733,1141
'300157,1141
'600233,1141
'002215,1140
'002225,1140
'600803,1139
'600259,1139
'300053,1137
'002007,1135
'600779,1134
'002164,1134
'300231,1134
'002502,1134
'002366,1133
'600096,1133
'000671,1132
'600657,1131
'000752,1130
'600185,1130
'600129,1130
'300113,1129
'600896,1128
'000890,1127
'600141,1127
'600267,1126
'600009,1126
'600094,1125
'600515,1124
'002527,1123
'600135,1122
'601155,1121
'002685,1121
'002367,1119
'000732,1118
'300266,1118
'000151,1118
'600235,1117
'300091,1117
'000017,1116
'300618,1116
'002625,1115
'002364,1115
'600328,1114
'002211,1114
'002379,1113
'600217,1111
'300068,1111
'000707,1110
'600623,1107
'600600,1106
'600422,1106
'002095,1106
'300763,1106
'000553,1104
'601330,1104
'600692,1103
'002350,1103
'002422,1102
'300323,1100
'002440,1099
'603227,1099
'002872,1099
'300201,1099
'600093,1096
'601028,1096
'002587,1095
'002721,1095
'002559,1095
'000404,1094
'002328,1094
'000637,1094
'600336,1093
'603817,1093
'600821,1093
'002347,1092
'002707,1092
'300073,1091
'600695,1091
'600373,1091
'002028,1090
'600462,1090
'002666,1090
'002054,1089
'002304,1089
'600305,1089
'300148,1087
'600757,1086
'600723,1086
'000796,1086
'600080,1086
'300188,1085
'002259,1084
'002583,1084
'000952,1083
'002262,1082
'300150,1082
'000676,1080
'600107,1080
'600822,1080
'300175,1078
'600178,1078
'600295,1075
'600367,1075
'000950,1075
'601199,1074
'002172,1074
'300016,1073
'600390,1073
'002949,1073
'002631,1073
'601599,1073
'000989,1072
'603323,1071
'300343,1070
'002584,1067
'600062,1067
'000911,1065
'002374,1064
'300172,1064
'002267,1063
'600616,1063
'002662,1062
'000692,1062
'600145,1061
'600449,1061
'600727,1061
'002396,1059
'002507,1058
'002077,1058
'600398,1058
'600521,1056
'002531,1056
'002214,1056
'000428,1055
'600126,1054
'600400,1054
'600386,1054
'600830,1053
'002643,1052
'300316,1051
'300033,1051
'600834,1051
'002135,1050
'601127,1050
'000513,1049
'600748,1048
'000678,1048
'002231,1047
'002204,1046
'000852,1045
'002375,1044
'000713,1044
'600155,1043
'000155,1042
'000011,1039
'600482,1039
'000921,1037
'002086,1035
'002449,1035
'600101,1035
'600648,1034
'300288,1034
'002717,1032
'002644,1032
'600161,1032
'002745,1031
'300115,1031
'600165,1030
'000610,1030
'002348,1029
'300215,1028
'000523,1027
'002404,1027
'601086,1026
'600854,1024
'300147,1024
'300193,1023
'603999,1022
'000606,1022
'002228,1022
'000961,1021
'002143,1021
'002044,1019
'000948,1018
'002356,1018
'600636,1017
'002515,1017
'002009,1016
'000065,1016
'600209,1015
'002029,1013
'300408,1010
'002709,1010
'000885,1009
'000505,1009
'000522,1007
'603980,1006
'600191,1006
'000593,1005
'002567,1004
'603225,1004
'002114,1004
'002126,1002
'603198,1002
'002580,1002
'600461,1001
'000987,1001
'300317,1000
'300145,998
'002397,997
'002107,997
'600456,997
'300325,996
'300118,995
'300276,995
'600575,995
'002165,994
'300368,993
'603111,993
'002769,992
'002321,991
'002848,991
'000697,991
'002046,991
'002629,990
'601238,990
'000537,989
'000990,989
'002703,989
'002558,987
'600638,987
'300735,985
'000156,985
'300263,983
'603528,983
'002747,981
'000570,980
'000531,978
'600038,975
'000757,975
'600335,974
'300252,973
'000766,972
'600077,972
'002544,972
'002766,972
'002941,972
'600859,971
'000153,969
'002388,967
'600848,967
'600182,967
'002344,967
'600961,966
'603167,965
'300528,965
'002174,963
'002036,962
'000888,962
'002254,962
'000881,961
'300052,961
'002693,960
'002331,958
'601339,957
'600716,957
'000708,957
'600479,957
'000662,956
'601811,954
'600429,954
'300001,954
'600790,954
'600715,954
'002270,953
'600618,952
'002045,951
'300498,951
'600416,950
'002221,949
'002522,949
'300076,948
'002562,948
'002490,946
'002920,946
'600242,945
'603803,945
'000797,944
'600257,944
'600767,943
'002597,943
'300504,942
'002441,942
'600273,941
'002480,941
'603117,940
'002035,940
'600113,940
'601900,940
'601969,939
'300224,939
'002244,939
'002581,939
'002772,939
'000090,939
'603002,938
'300032,938
'300259,938
'000922,937
'600761,936
'300151,935
'002655,934
'300183,934
'300063,934
'600557,933
'002059,932
'002071,931
'002609,930
'000631,930
'000429,929
'000993,929
'000908,929
'002062,928
'300755,927
'601858,927
'000613,925
'002578,925
'600278,924
'300074,924
'600556,923
'000582,922
'300386,920
'300699,919
'300458,918
'600622,916
'300171,916
'000603,914
'603105,913
'000819,913
'300339,913
'002012,913
'000925,912
'300080,912
'002021,911
'300179,911
'002946,910
'300625,910
'002672,909
'000976,909
'300067,909
'300322,908
'600323,907
'002906,906
'000716,906
'002377,905
'300255,904
'600689,903
'300759,903
'002265,901
'002929,900
'002080,899
'603587,899
'002445,899
'002688,898
'000982,897
'300022,897
'300133,896
'000759,892
'601126,890
'300071,888
'600791,888
'600724,888
'603843,888
'002640,887
'000915,886
'300664,886
'603106,885
'603979,885
'002317,883
'300345,882
'603367,882
'002472,882
'002765,882
'600668,881
'000419,881
'603920,880
'603648,879
'000628,879
'002545,878
'002363,877
'603556,876
'002272,875
'603885,875
'002323,874
'603188,874
'002410,874
'002048,873
'300666,873
'300025,872
'000417,872
'601116,872
'603559,871
'600163,871
'002694,871
'300021,871
'603357,870
'000421,870
'000430,869
'002560,867
'001896,867
'300050,864
'603777,864
'600682,863
'600361,862
'002050,862
'600894,862
'000576,862
'300018,862
'600197,861
'603986,861
'600725,861
'002613,860
'000920,860
'603698,859
'603308,859
'002371,858
'603636,858
'000633,858
'601996,858
'300012,857
'600819,857
'002524,857
'300295,856
'600766,856
'600152,856
'002351,855
'000597,855
'600202,855
'300245,855
'600329,855
'002459,855
'002750,854
'000544,853
'601369,853
'600619,853
'000560,853
'002208,852
'300011,852
'002572,851
'300466,851
'600156,850
'300096,849
'600844,848
'300444,848
'002699,848
'002327,848
'300122,847
'603876,847
'600587,847
'300419,846
'603032,846
'000632,845
'002153,845
'002700,845
'000045,844
'002251,844
'300344,844
'002561,843
'002365,843
'002293,843
'600809,843
'300208,842
'300244,842
'601020,842
'300081,841
'600287,841
'601139,841
'002574,841
'600603,839
'000919,839
'600843,838
'603012,837
'601965,836
'600448,836
'300278,836
'600423,836
'002194,835
'300142,833
'603588,832
'600054,832
'600644,832
'002675,831
'002274,831
'600696,831
'600012,829
'002478,829
'600681,828
'000705,827
'002111,826
'000150,825
'300099,824
'002577,822
'002461,821
'600562,820
'002016,819
'000626,819
'600203,818
'002309,817
'300641,816
'000062,816
'002492,815
'002536,815
'300153,815
'603067,815
'300117,815
'002521,814
'000951,814
'002109,813
'002900,813
'601999,812
'002147,812
'600345,812
'600540,812
'600510,811
'000096,811
'300144,810
'002698,810
'002242,809
'002930,809
'000978,806
'300477,806
'601098,805
'002198,805
'600225,805
'000975,804
'300267,804
'002708,804
'000030,802
'300451,801
'000863,801
'300761,800
'601801,799
'002455,798
'002227,797
'603996,796
'002741,795
'002184,794
'002138,794
'601567,794
'002376,793
'002094,793
'300173,793
'600796,793
'002420,793
'002774,793
'600469,792
'300401,792
'600299,792
'600365,789
'601595,788
'002186,788
'600327,788
'002916,787
'002882,787
'002247,787
'002925,786
'603116,785
'000007,785
'002345,785
'002602,784
'300160,784
'300459,784
'000902,783
'002282,783
'002928,782
'300030,782
'002332,782
'000809,782
'300362,782
'000923,779
'300199,779
'300194,778
'002483,778
'300440,777
'002676,777
'300366,776
'603778,776
'300450,776
'300432,774
'002084,773
'000860,773
'603260,772
'300327,772
'300708,772
'300207,771
'300242,771
'002579,769
'300597,768
'603916,767
'300284,767
'601877,766
'000785,766
'300422,766
'002196,765
'002660,764
'002349,764
'600532,763
'002189,762
'603005,762
'601886,761
'603606,761
'002398,761
'300187,760
'000032,759
'300221,759
'600232,759
'002258,759
'300647,759
'000967,759
'002818,759
'300312,758
'600826,758
'002593,757
'000049,757
'000501,757
'600081,756
'002124,756
'002712,755
'600814,755
'600051,754
'600483,754
'300280,754
'000551,754
'002469,753
