stkcode,headcount
'600728,2922
'002049,2919
'002497,2915
'002183,2914
'600677,2904
'002489,2902
'002342,2898
'600158,2886
'002217,2882
'600284,2876
'000012,2863
'600399,2861
'601200,2855
'600125,2853
'002471,2850
'600026,2849
'000728,2845
'002565,2841
'002526,2837
'000559,2837
'601929,2835
'600900,2826
'600812,2821
'000627,2808
'000988,2806
'600565,2796
'600020,2795
'002307,2795
'600811,2792
'002017,2782
'002668,2769
'600655,2765
'002739,2759
'600110,2755
'000528,2746
'000973,2743
'002161,2738
'002663,2738
'600660,2735
'600867,2733
'000401,2733
'600405,2733
'001696,2732
'601117,2732
'600360,2728
'600498,2719
'600988,2719
'600063,2718
'600581,2718
'002429,2716
'600893,2716
'002175,2715
'600388,2714
'603019,2712
'002030,2711
'000423,2706
'002023,2699
'300287,2695
'601860,2695
'600744,2693
'000937,2688
'002573,2681
'600308,2681
'600343,2676
'601607,2668
'002474,2665
'600490,2658
'600756,2652
'000792,2642
'600133,2640
'002089,2636
'600130,2631
'601601,2629
'601598,2628
'002431,2625
'300008,2620
'002263,2618
'002177,2618
'600392,2613
'002392,2612
'002312,2612
'600977,2608
'000795,2601
'000008,2599
'002002,2596
'600348,2596
'600512,2594
'600652,2591
'002302,2590
'600186,2588
'002154,2583
'600531,2582
'000039,2580
'600074,2577
'600271,2565
'000069,2563
'300324,2563
'600291,2559
'600688,2556
'300077,2555
'000536,2554
'002256,2552
'600190,2552
'600143,2552
'600662,2548
'600598,2545
'002276,2537
'000650,2532
'002839,2532
'002108,2532
'300355,2530
'000159,2513
'600718,2512
'600862,2512
'000729,2505
'600874,2505
'600085,2501
'300003,2501
'000777,2492
'601997,2492
'600966,2488
'600720,2488
'000738,2486
'002092,2474
'000960,2466
'600739,2466
'600654,2466
'002145,2465
'002426,2464
'600171,2464
'000518,2464
'600667,2458
'600651,2456
'600086,2456
'300088,2450
'002517,2449
'002636,2445
'002113,2444
'600675,2443
'300251,2443
'600519,2441
'600011,2439
'002156,2429
'000402,2429
'000861,2428
'300750,2426
'000859,2424
'600206,2422
'002151,2415
'002716,2411
'300136,2403
'300418,2402
'601001,2402
'600340,2400
'300228,2395
'600588,2394
'600396,2393
'002939,2390
'600770,2389
'600199,2384
'600122,2378
'600970,2378
'600162,2376
'600226,2374
'002436,2371
'600311,2367
'600037,2358
'002288,2355
'600884,2354
'600507,2353
'002437,2351
'600127,2341
'600794,2334
'002594,2333
'002945,2331
'601577,2330
'002118,2327
'300072,2326
'600227,2325
'002446,2322
'002067,2322
'600200,2322
'601388,2313
'002104,2309
'000040,2309
'603858,2307
'002337,2307
'600666,2305
'600800,2305
'601990,2304
'002542,2301
'000720,2300
'600300,2297
'601828,2291
'002102,2289
'600555,2288
'000600,2285
'000301,2283
'000566,2283
'000939,2282
'002447,2281
'300058,2281
'600084,2278
'000718,2273
'000800,2273
'601636,2271
'600105,2271
'600759,2268
'600266,2266
'600536,2266
'002261,2263
'000070,2261
'002097,2260
'601666,2257
'600736,2255
'600467,2244
'600060,2241
'600106,2238
'601699,2237
'600409,2233
'600798,2231
'000876,2225
'000558,2225
'600183,2224
'600614,2223
'002501,2217
'002249,2217
'002467,2210
'300352,2206
'600525,2204
'000958,2200
'300116,2199
'002341,2198
'600585,2196
'000851,2190
'600926,2188
'600978,2187
'000690,2185
'600596,2184
'600570,2183
'000006,2182
'002358,2178
'000997,2173
'002018,2173
'600188,2169
'000862,2168
'000901,2164
'300433,2164
'000936,2161
'600064,2160
'600775,2157
'000822,2157
'300101,2156
'600406,2155
'002665,2147
'600827,2145
'600035,2144
'002657,2142
'000564,2140
'000753,2140
'600316,2138
'600350,2135
'600321,2134
'300098,2130
'600322,2130
'002226,2128
'300297,2124
'600643,2120
'600578,2115
'600546,2114
'601002,2113
'300766,2112
'600418,2109
'002052,2108
'600500,2106
'600740,2100
'000677,2098
'600783,2095
'002486,2094
'000400,2094
'002239,2093
'002005,2092
'600869,2091
'002596,2089
'600836,2085
'000545,2085
'600172,2083
'000548,2082
'600268,2081
'002056,2077
'002495,2071
'600630,2071
'601019,2069
'002285,2069
'000016,2062
'002115,2062
'000837,2062
'600240,2059
'000868,2058
'600621,2058
'000762,2057
'000981,2057
'002121,2056
'002554,2055
'002001,2050
'002938,2046
'002622,2044
'000971,2040
'601633,2036
'300026,2033
'300156,2032
'601012,2028
'300110,2025
'600198,2024
'000826,2023
'600751,2022
'002390,2016
'600888,2015
'000059,2013
'600426,2011
'600058,2011
'000036,2009
'000721,2003
'600730,2002
'000555,2000
'002170,2000
'002448,1998
'600330,1997
'000903,1994
'300085,1994
'002540,1993
'600231,1991
'002079,1989
'002011,1988
'002488,1987
'000610,1986
'002273,1984
'600545,1982
'600477,1981
'000541,1980
'002413,1979
'601107,1977
'000585,1976
'601949,1974
'300002,1969
'300124,1968
'002099,1968
'002284,1967
'601615,1960
'300465,1944
'600290,1943
'600602,1937
'600117,1937
'603169,1936
'000905,1935
'600765,1934
'600436,1932
'600831,1931
'600824,1929
'601058,1929
'601616,1929
'002294,1926
'000615,1926
'002510,1921
'300296,1921
'600502,1921
'000018,1920
'000900,1919
'600408,1915
'002550,1911
'002245,1908
'002369,1907
'002078,1904
'600713,1903
'002555,1903
'600303,1902
'601163,1902
'000687,1899
'002106,1897
'002073,1891
'600963,1889
'600098,1887
'300253,1886
'600747,1884
'601808,1884
'300292,1882
'600685,1877
'000838,1875
'600704,1872
'002218,1871
'002146,1867
'600488,1866
'600880,1865
'002334,1865
'000829,1862
'600936,1861
'000799,1860
'600787,1860
'000055,1860
'600903,1860
'002400,1859
'600216,1856
'600279,1856
'600784,1854
'600571,1852
'002535,1850
'600066,1850
'002178,1846
'002019,1845
'600056,1842
'000591,1839
'600067,1839
'601518,1836
'600509,1835
'002326,1833
'600760,1832
'002157,1828
'601069,1826
'600123,1825
'601678,1824
'300197,1824
'002224,1823
'600877,1819
'002075,1819
'002359,1818
'002110,1817
'600673,1816
'601068,1816
'000836,1815
'002424,1813
'600160,1813
'000969,1811
'600339,1807
'000420,1804
'300737,1804
'000599,1803
'600537,1803
'600478,1801
'002807,1801
'002060,1801
'600997,1792
'000089,1790
'002402,1790
'002701,1785
'002281,1785
'002432,1784
'000088,1782
'001979,1781
'600076,1781
'600312,1779
'002695,1777
'002689,1776
'600864,1773
'002083,1771
'600986,1771
'600741,1771
'300370,1769
'300152,1768
'600079,1764
'000503,1762
'600116,1761
'002093,1760
'000543,1758
'000589,1756
'601952,1756
'600527,1754
'000506,1748
'601225,1748
'002100,1746
'601606,1745
'300431,1745
'600734,1745
'600057,1744
'600701,1744
'002269,1743
'000568,1742
'002459,1742
'000895,1742
'000498,1739
'300353,1738
'600332,1736
'002523,1728
'002237,1728
'002063,1727
'600298,1726
'300170,1725
'002043,1724
'000407,1722
'000099,1721
'300137,1719
'000557,1717
'000561,1717
'601619,1716
'300377,1715
'300303,1712
'000587,1712
'000693,1710
'300623,1708
'000810,1707
'002564,1705
'600807,1704
'600073,1703
'002619,1702
'000422,1701
'002611,1700
'600805,1697
'600458,1697
'600967,1693
'000802,1693
'601311,1693
'002516,1692
'600782,1691
'002148,1688
'300044,1687
'600674,1687
'600594,1687
'000938,1687
'600582,1684
'000538,1677
'600397,1676
'002168,1674
'000659,1671
'002300,1670
'002139,1664
'002064,1662
'601928,1659
'000539,1657
'600533,1656
'600069,1654
'300055,1654
'000980,1653
'002630,1653
'000158,1651
'601777,1650
'002297,1650
'600075,1648
'000788,1647
'600249,1646
'002070,1646
'300762,1646
'600366,1644
'000521,1641
'002329,1640
'600535,1637
'600372,1637
'002383,1635
'600439,1635
'600354,1633
'600707,1632
'000791,1631
'601360,1627
'600663,1624
'002508,1622
'002650,1621
'600676,1620
'000514,1620
'601188,1619
'601968,1616
'002142,1613
'002305,1613
'600292,1612
'300765,1612
'002503,1611
'000786,1610
'002428,1609
'603379,1609
'600313,1606
'002163,1604
'000963,1603
'000601,1603
'002197,1602
'300131,1599
'000912,1599
'300090,1597
'600758,1597
'002233,1596
'601966,1595
'002122,1595
'600626,1594
'002068,1593
'000935,1592
'600825,1590
'600526,1590
'300267,1588
'000029,1586
'000517,1585
'300367,1584
'300066,1582
'600433,1580
'002152,1579
'002279,1578
'600491,1577
'000426,1575
'600695,1574
'000957,1574
'000998,1573
'600743,1573
'603126,1571
'002639,1569
'002496,1567
'600908,1564
'600853,1564
'601218,1564
'600277,1562
'000966,1561
'002222,1560
'002697,1557
'603128,1556
'002210,1556
'000672,1556
'000926,1554
'002181,1550
'002162,1546
'300107,1545
'002169,1545
'600722,1545
'600261,1545
'002570,1544
'002076,1541
'002433,1540
'000510,1540
'000068,1539
'000509,1536
'600691,1536
'000965,1534
'000612,1532
'300383,1531
'600589,1529
'002277,1529
'600517,1527
'600230,1527
'600391,1522
'600112,1518
'000554,1517
'000789,1517
'000698,1517
'300043,1517
'000712,1516
'600236,1512
'600466,1511
'300310,1511
'002325,1511
'600139,1511
'001965,1510
'002406,1509
'002457,1506
'002642,1505
'000760,1504
'600773,1503
'000726,1503
'601865,1502
'600363,1502
'600351,1501
'600981,1501
'300038,1500
'601222,1498
'300168,1498
'002408,1497
'600838,1495
'002265,1494
'002137,1494
'600815,1494
'002378,1494
'002141,1494
'600979,1494
'000990,1493
'002246,1493
'002182,1492
'000573,1488
'600438,1485
'300139,1481
'002123,1481
'002440,1480
'600422,1479
'002504,1477
'002533,1477
'603766,1476
'000530,1475
'000812,1475
'300014,1473
'002167,1470
'300332,1468
'601003,1467
'000955,1464
'002318,1463
'002649,1459
'002670,1458
'002361,1454
'002476,1454
'002128,1454
'600368,1453
'000949,1452
'600996,1452
'601908,1452
'600061,1451
'002603,1450
'600481,1448
'000856,1448
'600929,1447
'000766,1447
'600501,1446
'002191,1445
'600280,1445
'601336,1445
'000581,1442
'300198,1442
'002303,1442
'300274,1442
'601366,1442
'601789,1440
'002512,1440
'600159,1439
'600278,1439
'000850,1434
'300009,1433
'000820,1433
'600628,1433
'300527,1431
'600237,1430
'601158,1430
'603969,1429
'300247,1428
'601101,1428
'000701,1427
'603259,1426
'600823,1424
'002339,1423
'600246,1420
'600383,1417
'002033,1416
'300304,1413
'600138,1412
'002308,1412
'000928,1411
'002366,1411
'603712,1410
'002074,1409
'000010,1409
'002190,1407
'600325,1406
'002604,1405
'002585,1405
'600375,1403
'002354,1402
'000595,1402
'002373,1402
'603618,1402
'600288,1400
'002362,1398
'601226,1397
'300048,1396
'000823,1396
'600576,1395
'600121,1395
'600633,1394
'300376,1394
'600975,1394
'601717,1394
'002274,1393
'600376,1393
'600090,1392
'600568,1391
'002283,1390
'600558,1388
'000801,1387
'600293,1387
'300256,1386
'002038,1382
'600359,1382
'300159,1380
'002389,1379
'600131,1379
'600559,1377
'600393,1372
'002306,1369
'002271,1369
'600738,1368
'002166,1368
'600459,1368
'600260,1368
'600609,1365
'300135,1365
'600610,1364
'000058,1363
'002509,1363
'300676,1362
'002384,1360
'600665,1359
'300178,1359
'600207,1359
'600508,1358
'600353,1358
'600856,1355
'002546,1355
'000673,1355
'600678,1355
'600939,1353
'002439,1353
'300333,1352
'002737,1352
'600251,1350
'002051,1350
'300102,1350
'600358,1348
'300325,1348
'600155,1347
'000918,1346
'600855,1345
'000731,1343
'300134,1343
'002253,1341
'000638,1341
'002451,1341
'300359,1340
'002635,1339
'000019,1339
'000584,1338
'600590,1337
'600699,1336
'002204,1336
'600530,1336
'600702,1335
'300075,1335
'603118,1334
'300036,1334
'000790,1334
'300078,1334
'002298,1333
'600499,1329
'600810,1329
'002770,1329
'000813,1328
'002638,1328
'600552,1327
'000609,1324
'601233,1323
'000899,1323
'600995,1319
'600708,1318
'002081,1317
'600218,1317
'300045,1316
'000733,1316
'601500,1316
'002452,1315
'002386,1315
'002494,1314
'600239,1313
'002132,1313
'002444,1312
'600095,1311
'600733,1310
'600801,1310
'600192,1309
'002296,1309
'600780,1309
'002707,1308
'600917,1307
'000739,1307
'002069,1306
'600082,1306
'000756,1306
'600156,1305
'000796,1304
'002255,1304
'300010,1304
'600212,1303
'600149,1303
'002680,1303
'300177,1302
'600222,1302
'600687,1301
'000529,1300
'300182,1299
'300496,1299
'600395,1299
'000552,1299
'601869,1299
'000685,1298
'300181,1297
'002589,1294
'002352,1293
'002047,1293
'000848,1293
'000533,1292
'600289,1291
'600835,1291
'300015,1290
'002681,1289
'600684,1288
'601208,1288
'300216,1287
'000780,1286
'000927,1286
'002588,1285
'600639,1284
'600480,1281
'002711,1279
'300760,1278
'002654,1278
'000655,1277
'002314,1277
'600168,1276
'300005,1275
'600077,1274
'002479,1271
'300273,1270
'000666,1270
'600580,1268
'000752,1266
'000061,1266
'002658,1266
'000620,1265
'600803,1265
'600982,1263
'600259,1263
'600650,1262
'300307,1262
'002041,1261
'000565,1261
'600381,1261
'601015,1259
'300129,1259
'000996,1259
'002149,1259
'300051,1258
'300020,1258
'603300,1258
'002528,1258
'000711,1258
'300741,1257
'600333,1255
'002007,1255
'300222,1254
'002601,1254
'000833,1253
'600993,1252
'002243,1251
'002055,1251
'002022,1251
'000416,1251
'600971,1251
'000993,1251
'600482,1248
'300343,1248
'300618,1248
'600059,1245
'600120,1245
'002171,1242
'000671,1242
'600597,1242
'600866,1240
'300189,1239
'002232,1239
'600185,1239
'603113,1235
'000607,1233
'300364,1232
'600096,1232
'002519,1232
'300311,1232
'601368,1231
'000622,1230
'300028,1230
'002628,1229
'002590,1229
'000782,1229
'002353,1227
'600390,1226
'002387,1226
'002087,1224
'300299,1223
'600052,1219
'300128,1219
'603366,1218
'300336,1218
'002699,1213
'000570,1212
'600645,1212
'600891,1211
'600802,1211
'002133,1210
'600080,1208
'603693,1208
'600078,1204
'600876,1204
'603888,1203
'002443,1203
'000669,1202
'300266,1199
'600355,1197
'000887,1197
'300073,1196
'600470,1196
'002215,1196
'600757,1194
'300039,1194
'000034,1193
'000035,1193
'002475,1193
'600004,1190
'600634,1188
'002481,1187
'002782,1187
'600933,1186
'002229,1185
'002091,1185
'600973,1184
'000553,1183
'000737,1183
'002219,1182
'600119,1181
'002006,1180
'300408,1180
'000962,1180
'300184,1178
'000950,1178
'300339,1178
'002717,1178
'600229,1177
'300113,1176
'603616,1176
'000722,1175
'002071,1174
'603528,1174
'002160,1174
'600613,1174
'300053,1173
'002651,1173
'000409,1171
'300083,1171
'002470,1171
'300217,1171
'600750,1170
'600641,1170
'603299,1170
'300767,1170
'002872,1167
'300091,1166
'600710,1166
'002702,1164
'002556,1164
'600285,1163
'600223,1163
'002587,1162
'000818,1162
'002575,1161
'002416,1159
'600275,1159
'600851,1158
'603817,1158
'002320,1157
'002721,1157
'600373,1157
'600201,1155
'002396,1155
'603980,1154
'300201,1154
'000046,1154
'300166,1154
'603220,1153
'000025,1152
'603681,1152
'000972,1151
'600515,1149
'002538,1148
'002225,1148
'600129,1148
'000657,1148
'002364,1147
'000732,1146
'600960,1146
'002264,1145
'000821,1145
'000761,1144
'300035,1144
'600792,1144
'000700,1144
'002617,1143
'002240,1143
'002502,1142
'600141,1142
'002487,1140
'300231,1138
'600345,1138
'300229,1136
'600062,1135
'600821,1134
'000707,1132
'002551,1132
'600657,1131
'002822,1131
'002231,1131
'002631,1131
'002321,1130
'002223,1129
'000755,1129
'000513,1128
'002158,1127
'300068,1127
'600193,1125
'002685,1125
'002214,1125
'002583,1123
'002172,1122
'300213,1121
'002356,1121
'002367,1120
'002453,1119
'000835,1118
'600328,1118
'600178,1116
'002539,1116
'603227,1116
'600267,1114
'600135,1114
'300157,1112
'002625,1112
'000759,1111
'002095,1110
'300150,1110
'600723,1109
'002379,1109
'000852,1107
'000532,1107
'000404,1106
'002950,1104
'002211,1103
'603323,1103
'002733,1102
'600896,1097
'002941,1097
'300316,1097
'002235,1097
'000890,1096
'000151,1096
'600038,1096
'601155,1096
'000637,1096
'002750,1095
'600235,1094
'000606,1094
'300263,1093
'002126,1093
'300006,1093
'600107,1092
'002299,1092
'600232,1092
'600692,1092
'600310,1091
'300323,1090
'300386,1090
'600295,1089
'300171,1088
'000911,1088
'000017,1087
'002527,1085
'600233,1085
'600449,1085
'601330,1084
'000676,1084
'601028,1083
'600682,1083
'600101,1082
'600165,1080
'002228,1080
'002077,1079
'000881,1079
'002234,1077
'000989,1076
'603106,1075
'002045,1073
'000692,1071
'002350,1070
'002606,1069
'600479,1069
'002135,1068
'300215,1068
'002262,1068
'600217,1067
'002221,1065
'002418,1065
'002559,1064
'002468,1063
'002951,1063
'300172,1063
'600336,1062
'601238,1061
'600367,1061
'000065,1061
'600145,1061
'002028,1058
'600398,1058
'600128,1058
'601127,1057
'000860,1056
'000633,1055
'600623,1055
'000952,1054
'000888,1054
'601515,1053
'002404,1053
'002597,1052
'300188,1052
'300146,1051
'600830,1050
'002666,1050
'002259,1050
'300067,1049
'600386,1048
'603843,1048
'000428,1048
'002143,1047
'300471,1047
'600727,1046
'002507,1046
'002304,1046
'600462,1046
'600416,1045
'002374,1045
'600779,1044
'000593,1044
'002662,1042
'002640,1042
'300145,1041
'000811,1040
'002164,1039
'002012,1039
'002109,1038
'600456,1037
'002009,1037
'000156,1036
'601199,1036
'603225,1035
'600616,1035
'002684,1034
'000155,1034
'603188,1034
'600191,1033
'300147,1033
'002769,1032
'000505,1032
'000523,1031
'002328,1030
'600400,1030
'002461,1030
'600834,1030
'300148,1030
'002086,1029
'300288,1028
'600094,1028
'300368,1028
'603167,1027
'600638,1026
'002747,1026
'300122,1025
'002709,1024
'600648,1023
'002094,1023
'002098,1023
'002348,1022
'300498,1021
'002254,1017
'002029,1016
'000011,1015
'002267,1015
'600854,1015
'300016,1013
'300052,1013
'603999,1011
'002375,1011
'000678,1011
'601086,1010
'600521,1010
'002644,1010
'002772,1010
'300175,1009
'600093,1009
'300291,1009
'002165,1009
'000522,1007
'600202,1006
'002422,1005
'601599,1005
'600242,1005
'000716,1004
'000697,1003
'002578,1000
'000713,999
'002244,999
'002745,998
'300259,997
'600557,995
'300080,995
'002607,995
'002643,995
'600182,994
'002309,994
'603032,993
'300115,993
'000922,991
'600636,990
'002036,990
'601339,990
'000537,989
'600209,988
'000885,988
'300276,987
'600575,983
'002046,983
'000757,983
'000429,983
'300193,983
'300037,982
'002531,982
'002515,980
'300252,980
'002397,980
'002114,980
'002703,979
'000662,978
'300317,978
'002558,977
'600600,976
'300096,975
'000582,975
'300033,974
'002107,974
'002584,973
'002388,973
'600618,973
'002693,972
'000430,972
'000531,971
'000987,971
'000948,970
'300528,970
'600305,970
'600126,969
'002544,969
'002746,969
'600748,967
'002524,965
'600790,963
'002344,963
'603117,962
'002925,962
'601811,961
'600009,960
'300001,960
'000090,960
'600969,960
'002581,959
'603636,959
'603002,956
'002062,955
'600257,954
'002054,953
'002124,953
'000153,952
'002021,950
'300208,949
'002766,949
'600113,948
'603803,948
'601969,948
'300118,948
'300666,947
'600716,947
'300699,947
'002580,946
'002270,945
'002949,945
'002347,944
'603198,944
'002655,944
'300224,942
'000797,941
'603111,940
'002458,938
'300076,937
'002522,935
'002251,935
'000590,935
'002490,935
'002480,934
'601858,933
'600767,933
'002371,931
'600715,931
'300063,929
'002153,929
'002700,929
'002331,928
'600429,928
'603308,928
'600161,927
'000908,927
'600761,926
'002208,926
'600859,925
'300183,923
'600556,921
'300074,921
'600323,919
'601900,918
'600619,918
'002946,917
'300133,917
'000631,917
'002609,916
'600822,916
'002449,915
'000613,915
'002567,915
'300504,914
'300022,914
'002532,913
'603357,913
'600848,912
'000819,912
'600273,909
'300625,906
'002920,906
'600335,906
'600114,906
'002174,905
'002111,905
'600461,904
'002080,904
'600197,904
'300011,903
'002672,903
'002629,903
'300735,902
'603986,902
'300151,901
'000576,901
'002906,900
'600088,900
'300179,900
'000708,899
'002227,896
'600961,896
'300477,896
'000982,895
'600203,895
'002044,895
'000921,894
'601126,894
'002694,894
'000976,893
'000961,892
'002929,892
'300237,892
'601020,891
'600668,891
'300207,891
'300345,891
'002016,890
'002059,890
'300458,887
'600562,887
'000603,886
'002425,885
'000978,885
'600689,885
'603979,882
'002562,882
'002365,882
'002688,881
'300032,880
'002441,879
'603367,878
'300081,875
'600725,875
'603920,875
'002040,874
'002323,874
'600724,873
'002351,872
'603559,872
'600819,871
'600603,870
'000628,870
'600329,869
'601369,869
'300025,869
'300664,868
'000417,868
'002376,868
'002327,867
'601116,867
'000150,866
'600287,866
'000419,866
'603777,866
'600361,866
'300278,864
'600423,864
'600054,864
'600894,864
'000920,864
'002050,863
'300142,862
'000421,861
'002536,861
'000632,859
'300255,859
'002048,858
'000925,858
'300295,858
'300245,856
'002398,855
'603556,855
'600163,854
'300411,853
'300050,853
'002194,853
'002317,852
'300506,852
'601996,852
'002363,851
'603698,851
'600791,850
'600152,849
'300018,849
'600766,848
'603105,848
'001896,848
'600483,847
'600299,845
'601139,845
'603015,844
'002818,844
'300021,844
'603650,843
'002478,843
'000062,842
'000544,841
'600622,839
'300012,839
'002671,837
'300761,837
'002272,837
'002345,837
'600587,837
'300495,836
'300366,836
'002952,836
'601888,836
'002445,835
'300759,835
'603067,834
'600448,834
'300641,833
'600644,832
'600365,832
'002293,832
'002545,830
'300344,829
'300419,829
'600844,829
'603385,828
'002560,828
'600493,828
'600281,827
'300117,827
'002561,826
'002521,826
'002472,826
'600012,826
'002464,825
'000705,825
'600696,824
'601567,823
'002613,823
'002900,822
'002147,822
'002455,822
'000919,822
'000597,821
'603588,820
'603012,819
'002574,819
'600081,819
'000915,818
'002577,818
'300337,817
'002765,816
'002815,816
'603648,815
'601113,815
'002848,814
'600872,814
'002602,813
'000702,813
'300450,813
'300444,813
'601098,812
'300221,810
'603733,809
'600860,808
'300144,807
'300390,807
'300409,807
'002675,806
'600543,806
'002708,806
'300153,805
'002712,804
'600809,804
'603996,803
'300322,802
'000626,802
'600469,800
'603876,799
'600370,798
'600146,798
'600327,797
'300244,797
'000045,797
'300466,796
'002698,796
'601801,796
'002084,795
'600532,794
'300099,794
'000975,794
'000501,794
'000923,793
'000096,792
'002774,792
'601999,792
'002247,792
'002608,790
'600843,789
'600510,789
'600420,789
'002377,789
'300335,788
'002066,788
'002346,788
'300160,788
'603881,788
'603116,787
'000681,787
'000809,786
'300459,786
'600735,785
'300356,785
'002186,785
'600620,784
'300520,784
'002741,784
'600566,782
'002010,782
'002349,782
'300334,781
'603369,781
'002882,780
'601965,780
'300312,780
'300030,779
'300755,778
'603885,778
'002792,777
