stkcode,headcount
'600606,3597
'002506,3589
'002310,3582
'600711,3578
'600177,3578
'601228,3572
'300017,3569
'600496,3565
'601700,3565
'002498,3559
'000886,3553
'002176,3551
'002280,3518
'600150,3507
'000717,3493
'600196,3484
'600220,3483
'600550,3479
'600871,3465
'600726,3448
'600015,3443
'601162,3433
'002547,3432
'000932,3420
'600797,3419
'002266,3411
'600881,3402
'000898,3398
'600875,3384
'002049,3371
'600528,3365
'000933,3361
'600103,3351
'000410,3350
'000816,3349
'000931,3340
'600425,3340
'601011,3339
'000959,3329
'600021,3323
'002407,3319
'002636,3316
'002526,3302
'000415,3296
'000571,3294
'000547,3293
'601628,3292
'000652,3282
'601611,3282
'002385,3274
'002241,3272
'600583,3268
'000686,3268
'600717,3266
'601881,3260
'600649,3254
'000883,3251
'000021,3226
'600698,3217
'600595,3199
'600584,3196
'600428,3195
'000592,3193
'000507,3188
'000401,3180
'000536,3176
'600380,3175
'002202,3161
'600789,3159
'601878,3157
'002217,3149
'600153,3149
'600175,3143
'600569,3138
'000616,3137
'600446,3131
'002065,3131
'000793,3126
'600331,3120
'601958,3112
'601016,3110
'002736,3104
'002497,3102
'300111,3100
'000520,3097
'600269,3091
'000516,3089
'601198,3086
'000970,3086
'600549,3083
'300070,3081
'600999,3072
'601128,3062
'600104,3049
'600326,3044
'600604,3028
'002155,3026
'000623,3024
'000877,3021
'600611,3021
'600026,3021
'601008,3017
'002463,3011
'600399,3001
'002004,2993
'600176,2990
'000572,2987
'002663,2977
'000012,2967
'600586,2955
'600777,2952
'000488,2943
'600804,2942
'601788,2941
'002089,2935
'000728,2933
'000627,2931
'002183,2914
'000859,2910
'600125,2908
'000973,2908
'002236,2907
'600728,2905
'002130,2904
'601860,2903
'000559,2897
'600677,2889
'601555,2885
'600664,2877
'600900,2871
'600158,2871
'600490,2871
'000670,2866
'601200,2860
'002739,2858
'002938,2855
'600388,2854
'601577,2852
'601326,2847
'000806,2842
'600977,2834
'002342,2831
'002177,2826
'002161,2809
'002594,2803
'002489,2795
'600565,2783
'600655,2782
'601117,2774
'002491,2772
'600988,2763
'000937,2760
'600130,2758
'600291,2756
'600208,2751
'000831,2745
'600405,2740
'002939,2736
'002431,2731
'300355,2729
'600581,2723
'600133,2721
'600110,2720
'002030,2715
'300077,2712
'002471,2710
'601929,2710
'600360,2704
'600512,2701
'002839,2698
'000988,2696
'600811,2694
'002392,2689
'600598,2685
'600063,2685
'002263,2685
'002312,2678
'000792,2676
'600874,2664
'600812,2664
'001696,2664
'002154,2660
'000650,2660
'600744,2659
'600846,2658
'002341,2654
'002668,2651
'002023,2650
'600614,2647
'000519,2646
'000069,2644
'600086,2643
'600410,2642
'600072,2641
'600074,2636
'600020,2636
'600652,2631
'600183,2630
'002573,2628
'002421,2626
'600572,2624
'600348,2621
'300324,2619
'600343,2611
'601997,2609
'300072,2608
'000423,2605
'000039,2605
'600143,2604
'603019,2602
'002429,2602
'002108,2597
'600718,2595
'000528,2589
'002288,2581
'002013,2579
'000518,2577
'002256,2575
'600966,2567
'600498,2557
'000861,2557
'600226,2552
'600519,2552
'002945,2551
'600688,2548
'600162,2547
'600186,2543
'002276,2542
'300088,2538
'002446,2535
'600531,2530
'600085,2528
'600240,2525
'600624,2523
'002151,2520
'600284,2519
'000070,2515
'600654,2514
'600675,2513
'002950,2508
'000738,2501
'601990,2497
'600122,2494
'002474,2493
'300079,2489
'600662,2489
'600392,2483
'600311,2473
'600893,2473
'002092,2467
'002949,2461
'300418,2459
'601601,2458
'000402,2453
'600105,2453
'600739,2451
'600340,2450
'000960,2448
'000008,2446
'002436,2440
'002145,2436
'600770,2427
'600507,2427
'000600,2425
'002716,2423
'601828,2423
'601001,2421
'002001,2410
'300251,2407
'002102,2406
'600127,2396
'002067,2385
'600190,2381
'002252,2379
'600666,2376
'000795,2373
'600555,2371
'600720,2363
'000720,2360
'000876,2360
'000718,2358
'300136,2337
'600300,2337
'000301,2333
'600231,2330
'002426,2328
'002467,2328
'002307,2324
'600171,2319
'300116,2317
'000800,2311
'601388,2307
'601636,2304
'000777,2304
'000862,2304
'601666,2291
'600037,2290
'600084,2290
'002156,2287
'600106,2284
'000958,2284
'002097,2280
'002302,2280
'002115,2278
'000753,2276
'600970,2274
'600794,2263
'000939,2263
'300156,2261
'601002,2257
'600188,2252
'000729,2251
'600751,2251
'601699,2251
'000997,2246
'600467,2245
'600660,2242
'600308,2241
'002239,2238
'300058,2233
'002104,2232
'002596,2231
'002052,2229
'300433,2229
'600884,2227
'603858,2223
'600926,2222
'000690,2221
'600206,2219
'600266,2201
'002358,2197
'600271,2196
'600396,2195
'600409,2195
'002002,2194
'600667,2192
'002501,2191
'000006,2190
'601012,2184
'300750,2181
'600322,2175
'000822,2174
'000548,2174
'600350,2174
'601615,2172
'002005,2168
'002486,2167
'600759,2167
'002285,2165
'600525,2164
'600827,2162
'600500,2162
'600783,2159
'600011,2157
'600578,2156
'601068,2155
'600321,2154
'002113,2154
'600316,2153
'002337,2152
'600588,2150
'300008,2142
'002018,2141
'600227,2136
'601019,2136
'000901,2135
'600798,2131
'600978,2129
'000545,2128
'000838,2128
'600418,2123
'600172,2119
'300737,2116
'600200,2114
'002447,2110
'002542,2108
'600198,2106
'300292,2106
'000762,2102
'600596,2101
'600570,2101
'600643,2099
'002224,2096
'300101,2096
'300287,2089
'002079,2083
'600330,2082
'300002,2079
'000564,2078
'600736,2077
'002226,2074
'000868,2066
'002261,2065
'000426,2065
'000059,2063
'600436,2063
'002510,2058
'603000,2046
'600035,2046
'002175,2045
'600058,2043
'000558,2040
'000555,2039
'000016,2037
'000541,2037
'600630,2036
'002170,2036
'000585,2035
'600756,2033
'600585,2031
'600862,2026
'002056,2022
'601949,2021
'600064,2021
'600775,2020
'600477,2019
'002284,2013
'002245,2012
'002665,2009
'600903,2007
'002146,2006
'600545,2006
'600740,2003
'002292,2002
'002448,1995
'000903,1995
'000420,1992
'600824,1990
'601607,1988
'601633,1986
'601598,1985
'600836,1985
'600303,1982
'600685,1981
'600651,1978
'600602,1972
'002540,1972
'000018,1972
'600117,1966
'600060,1964
'002019,1963
'601058,1962
'000400,1957
'600571,1955
'000799,1955
'600784,1952
'300296,1951
'300297,1944
'000851,1944
'002011,1942
'601808,1942
'002657,1942
'600216,1936
'000829,1933
'002106,1931
'300044,1928
'300026,1926
'000900,1925
'600488,1924
'002413,1921
'601069,1921
'600537,1920
'601163,1919
'600408,1918
'000036,1918
'000837,1916
'002689,1914
'000936,1914
'300085,1912
'002249,1911
'002390,1910
'300197,1907
'600123,1906
'600877,1902
'000566,1901
'600098,1900
'002237,1896
'000895,1887
'600747,1885
'600730,1885
'000591,1885
'002807,1884
'001979,1880
'002218,1879
'002326,1879
'601107,1876
'300253,1875
'000040,1871
'600760,1867
'000503,1866
'002695,1865
'600704,1865
'600800,1863
'600713,1862
'300152,1861
'002148,1858
'601518,1855
'000687,1855
'300098,1847
'002495,1843
'600536,1841
'600963,1840
'002075,1839
'300352,1838
'002142,1837
'300137,1836
'601952,1834
'002517,1831
'600888,1826
'600673,1824
'002281,1821
'600765,1819
'002432,1818
'002701,1815
'002017,1815
'600332,1810
'002334,1810
'002078,1808
'600458,1807
'603128,1807
'000561,1803
'600199,1801
'600867,1800
'002093,1797
'000905,1795
'000088,1795
'002269,1794
'002565,1794
'601606,1791
'600406,1790
'002060,1786
'000568,1786
'002424,1785
'600069,1782
'600936,1781
'002564,1779
'000068,1777
'000543,1777
'600067,1776
'002178,1773
'300014,1772
'000969,1772
'002329,1770
'002400,1768
'600527,1768
'601619,1767
'000498,1767
'000099,1767
'600707,1766
'600880,1766
'600825,1763
'600997,1762
'002459,1760
'002554,1759
'600864,1759
'000509,1758
'600076,1756
'002523,1752
'600079,1751
'002064,1751
'600869,1750
'300003,1749
'002118,1748
'600701,1744
'600426,1743
'000589,1743
'000055,1742
'002099,1741
'600594,1736
'300431,1735
'002550,1732
'600787,1719
'600354,1716
'600397,1712
'000422,1712
'000693,1711
'000615,1710
'600986,1708
'600502,1707
'002190,1707
'002384,1706
'600807,1706
'600160,1706
'000407,1704
'601336,1703
'002428,1703
'601616,1703
'601360,1702
'000802,1701
'600313,1701
'002141,1700
'000786,1699
'300383,1698
'002139,1696
'002516,1695
'002294,1695
'600975,1693
'000587,1693
'000935,1692
'600292,1691
'000514,1691
'600546,1689
'600073,1689
'300055,1688
'002508,1687
'600056,1685
'601966,1682
'601225,1680
'000659,1678
'000557,1678
'000672,1676
'002043,1674
'600509,1674
'601968,1673
'002182,1673
'600674,1672
'000760,1670
'600734,1670
'300353,1663
'300038,1663
'600057,1661
'000998,1657
'002168,1657
'600439,1656
'600758,1656
'600526,1655
'600433,1654
'600621,1653
'002121,1651
'000912,1650
'600582,1650
'600339,1648
'002070,1646
'600533,1645
'002611,1644
'002163,1643
'002157,1642
'000963,1641
'601928,1641
'600312,1641
'002619,1640
'600676,1639
'600743,1636
'601218,1632
'002369,1631
'600261,1630
'600438,1629
'300131,1629
'002359,1629
'600277,1627
'000599,1626
'601188,1625
'000601,1625
'600908,1625
'000539,1623
'000089,1622
'300303,1622
'002437,1620
'600351,1619
'002235,1617
'600116,1616
'000938,1616
'300182,1616
'000712,1613
'300134,1613
'000791,1611
'002305,1611
'600249,1610
'002630,1609
'600782,1608
'601777,1608
'600853,1605
'300066,1602
'002650,1601
'000677,1601
'000506,1597
'000521,1597
'600552,1595
'300310,1595
'000966,1593
'002277,1591
'600268,1590
'002122,1589
'000029,1587
'000926,1586
'300256,1585
'000812,1581
'002128,1580
'002191,1580
'600967,1580
'600066,1579
'002210,1579
'600366,1575
'002167,1574
'603169,1573
'000957,1573
'002476,1572
'600535,1572
'600831,1567
'002181,1565
'000517,1565
'300090,1564
'002535,1564
'600061,1564
'600491,1563
'002402,1562
'600663,1559
'002362,1559
'002325,1558
'601908,1557
'300465,1553
'000573,1551
'000980,1548
'000554,1547
'002073,1547
'600260,1546
'002162,1546
'002378,1545
'002152,1544
'600236,1544
'300189,1543
'600325,1542
'002433,1542
'000510,1541
'002457,1540
'600626,1540
'000826,1540
'000158,1539
'600075,1539
'000836,1539
'601208,1538
'300043,1536
'000698,1535
'002137,1534
'300376,1534
'002406,1530
'600112,1529
'300367,1529
'600383,1527
'600466,1526
'002233,1526
'000721,1525
'300247,1523
'300168,1521
'600279,1520
'600773,1519
'002222,1519
'002697,1518
'002622,1516
'600815,1515
'002354,1515
'002570,1514
'300304,1513
'600230,1512
'000538,1510
'600996,1509
'600633,1508
'002083,1508
'002068,1508
'000965,1505
'002297,1504
'600478,1503
'600979,1502
'002074,1502
'002100,1502
'600838,1501
'600280,1495
'002110,1493
'600218,1493
'002604,1493
'002123,1490
'002197,1487
'002408,1487
'300009,1486
'002279,1486
'600823,1485
'600159,1485
'600678,1485
'000159,1481
'600237,1480
'600393,1478
'000612,1476
'002308,1472
'600517,1471
'603766,1469
'002361,1469
'603618,1468
'000010,1468
'002253,1464
'000949,1463
'000581,1461
'600628,1460
'000726,1460
'300274,1457
'002638,1456
'600589,1455
'601101,1455
'002603,1454
'600246,1453
'300107,1452
'000622,1448
'600368,1447
'002496,1446
'600391,1444
'600372,1444
'601158,1443
'002166,1442
'002243,1442
'600741,1441
'000789,1441
'603126,1439
'600691,1438
'603712,1438
'002642,1438
'000723,1436
'600090,1435
'000019,1435
'000058,1435
'300216,1434
'600376,1434
'000823,1433
'601366,1432
'600855,1431
'002649,1430
'002318,1427
'601222,1426
'300377,1425
'600684,1424
'002063,1423
'002387,1423
'600805,1421
'002076,1421
'000731,1420
'000856,1420
'002504,1420
'001965,1420
'002512,1416
'603220,1414
'300135,1414
'600687,1412
'300181,1412
'600609,1410
'601233,1410
'002353,1407
'300102,1407
'002081,1405
'000801,1404
'002051,1404
'600708,1404
'600207,1403
'300359,1401
'002300,1400
'600363,1398
'002038,1397
'000533,1396
'002509,1395
'600121,1394
'600333,1393
'300676,1393
'002555,1393
'002271,1391
'002680,1391
'600610,1391
'002303,1391
'002306,1391
'600576,1389
'601003,1388
'300170,1388
'603300,1387
'300333,1386
'000790,1385
'603259,1383
'002770,1381
'002533,1380
'600082,1377
'300161,1377
'300110,1375
'600559,1374
'002670,1374
'300129,1373
'002585,1373
'002339,1371
'600558,1369
'000918,1369
'601869,1368
'600293,1365
'000701,1364
'002628,1362
'600499,1359
'600353,1357
'000595,1355
'002479,1355
'601500,1354
'000685,1353
'600139,1353
'002607,1353
'600251,1353
'600929,1353
'600568,1352
'300177,1349
'600149,1347
'600480,1347
'002601,1346
'603366,1345
'002383,1344
'600939,1344
'000848,1343
'002588,1342
'000733,1342
'000820,1342
'000529,1341
'002439,1339
'000899,1339
'002283,1339
'600917,1338
'300015,1336
'002444,1336
'600095,1335
'600508,1331
'000780,1330
'600290,1329
'600665,1329
'002022,1327
'000756,1327
'300178,1327
'000833,1326
'300075,1326
'300760,1324
'002639,1323
'000552,1323
'300128,1323
'600722,1322
'000655,1322
'601717,1322
'600395,1320
'002654,1320
'000416,1320
'000996,1320
'600891,1319
'002041,1318
'000955,1318
'600120,1318
'300020,1316
'002589,1315
'002494,1314
'000046,1313
'002352,1312
'300198,1311
'600128,1310
'300364,1310
'300741,1310
'600645,1310
'000609,1310
'000928,1309
'002503,1309
'002169,1309
'002658,1308
'002055,1308
'002528,1307
'300010,1305
'000971,1304
'600699,1304
'600702,1304
'002575,1303
'002590,1301
'600459,1301
'002635,1300
'600995,1300
'002047,1299
'000584,1299
'600131,1297
'600289,1296
'600810,1295
'600168,1294
'300078,1293
'002132,1293
'300222,1291
'600597,1291
'600381,1290
'000565,1289
'300048,1288
'600335,1288
'002314,1288
'600650,1286
'002481,1286
'600481,1285
'600212,1285
'600222,1284
'600235,1284
'002246,1283
'000739,1280
'600866,1279
'002782,1279
'600780,1278
'002452,1277
'000620,1277
'300273,1276
'600580,1276
'002158,1274
'600059,1274
'002033,1274
'601015,1273
'601678,1272
'600355,1271
'600192,1271
'000061,1270
'600298,1268
'002232,1267
'000782,1266
'300036,1265
'002386,1262
'002298,1262
'603118,1262
'000666,1262
'600501,1261
'002451,1259
'002160,1258
'300311,1257
'002255,1256
'300299,1256
'000722,1255
'600993,1253
'600135,1253
'000927,1253
'600695,1251
'300113,1251
'000638,1251
'002091,1251
'002229,1250
'600641,1250
'600530,1249
'600933,1249
'300045,1249
'000981,1247
'002711,1247
'600358,1247
'603969,1247
'002087,1246
'600239,1245
'300527,1242
'600052,1241
'601330,1241
'002320,1239
'600856,1239
'002488,1238
'300083,1238
'300408,1236
'600470,1234
'000737,1234
'600119,1233
'002069,1233
'002231,1233
'600004,1232
'002681,1230
'300028,1230
'300006,1227
'600876,1227
'002264,1227
'600223,1227
'000890,1226
'000671,1225
'002416,1225
'300053,1224
'300307,1223
'000409,1223
'300139,1222
'300231,1221
'600138,1220
'600634,1220
'600590,1219
'000850,1218
'600733,1218
'002702,1217
'002546,1216
'603616,1215
'002006,1215
'603693,1215
'002475,1214
'600078,1214
'000151,1213
'002364,1212
'300229,1212
'600201,1212
'002556,1211
'300343,1211
'300496,1210
'002502,1209
'600359,1209
'002470,1209
'000887,1209
'300336,1209
'600275,1208
'600792,1207
'600971,1207
'002171,1207
'600229,1205
'002215,1203
'000673,1202
'600259,1201
'603299,1201
'600801,1200
'002551,1199
'002487,1196
'300159,1195
'000962,1195
'000755,1194
'000811,1194
'002443,1194
'002223,1194
'000700,1192
'600802,1192
'002225,1191
'300005,1191
'600982,1190
'000657,1190
'600981,1190
'000035,1189
'000530,1189
'300033,1189
'603888,1188
'300039,1187
'601789,1187
'000972,1185
'300266,1183
'300228,1182
'300217,1180
'600185,1179
'000911,1179
'002737,1179
'603803,1179
'002733,1178
'002643,1178
'000752,1178
'002703,1178
'600288,1177
'002389,1177
'601368,1175
'000532,1175
'002133,1173
'600960,1172
'600080,1172
'002219,1172
'000513,1172
'002007,1171
'300618,1171
'300051,1169
'600738,1168
'000810,1166
'000961,1166
'600129,1165
'600639,1162
'002296,1162
'600613,1160
'600193,1159
'300504,1158
'600285,1157
'002527,1156
'000669,1156
'600422,1155
'002453,1155
'300755,1154
'300166,1154
'000761,1154
'600822,1153
'300758,1153
'600094,1151
'300148,1149
'300213,1149
'600141,1146
'000788,1146
'600835,1146
'600096,1146
'000607,1145
'600462,1145
'002422,1145
'600896,1144
'600328,1144
'600710,1143
'002366,1143
'600657,1142
'002538,1140
'000818,1140
'601226,1139
'300263,1138
'002625,1138
'002651,1138
'600165,1138
'002379,1137
'002666,1137
'000732,1136
'002211,1136
'600748,1136
'002822,1135
'002172,1135
'000852,1134
'002721,1134
'300323,1133
'600267,1133
'002559,1133
'300115,1131
'000707,1131
'000404,1130
'600178,1130
'002373,1130
'300188,1129
'000821,1128
'002685,1126
'300068,1126
'603817,1126
'002149,1126
'300016,1125
'600821,1123
'600107,1123
'300035,1123
'002531,1122
'600336,1122
'600692,1122
'002214,1121
'601311,1119
'002872,1118
'002095,1118
'300172,1118
'000921,1117
'000989,1113
'600297,1113
'601028,1113
'300316,1113
'002367,1112
'002519,1112
'000034,1111
'600723,1110
'600851,1110
'002707,1109
'600848,1109
'600390,1104
'600623,1104
'000678,1102
'300201,1101
'601155,1101
'002440,1100
'002941,1099
'600750,1098
'000025,1096
'000835,1095
'603227,1095
'000606,1095
'000553,1095
'600521,1094
'002631,1094
'000952,1093
'300150,1093
'600242,1092
'600779,1092
'600973,1092
'603113,1092
'600830,1092
'300735,1092
'000017,1091
'002259,1091
'002164,1090
'600093,1090
'600217,1089
'300368,1089
'002606,1089
'600367,1089
'600161,1087
'002086,1086
'601086,1085
'002375,1085
'002348,1083
'002583,1083
'603956,1082
'600757,1082
'000637,1081
'603323,1081
'600295,1081
'300073,1081
'000796,1080
'000531,1079
'600191,1078
'000155,1076
'002135,1075
'600233,1075
'000156,1074
'002204,1074
'002539,1073
'600600,1073
'000692,1073
'600400,1071
'000950,1071
'002328,1071
'002662,1070
'000011,1070
'002143,1070
'000428,1070
'300157,1069
'601199,1069
'002449,1069
'600616,1068
'002709,1068
'002036,1067
'000713,1067
'300184,1066
'300146,1066
'002769,1066
'600145,1061
'600727,1060
'300276,1059
'002418,1058
'600803,1057
'300215,1057
'000505,1057
'002098,1057
'002441,1056
'002350,1055
'002515,1054
'002054,1054
'600456,1050
'002396,1049
'000523,1049
'600101,1048
'601127,1047
'300345,1045
'002684,1044
'002267,1044
'600398,1044
'300288,1043
'000987,1042
'300362,1039
'300052,1037
'600648,1036
'002946,1035
'002374,1035
'600009,1034
'300498,1033
'600449,1033
'300032,1032
'002165,1032
'300076,1031
'000537,1031
'300759,1031
'600310,1031
'002644,1031
'603980,1030
'603999,1030
'002228,1029
'002562,1028
'601858,1028
'000676,1028
'300145,1028
'002397,1026
'000885,1026
'600209,1025
'000757,1025
'002717,1025
'603225,1025
'300317,1024
'002240,1023
'002404,1023
'000610,1023
'600062,1021
'300147,1021
'603528,1019
'300252,1019
'002029,1017
'600155,1017
'002114,1016
'601599,1016
'002262,1014
'600126,1014
'300118,1013
'601969,1013
'300528,1013
'002107,1013
'000697,1010
'000153,1010
'600859,1010
'300063,1009
'000522,1009
'600373,1009
'002920,1008
'600482,1008
'600854,1006
'300332,1006
'603106,1005
'300193,1003
'002581,1003
'300370,1003
'000576,1001
'000570,1000
'002045,1000
'002388,1000
'000065,996
'002848,996
'300224,993
'000708,993
'603105,991
'300322,991
'600077,990
'002480,990
'000993,990
'002208,989
'002270,989
'603167,987
'600575,986
'002221,986
'002580,985
'002321,985
'603002,984
'300699,984
'600834,983
'000593,982
'600386,980
'600461,980
'000908,980
'002021,979
'002693,978
'300171,977
'002344,977
'002544,975
'600638,974
'600682,973
'002080,972
'000766,971
'002254,971
'600182,971
'002587,970
'002331,970
'002490,970
'601116,969
'002174,967
'000797,966
'002009,966
'600479,966
'600715,965
'603648,965
'002617,965
'601900,965
'600416,964
'600556,964
'600790,963
'300021,963
'601339,962
'000948,962
'300458,961
'300151,961
'601238,961
'600257,961
'000631,961
'600557,960
'600716,960
'002747,960
'600305,960
'600961,959
'600767,959
'600515,959
'002062,959
'000613,958
'002929,956
'600636,955
'600761,955
'600689,955
'300074,954
'002772,954
'002048,954
'002522,953
'300386,952
'000759,951
'300325,951
'000429,951
'002244,951
'002597,951
'002343,950
'000582,949
'603032,949
'002377,949
'600429,948
'002071,947
'000976,946
'300244,946
'002584,946
'002672,945
'000888,945
'603198,945
'002655,944
'000090,942
'000922,942
'002347,941
'002906,941
'000925,940
'002507,940
'002046,940
'300666,938
'300761,937
'300001,931
'002578,930
'000915,929
'300625,929
'603559,928
'601811,926
'002126,926
'000881,926
'601888,924
'603636,923
'002700,923
'000716,922
'300050,922
'002012,922
'603367,922
'603843,921
'002524,919
'002766,919
'000819,919
'300022,918
'002035,918
'603986,918
'300259,918
'600163,917
'600618,917
'002694,916
'600278,916
'300255,914
'002242,914
'600323,913
'300133,912
'603117,910
'002265,909
'300018,908
'002745,908
'300080,908
'600668,907
'000632,906
'000860,906
'000603,904
'300122,904
'000711,903
'300011,901
'300096,901
'603979,900
'002613,900
'603357,899
'600724,899
'300179,899
'603588,899
'000633,898
'002445,897
'300245,897
'600844,897
'002351,897
'300091,897
'000417,897
'002609,894
'002629,894
'002251,894
'600448,893
'603920,893
'300664,893
'002688,892
'603188,892
'603777,891
'603698,890
'000951,890
'300597,890
'300295,890
'600299,888
'601996,888
'002708,888
'002560,887
'300221,885
'000419,884
'600894,884
'000421,884
'002774,883
'000430,883
'600287,883
'000982,883
'600038,883
'000597,882
'601020,881
'002577,881
'600819,880
'603308,880
'002304,880
'002044,880
'600152,879
'002016,878
'000628,878
'002410,876
'002111,876
'002900,876
'603063,875
'000920,875
'002323,874
'002903,874
'002545,873
'001896,872
'600587,871
'300327,871
'603587,870
'002050,870
'600365,869
'600603,869
'000560,868
'600202,867
'002194,867
'600766,867
'300099,866
'000062,866
'002293,866
'600562,865
'002461,865
'600725,865
'002925,864
'600619,863
'600644,863
'300284,863
'600225,862
'300117,862
'600361,861
'300144,861
'002272,860
'300142,860
'002365,859
'600791,859
'002521,859
'002309,858
'002675,858
'603067,857
'300312,857
'002153,856
'002574,856
'300641,856
'600423,856
'300451,856
'300208,855
'600532,854
'002930,854
'002558,853
'300153,852
'000975,852
'601139,851
'002147,851
'300708,850
'600696,849
'002327,849
'000030,849
'002660,849
'603111,848
'600329,845
'002699,844
'002561,844
'000007,843
'002712,843
'600197,842
'600843,840
'000045,840
'002317,839
'300267,839
'603876,839
'300175,838
'300183,838
'601999,837
'000705,836
'300012,836
'002238,836
'000662,835
'002184,835
'600327,834
'300081,834
'300071,833
'000544,833
'002109,833
'000919,832
'601369,832
'000785,832
'601126,832
'002492,831
'300419,831
'600622,830
'300242,830
'002189,830
'000626,830
'300207,830
'600540,829
'002066,827
'000665,825
'002579,824
'300450,823
'603996,822
'002198,819
'600012,819
'002227,818
'603916,816
'300339,816
'600796,816
'000923,815
'002536,815
'300160,815
'002094,815
'000096,813
'600345,812
'300520,811
'002059,811
'600113,811
'300444,809
'300025,808
'002274,808
'002792,807
'603260,806
'600809,805
'002376,805
'600054,805
'300199,805
'603012,805
'002567,804
'002186,804
'002363,804
'600510,803
'601098,803
'600889,803
'300187,802
'600156,802
'300459,801
'002381,801
'002472,800
'002332,799
'300194,799
'000809,799
'002455,799
'603116,799
'603778,798
'000501,797
'300344,797
'300124,797
'002916,797
'600273,797
'601965,796
'601801,795
'603881,795
'002425,795
'000150,794
'600483,793
'300262,793
'300004,793
'002616,791
'002698,791
'000032,790
'300030,789
'600505,789
'300356,789
'002478,789
'002483,788
'300100,787
'603005,785
'000014,785
'000828,785
'002084,785
'300067,785
'002640,784
'603556,784
'600683,783
'000978,782
'000702,781
'300466,781
'002605,781
'601689,780
'002345,780
'600640,778
'002103,778
'002028,777
'300506,777
'300425,776
'603885,776
'600232,776
'600826,775
'600375,775
'300373,774
'000049,774
'300103,774
'601886,774
'603650,772
'600420,772
'002469,771
'600081,771
'002818,771
'300097,770
'002743,770
'002464,770
'600283,769
'600281,768
'000408,768
'002882,768
'000567,768
'002572,768
'002020,768
'603676,766
'000586,766
