stkcode,headcount
'600187,3996
'002500,3985
'300185,3977
'600297,3973
'002405,3968
'600169,3965
'600901,3959
'000807,3954
'601006,3953
'000050,3951
'000636,3948
'601838,3947
'000917,3934
'600210,3930
'601216,3914
'600282,3904
'000005,3877
'000767,3868
'601000,3832
'601933,3795
'601009,3791
'002129,3781
'000758,3750
'600027,3741
'601800,3738
'600033,3723
'600737,3716
'002506,3711
'600352,3699
'601975,3689
'600151,3687
'601118,3678
'300027,3675
'600577,3667
'600276,3652
'002280,3639
'601700,3629
'601298,3629
'000680,3624
'000027,3617
'002176,3615
'000878,3603
'601865,3600
'600495,3598
'600006,3595
'600177,3580
'600584,3580
'601162,3574
'601878,3573
'601228,3550
'000830,3537
'002310,3533
'002498,3531
'600196,3525
'600606,3525
'600496,3524
'600711,3520
'600726,3498
'002385,3497
'000886,3495
'600176,3471
'600550,3467
'600104,3459
'600220,3455
'002266,3442
'601611,3427
'600797,3424
'600871,3420
'002736,3419
'002252,3412
'000717,3410
'600595,3404
'600875,3402
'600150,3398
'000933,3397
'600015,3396
'600881,3390
'002241,3372
'000898,3354
'600021,3342
'600528,3336
'601016,3329
'000816,3324
'600103,3302
'002407,3300
'000959,3298
'601628,3286
'000021,3284
'000686,3278
'002217,3272
'000410,3265
'600425,3264
'600583,3259
'600717,3258
'000931,3254
'002049,3243
'000883,3240
'002065,3238
'000571,3229
'600698,3225
'600331,3215
'600446,3213
'601011,3208
'300079,3203
'000547,3188
'000572,3187
'000652,3186
'600428,3185
'600153,3175
'002421,3171
'600804,3170
'600649,3165
'000415,3164
'601881,3148
'000507,3139
'300111,3137
'600380,3132
'002547,3124
'600777,3114
'002463,3112
'600175,3107
'002202,3099
'600569,3099
'601788,3091
'000970,3091
'000616,3088
'600269,3084
'600999,3082
'000520,3079
'000516,3075
'600611,3069
'600549,3066
'601326,3057
'601958,3055
'300070,3046
'000592,3042
'601860,3041
'000401,3036
'601008,3032
'600789,3022
'002155,3020
'601198,3017
'002526,3014
'601128,3007
'000623,2995
'600728,2994
'000728,2991
'002497,2990
'600026,2988
'600572,2988
'000877,2984
'000488,2983
'000793,2978
'002004,2969
'600399,2957
'000806,2945
'002236,2942
'601555,2935
'600586,2931
'000012,2916
'000559,2915
'002130,2912
'002636,2908
'600326,2905
'600664,2903
'002183,2887
'002273,2886
'600125,2885
'600360,2880
'601200,2870
'600158,2868
'000627,2852
'002663,2839
'000670,2837
'002161,2827
'601598,2825
'600410,2825
'600388,2817
'000973,2815
'002175,2814
'600900,2810
'002288,2810
'300077,2810
'002739,2803
'600744,2796
'600677,2783
'000536,2783
'600183,2779
'600490,2778
'002491,2778
'600110,2776
'000988,2776
'002342,2770
'300355,2768
'600208,2765
'600811,2763
'000859,2763
'600655,2760
'300287,2759
'601117,2757
'002594,2757
'002177,2756
'600565,2752
'600667,2751
'600977,2747
'002089,2745
'002489,2737
'000937,2732
'000831,2730
'600718,2730
'002471,2730
'600086,2730
'002263,2728
'600405,2725
'002949,2724
'002429,2721
'002030,2716
'600130,2708
'600291,2698
'600063,2690
'601929,2684
'600519,2681
'002938,2681
'600988,2669
'002154,2665
'002431,2664
'000792,2661
'600020,2652
'002839,2649
'000069,2646
'002392,2645
'600133,2645
'600598,2635
'600812,2635
'001696,2632
'600340,2631
'600074,2630
'600846,2629
'600581,2625
'002013,2624
'002145,2621
'002474,2620
'600348,2618
'000795,2618
'002156,2616
'002312,2614
'600652,2604
'000528,2601
'603000,2599
'600874,2598
'002426,2594
'300324,2590
'002023,2585
'600143,2585
'000650,2584
'002108,2583
'601601,2581
'600512,2577
'600284,2575
'002573,2569
'600498,2568
'000039,2562
'600966,2559
'600122,2559
'000423,2552
'600688,2544
'601997,2544
'002939,2540
'300088,2538
'600186,2535
'600343,2535
'002276,2534
'000008,2527
'002256,2527
'000519,2526
'600739,2523
'002945,2523
'002436,2519
'600654,2516
'600675,2508
'002950,2507
'600756,2504
'600072,2490
'600662,2487
'300116,2487
'601577,2482
'603019,2481
'600171,2479
'000861,2476
'000960,2472
'000600,2465
'600770,2464
'600392,2463
'002102,2460
'002668,2458
'600085,2458
'600893,2457
'600162,2451
'002092,2445
'000738,2441
'300072,2438
'601615,2436
'600651,2434
'600666,2434
'600531,2433
'000518,2428
'601001,2427
'600311,2421
'601990,2418
'000402,2418
'600624,2410
'600190,2404
'601012,2403
'601388,2403
'002358,2401
'601828,2399
'300136,2395
'600226,2386
'600127,2385
'300418,2376
'002716,2375
'600105,2375
'002446,2367
'002067,2358
'002151,2351
'300251,2345
'002665,2332
'002447,2331
'000720,2331
'002001,2331
'000939,2330
'600660,2328
'600588,2327
'002307,2324
'000777,2323
'000718,2321
'600271,2320
'000800,2319
'600614,2317
'000301,2312
'600300,2310
'600507,2310
'300101,2306
'600555,2299
'600206,2297
'000958,2293
'000729,2291
'000862,2288
'600794,2280
'601666,2277
'600060,2272
'002097,2270
'000851,2269
'600720,2268
'000997,2263
'600467,2261
'300058,2260
'601636,2258
'600084,2258
'300008,2252
'002341,2250
'600037,2248
'300750,2248
'600308,2241
'601699,2241
'002467,2239
'600396,2231
'002501,2231
'600200,2229
'600231,2228
'002115,2227
'002239,2222
'000070,2220
'600970,2220
'000690,2216
'600106,2216
'002005,2210
'002052,2209
'603858,2208
'600926,2203
'002104,2200
'000545,2198
'000901,2195
'600188,2192
'600240,2192
'002113,2187
'600751,2184
'600011,2183
'600266,2182
'002121,2177
'002079,2176
'600884,2175
'600350,2170
'600578,2170
'000822,2169
'002018,2169
'600759,2169
'000753,2168
'300433,2168
'600409,2167
'600322,2165
'600827,2164
'600172,2163
'000876,2162
'002951,2162
'000006,2160
'002486,2159
'600525,2157
'002302,2156
'000564,2154
'601002,2153
'002517,2148
'300297,2147
'600978,2145
'600321,2141
'002226,2139
'002292,2132
'600227,2132
'600736,2132
'600798,2132
'601019,2129
'002002,2129
'000548,2128
'601607,2122
'002337,2119
'600500,2118
'600330,2111
'600643,2109
'300352,2108
'002285,2108
'000762,2098
'002170,2097
'600418,2096
'600198,2094
'002261,2094
'002437,2091
'600436,2087
'300156,2079
'002542,2074
'002596,2069
'300737,2069
'002630,2067
'600316,2062
'600585,2045
'000016,2044
'300002,2042
'600570,2041
'002510,2041
'600596,2038
'002146,2038
'600058,2035
'000558,2032
'600035,2032
'600477,2021
'000585,2021
'002245,2019
'601633,2016
'601949,2015
'002284,2011
'300292,2011
'000868,2010
'000541,2010
'002448,2006
'002056,2004
'601616,1997
'600602,1995
'601058,1992
'000059,1991
'600775,1988
'000568,1988
'002540,1986
'000555,1983
'000903,1980
'600545,1980
'600630,1979
'000420,1978
'600824,1974
'600862,1973
'002334,1973
'002224,1965
'600783,1965
'002359,1960
'002657,1960
'002218,1958
'300124,1956
'000018,1952
'000829,1951
'600303,1951
'600740,1951
'300296,1949
'600064,1946
'000838,1944
'600903,1942
'002075,1938
'000900,1938
'300170,1937
'002689,1937
'000895,1936
'000400,1934
'601808,1934
'000587,1931
'300026,1931
'300085,1927
'000591,1926
'600408,1920
'002017,1917
'002019,1915
'600117,1915
'601163,1914
'300098,1913
'000799,1913
'002106,1912
'300431,1906
'002073,1905
'002413,1900
'601068,1899
'600747,1897
'600836,1896
'600784,1894
'002157,1890
'000036,1890
'600713,1889
'300353,1889
'300253,1888
'600864,1888
'600098,1887
'600877,1885
'002011,1883
'000503,1882
'002078,1882
'600869,1879
'600685,1879
'600704,1878
'600488,1876
'600730,1873
'600537,1873
'601107,1871
'600123,1867
'600216,1867
'002249,1866
'000566,1863
'600571,1863
'600673,1860
'600800,1859
'001979,1857
'002326,1854
'002093,1853
'000040,1850
'000837,1850
'601518,1849
'002495,1842
'000687,1841
'600765,1840
'002695,1840
'002390,1838
'600963,1838
'002550,1836
'002281,1832
'600888,1828
'000905,1828
'600160,1822
'000971,1821
'600936,1820
'000936,1820
'002269,1818
'603128,1817
'600249,1816
'002807,1816
'601069,1809
'002118,1807
'600760,1807
'300003,1806
'601225,1806
'600406,1805
'300066,1805
'002237,1804
'300044,1801
'002701,1801
'002099,1799
'002142,1798
'000980,1796
'002400,1790
'600880,1789
'600997,1788
'000561,1784
'300137,1777
'600527,1776
'002402,1775
'601336,1774
'000969,1774
'601952,1773
'600076,1772
'300197,1766
'000088,1765
'002139,1765
'002148,1764
'002432,1763
'600701,1763
'000589,1762
'002168,1762
'600067,1761
'002060,1758
'600458,1757
'000543,1755
'300014,1752
'600199,1752
'002565,1750
'600426,1750
'002424,1750
'002523,1748
'002178,1746
'600332,1743
'000498,1741
'600807,1733
'600867,1732
'600438,1729
'600986,1729
'300152,1727
'600594,1725
'002488,1725
'000615,1723
'002554,1723
'600787,1722
'600079,1715
'002329,1715
'600782,1714
'000099,1713
'000426,1712
'000693,1711
'600056,1708
'002516,1708
'601619,1707
'300038,1706
'002064,1703
'600354,1703
'600397,1703
'600536,1697
'600066,1696
'600313,1694
'300762,1693
'300310,1693
'600707,1691
'002181,1691
'600502,1691
'300090,1690
'600073,1687
'002043,1686
'002428,1685
'000407,1682
'000422,1680
'600312,1677
'600546,1677
'002611,1673
'002294,1673
'600057,1667
'000659,1667
'600139,1667
'300055,1665
'600069,1663
'000055,1662
'600582,1662
'600674,1661
'000557,1660
'002222,1660
'002369,1659
'601966,1659
'601360,1657
'002508,1655
'000786,1655
'601968,1653
'000158,1652
'600758,1650
'600439,1650
'002070,1646
'000089,1643
'601928,1642
'600292,1642
'000935,1641
'000514,1641
'600366,1640
'300303,1639
'002384,1638
'000998,1637
'600277,1637
'601606,1633
'300367,1629
'002182,1628
'002564,1628
'600825,1627
'000963,1626
'000802,1624
'601188,1624
'000912,1623
'600676,1620
'002163,1620
'000599,1619
'000601,1616
'002191,1613
'000068,1612
'000791,1610
'002650,1608
'601311,1608
'600535,1607
'000539,1607
'002100,1602
'601777,1602
'000509,1602
'600533,1601
'000836,1600
'000711,1599
'601218,1599
'002122,1598
'002622,1597
'300043,1595
'600743,1594
'002619,1594
'600526,1593
'600589,1592
'600626,1590
'600621,1590
'600351,1590
'600853,1587
'000029,1587
'600339,1587
'000506,1583
'000760,1583
'000966,1582
'000712,1582
'000938,1580
'000521,1578
'002305,1577
'002277,1576
'300131,1572
'600509,1567
'600236,1565
'002378,1565
'601908,1565
'600908,1565
'600261,1563
'000677,1563
'300383,1562
'000926,1559
'002535,1558
'600734,1557
'002235,1556
'600363,1556
'002190,1555
'002433,1554
'002325,1552
'603169,1552
'002123,1552
'600491,1551
'000810,1551
'002279,1551
'000672,1546
'600433,1545
'002362,1543
'002128,1542
'600929,1541
'300333,1540
'300134,1536
'600975,1533
'000698,1529
'601222,1528
'000957,1527
'002476,1527
'002137,1526
'000510,1524
'000554,1523
'600383,1523
'300182,1523
'300370,1521
'600466,1521
'600075,1521
'000826,1520
'002162,1519
'600116,1518
'603766,1518
'002604,1518
'000573,1518
'600112,1517
'600279,1516
'000538,1516
'600061,1515
'300168,1515
'600237,1515
'002697,1514
'002152,1513
'000517,1513
'300189,1513
'002141,1512
'002233,1510
'600967,1510
'002068,1505
'002570,1505
'600230,1504
'002083,1504
'600773,1503
'300376,1499
'600663,1498
'002642,1494
'300304,1493
'600552,1492
'600823,1490
'601789,1489
'000721,1489
'000812,1489
'600288,1488
'600260,1488
'600325,1487
'002167,1487
'002406,1487
'600478,1486
'002408,1485
'600979,1481
'000726,1479
'002512,1479
'300247,1478
'600996,1478
'000612,1476
'000965,1475
'600268,1474
'002197,1473
'002074,1472
'600517,1471
'600838,1470
'001965,1466
'600815,1466
'000823,1464
'000159,1464
'600368,1462
'002076,1462
'600280,1462
'601101,1461
'300102,1460
'600741,1458
'000010,1458
'600372,1457
'002283,1456
'300256,1456
'601233,1455
'600391,1452
'002439,1452
'002110,1451
'600805,1450
'002457,1450
'300274,1449
'002297,1448
'002354,1447
'600393,1446
'600159,1446
'600831,1444
'002308,1442
'300359,1442
'600691,1441
'600628,1439
'600459,1439
'300107,1439
'600293,1439
'300048,1439
'002603,1437
'000581,1437
'002504,1437
'300465,1436
'000949,1435
'601158,1435
'002496,1433
'002063,1433
'002210,1429
'600310,1428
'002361,1427
'600090,1426
'600376,1425
'000801,1424
'002298,1423
'002300,1422
'601366,1419
'600246,1418
'002166,1418
'600708,1417
'300009,1417
'002318,1416
'600218,1415
'002253,1415
'600082,1413
'600633,1408
'603126,1408
'600609,1405
'601208,1404
'300110,1403
'000955,1402
'300377,1401
'600687,1399
'300323,1399
'600568,1398
'002638,1397
'000733,1396
'002649,1394
'000848,1393
'603618,1393
'002654,1392
'002601,1391
'002271,1391
'300015,1389
'600610,1389
'600121,1388
'002303,1388
'600684,1385
'300135,1385
'000731,1385
'002306,1384
'300760,1383
'002607,1381
'600375,1380
'000019,1380
'002533,1380
'600855,1379
'600738,1377
'600678,1376
'000622,1375
'600353,1374
'603118,1374
'601003,1374
'002555,1373
'300181,1372
'300676,1371
'002081,1369
'600576,1368
'000996,1367
'600499,1365
'000701,1363
'300307,1362
'600251,1361
'002038,1360
'300128,1360
'300010,1359
'000918,1357
'002670,1356
'603300,1355
'002519,1355
'002296,1355
'600995,1354
'000529,1354
'600558,1352
'600508,1350
'002475,1350
'002711,1349
'601869,1347
'002588,1346
'000552,1345
'000790,1344
'000058,1344
'002353,1344
'002770,1344
'603259,1341
'000533,1341
'002051,1340
'600559,1337
'002352,1336
'600207,1336
'000899,1335
'000789,1335
'002033,1334
'002444,1333
'002339,1333
'600149,1332
'600333,1332
'300178,1331
'300078,1330
'300216,1329
'002509,1329
'601500,1328
'002022,1326
'600856,1325
'300020,1325
'600665,1324
'603693,1323
'600480,1323
'601717,1322
'000595,1321
'603712,1320
'300129,1320
'000756,1320
'600780,1317
'002635,1316
'600168,1315
'000685,1315
'600645,1313
'000723,1311
'600481,1311
'002528,1310
'000655,1309
'600298,1308
'000856,1308
'600095,1307
'002041,1307
'600939,1306
'300036,1306
'002169,1304
'600613,1304
'002680,1303
'002383,1301
'000739,1301
'002639,1298
'002479,1298
'002589,1297
'002132,1297
'600917,1296
'002658,1296
'600395,1296
'600289,1296
'000780,1294
'600580,1293
'002585,1293
'600866,1292
'600192,1291
'300075,1291
'300311,1288
'603366,1287
'002047,1286
'000620,1285
'002314,1284
'600702,1284
'000833,1283
'600597,1283
'000820,1282
'601678,1279
'002055,1278
'002387,1278
'002452,1277
'600699,1276
'000565,1276
'300177,1275
'002246,1275
'600212,1274
'000782,1271
'000609,1271
'600004,1271
'000584,1270
'600641,1270
'603220,1270
'600650,1267
'601015,1266
'002628,1266
'600094,1265
'600722,1265
'002494,1265
'002243,1264
'600590,1264
'000666,1264
'600059,1263
'600501,1263
'000046,1262
'300113,1262
'300051,1262
'300364,1260
'002481,1259
'300228,1259
'600138,1258
'600222,1257
'002069,1254
'000416,1253
'600993,1253
'002451,1253
'600358,1251
'000927,1251
'600120,1250
'000928,1250
'002503,1249
'600290,1247
'000061,1246
'002386,1245
'300273,1243
'600239,1243
'600052,1242
'002625,1239
'300222,1239
'300527,1238
'300741,1238
'300408,1237
'300053,1236
'002782,1236
'300198,1236
'600128,1236
'002681,1232
'002171,1232
'300028,1230
'300229,1230
'002255,1230
'600891,1228
'002007,1228
'600381,1228
'002160,1227
'000671,1226
'002590,1226
'300266,1226
'002320,1225
'002087,1225
'002232,1224
'000850,1224
'002470,1224
'300496,1224
'002006,1224
'300083,1223
'000638,1223
'600530,1222
'002575,1218
'000887,1218
'600259,1215
'000409,1215
'600078,1215
'600876,1213
'600933,1212
'300045,1212
'600119,1211
'603969,1209
'000737,1209
'600470,1209
'600792,1209
'002651,1208
'600201,1205
'002091,1205
'002264,1204
'002229,1204
'600285,1203
'600223,1202
'000722,1200
'600355,1199
'600634,1198
'300231,1198
'603299,1198
'600229,1197
'300217,1197
'000962,1196
'300213,1193
'600982,1193
'002733,1192
'002551,1192
'600275,1191
'000657,1190
'000025,1190
'002702,1189
'300006,1189
'000035,1189
'600242,1188
'002737,1187
'600422,1187
'002215,1186
'600971,1186
'002416,1186
'300005,1185
'002219,1185
'000835,1183
'600981,1183
'000890,1182
'002158,1182
'300039,1181
'600733,1180
'002556,1180
'300166,1180
'000972,1179
'601368,1178
'300115,1176
'601330,1176
'300299,1174
'600359,1174
'000700,1174
'600960,1174
'002389,1173
'002546,1172
'002373,1172
'000532,1172
'000818,1171
'300336,1170
'002225,1169
'002487,1169
'600135,1168
'603113,1167
'002587,1166
'002133,1165
'002164,1165
'002223,1165
'300159,1164
'600801,1162
'600810,1161
'000981,1161
'002502,1161
'000755,1160
'002443,1160
'600710,1158
'002538,1157
'603616,1157
'002539,1157
'002422,1156
'300201,1154
'002559,1152
'600185,1150
'002531,1149
'300146,1148
'000788,1148
'002364,1146
'300188,1146
'600193,1146
'300316,1146
'000811,1145
'603888,1145
'000761,1145
'300073,1144
'600096,1144
'000513,1142
'300343,1142
'002685,1141
'600141,1140
'002527,1140
'600639,1140
'000821,1139
'600835,1138
'600129,1138
'600896,1138
'000752,1138
'600657,1136
'000607,1136
'002095,1134
'002374,1133
'300035,1133
'002707,1133
'000989,1131
'600217,1131
'300033,1130
'002367,1130
'601155,1128
'600802,1127
'002583,1126
'000606,1125
'601226,1125
'002379,1125
'002211,1125
'000669,1124
'000530,1124
'000707,1123
'600267,1123
'600851,1122
'000673,1120
'600822,1118
'600009,1118
'603323,1118
'600462,1117
'002822,1116
'603817,1115
'300150,1115
'600779,1115
'600328,1115
'600080,1112
'000911,1111
'000034,1111
'600093,1109
'002721,1109
'002449,1108
'002366,1108
'000151,1108
'000404,1108
'300148,1107
'603227,1106
'601028,1106
'600295,1105
'300332,1105
'002143,1102
'600695,1102
'002172,1098
'600335,1096
'000678,1096
'600107,1096
'600233,1094
'300016,1094
'002440,1094
'002214,1093
'002259,1092
'600178,1092
'300068,1092
'600367,1091
'600235,1091
'600821,1091
'000950,1091
'300276,1090
'600336,1089
'300175,1088
'000692,1088
'600750,1087
'002643,1087
'000553,1087
'300618,1086
'300157,1085
'600723,1085
'600692,1085
'000921,1085
'300139,1084
'002606,1083
'002453,1082
'000796,1079
'600600,1079
'000952,1078
'300172,1078
'002666,1077
'002350,1077
'601888,1077
'300368,1076
'600973,1076
'002149,1075
'601199,1075
'002396,1074
'600386,1074
'000961,1074
'600757,1073
'000637,1073
'000428,1071
'603111,1067
'600165,1067
'601127,1067
'002086,1066
'002872,1066
'002135,1065
'600398,1065
'600748,1063
'600623,1063
'300755,1063
'600830,1063
'002036,1063
'600131,1062
'000732,1061
'002709,1061
'600145,1061
'002375,1060
'300263,1059
'002328,1059
'300288,1058
'300184,1058
'002617,1057
'600101,1055
'600521,1055
'002631,1054
'002946,1054
'002204,1053
'300252,1051
'002231,1051
'002240,1050
'000155,1050
'600727,1049
'002262,1049
'300735,1048
'002046,1048
'002228,1047
'002507,1046
'002515,1046
'000852,1046
'000676,1045
'600616,1043
'002348,1043
'600161,1042
'603956,1042
'002941,1041
'600515,1041
'300076,1039
'000987,1038
'300147,1036
'600803,1036
'600482,1035
'603999,1035
'300118,1035
'300145,1034
'002717,1033
'601086,1032
'000523,1032
'002662,1029
'002404,1029
'300345,1028
'002644,1027
'002045,1027
'600400,1026
'000017,1026
'600575,1026
'002747,1025
'600191,1025
'600461,1024
'600456,1022
'603528,1022
'002029,1021
'002165,1020
'002769,1020
'600209,1019
'000713,1018
'603105,1018
'600390,1017
'002418,1017
'600848,1016
'000531,1015
'300052,1015
'600854,1014
'002028,1013
'600961,1013
'603225,1012
'000662,1011
'300504,1010
'000522,1009
'600062,1009
'603980,1009
'002745,1009
'300339,1009
'000885,1008
'002703,1007
'300278,1007
'002267,1006
'002693,1006
'601599,1006
'600834,1005
'600648,1002
'300215,1001
'600305,1000
'000537,999
'002388,999
'002107,998
'002054,997
'601238,997
'000065,997
'002114,997
'300458,996
'600373,996
'002397,996
'002347,995
'000922,993
'000156,993
'300193,993
'600126,991
'000011,991
'600449,990
'002562,990
'000697,990
'603167,989
'600155,989
'002009,987
'000505,986
'000570,985
'000757,985
'600859,982
'002920,981
'002655,981
'002331,980
'000593,979
'000153,979
'000881,978
'002544,978
'300528,978
'600077,978
'300171,978
'600416,975
'002684,975
'000766,974
'600638,974
'002522,973
'300386,973
'603803,972
'002344,972
'000610,972
'600182,971
'002459,971
'300001,971
'002254,970
'000797,970
'300063,969
'002441,969
'300224,969
'002174,968
'000708,966
'300699,964
'002672,964
'000948,964
'300081,963
'002304,963
'002772,963
'002044,962
'002580,962
'601969,960
'300759,958
'002098,957
'600682,957
'000888,956
'600716,955
'600479,955
'002012,955
'600257,954
'300080,954
'603002,951
'002490,951
'002071,951
'600113,950
'300050,949
'600790,949
'601339,948
'002578,948
'002480,948
'600767,947
'300625,947
'600715,946
'000993,946
'601900,945
'603106,945
'002221,944
'600429,944
'603032,943
'002270,943
'601858,940
'002848,939
'002062,939
'000631,938
'300151,938
'600618,937
'002766,937
'002244,936
'000429,936
'002597,936
'002445,936
'601811,935
'300021,935
'603198,934
'000976,934
'300074,933
'300032,933
'603843,933
'600557,932
'002021,932
'600556,931
'000908,931
'600636,931
'300317,931
'300666,931
'600038,931
'300133,930
'002581,930
'603648,929
'600761,929
'000576,928
'002321,928
'300280,927
'300362,925
'002906,924
'000582,923
'300255,923
'002694,923
'603117,921
'002929,921
'603367,921
'600622,921
'000633,919
'002609,919
'000915,919
'000090,918
'000759,918
'300498,915
'002194,914
'002080,912
'002472,911
'000603,911
'000613,911
'002629,911
'002126,911
'603876,909
'002363,909
'300183,908
'000982,906
'600278,906
'000716,905
'002688,905
'002059,905
'300022,905
'002153,904
'603920,904
'603636,903
'300179,903
'600163,902
'300122,901
'002265,898
'002584,898
'000819,897
'002545,897
'300419,897
'002147,897
'000920,897
'600152,895
'300012,893
'300244,892
'002317,892
'002699,892
'300025,891
'000628,891
'300245,891
'600323,888
'603188,887
'603979,886
'600668,885
'300322,884
'002613,883
'601116,882
'600202,882
'600724,882
'002050,881
'002251,881
'000417,881
'002524,881
'600766,880
'000430,879
'300295,878
'002035,876
'600361,875
'603986,875
'002048,875
'600894,874
'600819,874
'300011,874
'002323,874
'300708,874
'002410,873
'000419,873
'300259,873
'600809,872
'300096,871
'603777,870
'002184,870
'603559,869
'001896,869
'601996,868
'000632,867
'300664,867
'600681,867
'300327,866
'002351,865
'603357,865
'600689,864
'002365,863
'603698,862
'000045,862
'600725,862
'002536,861
'600603,860
'600299,860
'601126,860
'600448,860
'002925,860
'000975,860
'603588,859
'002371,859
'300208,859
'000421,859
'002343,857
'002377,857
'002640,857
'600287,857
'600423,857
'002700,857
'300091,856
'300451,855
'601020,855
'300444,855
'603885,854
'000062,854
'002577,853
'300466,853
'002111,852
'002208,852
'002293,852
'000560,852
'600562,851
'002242,849
'603308,849
'002930,849
'000597,849
'300366,848
'600225,848
'000925,848
'600203,847
'600587,846
'002560,846
'600844,845
'300117,844
'601369,843
'600644,843
'600619,843
'000030,842
'000860,842
'002327,842
'300099,840
'000919,840
'002900,840
'002189,839
'002574,839
'600843,839
'000951,838
'002272,837
'603996,837
'002016,837
'002420,837
'300144,837
'600329,835
'600696,835
'002579,834
'000544,833
'600791,833
'600197,832
'600054,831
'601139,830
'300325,830
'600273,830
'002521,830
'002558,829
'300450,829
'603067,827
'002478,827
'300160,826
'300142,826
'002227,825
'300597,824
'002198,823
'000705,823
'300199,823
'300242,822
'300641,822
'002461,822
'000096,821
'002109,820
'002309,820
'600540,819
'300249,817
'002561,817
'002708,817
'601965,817
'000626,816
'300153,815
'603587,815
'300207,814
'300071,813
'600012,813
'300520,813
'600469,813
'600345,812
'300267,811
'600365,811
'000978,810
'601999,806
'300018,806
'002660,805
'600327,805
'603005,804
'002274,803
'002675,803
'300302,802
'000408,802
'601877,802
'300373,801
'002712,801
'000785,800
'300459,800
'002698,800
'603916,799
'002792,798
'002094,798
'002774,796
'300221,795
'600510,795
'000923,794
'002376,794
'000007,794
'600156,793
'002186,793
'300030,792
'002332,792
'002882,791
'600796,791
'603116,791
'600532,790
'300194,790
'601098,790
'300067,789
'300471,787
'002238,787
'600505,786
'000049,786
'300100,785
'603012,785
'000809,784
'300390,784
'600215,784
'000902,783
'300284,782
'603063,782
'300758,782
'300344,782
'002455,781
'002061,780
'603778,780
'002066,780
'601801,779
'603100,779
'002247,779
'002483,778
'002316,777
'000150,776
'002138,776
'300506,776
'002020,775
'002425,774
'002349,774
'300493,774
'002084,773
'002741,773
'300401,772
'300379,772
'000967,772
'300312,772
'000501,772
'002196,772
'300187,772
'300761,771
'300262,770
'601595,769
'002345,768
'300477,768
'002492,768
'000551,768
'603260,768
'601886,768
'002616,767
'300155,767
'002903,765
'300269,765
'300326,765
'002818,764
'002398,764
'002469,763
'603556,762
'600483,762
