stkcode,headcount
'600460,4453
'000682,4446
'002505,4407
'300024,4385
'600604,4371
'600485,4354
'601108,4329
'601898,4320
'600776,4303
'600547,4301
'601111,4287
'000897,4259
'002031,4245
'600048,4239
'600039,4227
'000932,4221
'600017,4197
'600109,4194
'002466,4139
'000656,4128
'600362,4127
'002292,4126
'600873,4110
'000930,4108
'002185,4108
'600435,4102
'601229,4097
'600187,4077
'002500,4063
'002465,4062
'600118,4050
'000983,4045
'603799,4036
'601006,4027
'002405,4021
'600252,4016
'600959,4013
'002948,3991
'601375,3990
'601890,3986
'000807,3982
'600309,3974
'601216,3966
'600210,3964
'600104,3959
'601718,3958
'601010,3945
'300185,3944
'000767,3908
'600169,3902
'000005,3879
'600027,3877
'000917,3875
'600176,3871
'601838,3869
'000882,3867
'600901,3837
'601000,3825
'002176,3817
'600297,3816
'002498,3800
'600282,3793
'600352,3775
'601009,3752
'000758,3729
'600151,3720
'002129,3718
'600033,3701
'601800,3700
'601933,3692
'600276,3691
'002008,3678
'000680,3670
'600577,3666
'000830,3652
'601118,3642
'000027,3624
'600737,3620
'300027,3610
'600496,3596
'002506,3587
'000878,3587
'600196,3583
'600177,3580
'600495,3569
'600606,3565
'600006,3562
'000886,3552
'002280,3548
'601975,3543
'002310,3538
'000636,3527
'000670,3512
'600220,3504
'601228,3492
'600425,3472
'600550,3465
'002241,3460
'600726,3456
'600150,3429
'000898,3427
'600711,3426
'600021,3425
'601611,3423
'000717,3419
'600015,3419
'600871,3397
'600624,3395
'002266,3385
'600875,3384
'601298,3378
'600881,3369
'000933,3368
'000571,3366
'002385,3366
'601016,3354
'601878,3348
'002130,3335
'600583,3324
'000931,3323
'600698,3310
'600528,3309
'600595,3307
'002202,3292
'000816,3288
'000959,3288
'600380,3287
'600649,3286
'601162,3285
'600584,3277
'000652,3273
'600103,3268
'000050,3268
'600999,3263
'601011,3259
'000021,3250
'601700,3244
'600326,3241
'600717,3238
'000883,3237
'002407,3227
'002421,3226
'601628,3218
'000877,3217
'600175,3207
'000410,3204
'002736,3198
'000415,3192
'000572,3189
'000793,3187
'600153,3186
'600428,3185
'601881,3184
'000686,3180
'600777,3144
'000547,3140
'600331,3128
'300079,3109
'600446,3106
'600611,3104
'002252,3101
'600549,3096
'600728,3095
'000592,3091
'002547,3089
'000507,3081
'600789,3077
'600569,3075
'000520,3072
'300111,3069
'000516,3063
'002049,3063
'000616,3059
'601958,3057
'601788,3054
'601128,3047
'600410,3046
'600581,3041
'600572,3039
'300070,3036
'600269,3031
'000970,3031
'601008,3023
'002155,3020
'600804,2998
'601326,2988
'000806,2986
'601555,2985
'002004,2984
'000728,2984
'600664,2979
'000488,2979
'000623,2962
'601198,2960
'600846,2956
'002497,2956
'600026,2933
'600158,2923
'002526,2922
'601929,2916
'600586,2903
'600399,2895
'000627,2886
'601200,2879
'002183,2876
'002217,2875
'002463,2863
'002013,2861
'000559,2857
'000012,2852
'000831,2846
'600677,2844
'002236,2836
'000988,2835
'000401,2834
'600125,2831
'002573,2823
'600405,2822
'600811,2815
'002491,2810
'002471,2808
'600490,2807
'600900,2801
'002663,2790
'000973,2789
'000528,2782
'601860,2775
'002342,2770
'601117,2768
'600655,2761
'600388,2753
'601601,2751
'000792,2749
'600063,2748
'600208,2743
'600110,2734
'600744,2731
'002739,2729
'002177,2724
'600740,2723
'002175,2723
'000937,2717
'002161,2707
'002489,2703
'002474,2700
'600565,2694
'600020,2693
'002263,2690
'600662,2682
'002636,2674
'600133,2673
'000423,2673
'600360,2666
'002431,2660
'600660,2657
'600130,2657
'001696,2656
'600988,2647
'002392,2645
'600652,2644
'600348,2643
'600977,2643
'000536,2637
'603000,2637
'600812,2636
'002154,2635
'601598,2631
'002089,2628
'600291,2625
'600598,2623
'002017,2623
'002839,2622
'300355,2617
'002256,2614
'600086,2612
'600651,2603
'600512,2603
'600143,2601
'300765,2599
'002302,2598
'000069,2592
'600186,2592
'600074,2591
'002023,2590
'002030,2589
'000650,2586
'600271,2585
'000519,2579
'600498,2568
'000859,2565
'002108,2562
'000729,2558
'300077,2558
'000795,2557
'000008,2556
'600688,2554
'600718,2553
'000039,2551
'600392,2551
'600874,2551
'600343,2550
'600720,2550
'600183,2549
'002312,2542
'600966,2535
'300287,2534
'002276,2530
'600893,2524
'002429,2516
'601997,2506
'002426,2498
'600739,2493
'002950,2492
'002554,2492
'002145,2491
'600072,2487
'600519,2485
'600667,2477
'000738,2477
'600654,2477
'600531,2474
'300088,2473
'600226,2464
'000960,2463
'600284,2461
'600756,2460
'603019,2459
'002113,2457
'600227,2455
'600675,2455
'000518,2452
'600171,2449
'000861,2446
'600085,2445
'600970,2442
'002002,2441
'600396,2440
'000600,2436
'601001,2426
'600340,2424
'002092,2424
'600122,2423
'600162,2422
'000566,2418
'601577,2412
'002102,2401
'300072,2399
'600770,2396
'000402,2394
'601607,2393
'002288,2392
'300324,2392
'002437,2382
'600588,2382
'002436,2379
'300418,2379
'600311,2378
'600084,2374
'002945,2374
'300136,2368
'600127,2366
'600585,2364
'002156,2363
'002939,2362
'300251,2358
'601990,2356
'000016,2348
'600011,2345
'300116,2341
'600736,2340
'600406,2339
'002594,2338
'600300,2338
'600190,2332
'000777,2324
'601388,2324
'002067,2322
'600105,2320
'000718,2320
'002307,2317
'601636,2316
'002542,2315
'000301,2314
'000720,2313
'600268,2310
'600064,2307
'600759,2305
'300058,2303
'002716,2301
'002151,2300
'600666,2298
'000939,2293
'600555,2288
'601828,2284
'600467,2270
'000800,2269
'002446,2267
'002097,2266
'600409,2264
'000958,2262
'600862,2261
'600794,2259
'601666,2258
'600507,2258
'002951,2254
'002467,2245
'600037,2242
'601699,2241
'600308,2241
'601615,2239
'600884,2237
'300750,2237
'600060,2230
'600106,2229
'002001,2225
'600206,2222
'600926,2216
'600188,2216
'000690,2209
'000876,2206
'600596,2200
'600290,2193
'600869,2190
'600035,2190
'603858,2189
'600827,2185
'002358,2184
'002501,2183
'000753,2182
'600978,2181
'002447,2180
'000558,2178
'000862,2178
'000997,2177
'000564,2177
'002018,2177
'600614,2175
'600350,2175
'000762,2175
'601012,2174
'600200,2174
'300008,2174
'601002,2174
'600525,2173
'002938,2170
'000006,2167
'002239,2166
'600266,2164
'000822,2164
'002495,2162
'002104,2161
'600231,2158
'000851,2155
'600836,2145
'000901,2145
'600322,2140
'600578,2139
'002285,2135
'002486,2134
'000548,2131
'002005,2131
'002341,2125
'002668,2124
'600500,2122
'600751,2121
'000070,2120
'600798,2119
'600643,2116
'300766,2116
'600418,2114
'300352,2113
'002052,2112
'300156,2106
'600630,2104
'002226,2103
'600240,2103
'601019,2101
'600321,2099
'002337,2098
'002517,2097
'000400,2096
'000545,2092
'300433,2088
'002596,2084
'600570,2081
'002011,2081
'600198,2072
'300101,2068
'600545,2061
'002665,2060
'600775,2052
'600330,2047
'000868,2046
'000799,2046
'600730,2046
'002121,2044
'002249,2043
'600172,2041
'002115,2040
'600888,2030
'300124,2026
'600199,2024
'600058,2024
'000585,2020
'600117,2020
'600685,2020
'002170,2019
'300297,2013
'600436,2012
'000036,2011
'002056,2009
'000541,2007
'000059,2007
'002079,2002
'600903,1998
'002261,1998
'002448,1993
'600316,1989
'601633,1984
'002657,1984
'002078,1984
'000018,1983
'002294,1980
'600477,1979
'000555,1975
'002284,1974
'300002,1972
'601949,1970
'002540,1969
'000903,1962
'002273,1948
'000838,1946
'002118,1944
'600478,1943
'600824,1943
'601107,1939
'002510,1937
'300026,1937
'601616,1937
'002245,1936
'601058,1936
'300253,1932
'600602,1931
'600426,1931
'000900,1925
'000420,1924
'600867,1921
'300292,1921
'000936,1920
'600783,1919
'300098,1917
'600303,1914
'002550,1913
'000591,1907
'000971,1906
'601311,1905
'600936,1898
'601808,1897
'600216,1894
'002488,1892
'600067,1891
'300737,1891
'601163,1890
'600123,1888
'000829,1887
'600800,1886
'002390,1885
'600713,1882
'002218,1879
'600098,1877
'002334,1876
'002157,1874
'002178,1874
'002535,1873
'600747,1870
'600408,1870
'002073,1865
'002106,1865
'002689,1865
'000498,1864
'600784,1864
'000723,1858
'000837,1853
'600877,1853
'600502,1849
'300296,1848
'600488,1847
'001979,1847
'600704,1846
'000981,1845
'600066,1845
'002146,1844
'002224,1841
'002326,1840
'600673,1839
'601518,1837
'000905,1837
'002359,1836
'002075,1834
'600963,1832
'601225,1831
'600765,1831
'002701,1830
'600571,1829
'002413,1827
'002019,1826
'000568,1822
'002807,1821
'600332,1817
'000969,1811
'600864,1810
'002695,1804
'600312,1804
'002269,1800
'000040,1799
'000557,1799
'000895,1798
'600997,1792
'600537,1792
'601069,1789
'000503,1789
'000407,1788
'603169,1787
'300137,1784
'000687,1784
'002400,1783
'600056,1783
'000786,1782
'600160,1781
'002565,1781
'601068,1774
'002093,1773
'002630,1773
'600076,1771
'600787,1770
'000088,1769
'600458,1766
'002139,1766
'000543,1766
'000587,1764
'600880,1763
'002424,1760
'000561,1753
'600760,1753
'300370,1752
'600527,1751
'300197,1750
'601952,1750
'600701,1750
'600057,1749
'000980,1747
'002402,1745
'002099,1745
'300431,1743
'000589,1741
'300003,1741
'002523,1736
'002237,1736
'002432,1733
'000099,1730
'600621,1730
'600339,1729
'002142,1725
'601606,1724
'300044,1722
'002060,1716
'601619,1715
'300170,1715
'600782,1711
'000693,1710
'000055,1708
'600366,1706
'300085,1706
'002611,1703
'002508,1703
'600079,1702
'600807,1702
'000802,1700
'000422,1695
'600073,1695
'300762,1692
'600313,1692
'600397,1691
'600249,1688
'000615,1687
'000521,1686
'600676,1685
'601336,1684
'601777,1684
'600354,1683
'600674,1683
'000068,1680
'000791,1680
'601865,1679
'002516,1678
'002063,1678
'002064,1677
'300152,1677
'000539,1674
'000514,1674
'600069,1671
'002650,1671
'600546,1671
'601928,1670
'000963,1669
'002329,1669
'300066,1666
'000659,1666
'002555,1663
'002148,1662
'000836,1662
'600536,1661
'002168,1655
'300353,1655
'000554,1650
'002043,1649
'600707,1648
'600582,1647
'600594,1646
'002070,1646
'300055,1644
'600986,1644
'000935,1643
'000089,1643
'002619,1640
'600439,1639
'000538,1638
'600292,1637
'002100,1637
'002281,1635
'002233,1635
'600758,1634
'603128,1634
'300090,1632
'000426,1629
'000912,1627
'601968,1627
'002428,1626
'002076,1625
'600967,1624
'601360,1623
'002122,1623
'000599,1622
'300014,1621
'000998,1618
'000966,1617
'600533,1617
'601966,1615
'002622,1612
'002564,1611
'600773,1610
'000158,1607
'600491,1603
'601188,1602
'600743,1601
'600825,1600
'002181,1600
'002163,1600
'600277,1598
'000159,1597
'002305,1593
'000826,1591
'601218,1590
'000601,1590
'600853,1589
'600626,1586
'300303,1586
'000029,1586
'600261,1585
'600433,1583
'000530,1583
'000509,1576
'000672,1576
'600526,1574
'600908,1574
'000926,1572
'000721,1570
'002297,1569
'600139,1569
'600535,1566
'601233,1566
'300383,1565
'300367,1563
'000760,1562
'002162,1561
'002169,1560
'002277,1558
'000506,1558
'300038,1553
'600695,1551
'600351,1549
'600691,1548
'002697,1547
'600589,1546
'000510,1545
'000938,1545
'000928,1544
'601222,1544
'600391,1542
'600075,1542
'000965,1540
'002068,1539
'000517,1538
'600466,1536
'600236,1536
'000712,1534
'002128,1533
'600815,1532
'600838,1532
'002433,1531
'002190,1530
'600517,1530
'002325,1529
'600831,1527
'000677,1525
'002191,1525
'300131,1522
'002504,1521
'002369,1521
'600116,1518
'000698,1518
'002141,1518
'600509,1518
'600438,1517
'002222,1514
'000957,1514
'002182,1513
'600663,1513
'600372,1512
'603766,1510
'300310,1509
'002152,1508
'600279,1507
'002197,1507
'600112,1507
'002533,1506
'002570,1505
'000573,1504
'002457,1504
'300332,1502
'002378,1502
'601908,1502
'600979,1501
'000955,1500
'600741,1498
'002642,1496
'000788,1491
'002166,1489
'600368,1487
'000820,1486
'000612,1484
'002406,1482
'601789,1477
'000812,1476
'002604,1474
'300168,1473
'002083,1473
'002279,1472
'000726,1471
'600363,1470
'001965,1468
'600376,1467
'601101,1465
'600734,1464
'002476,1464
'002603,1462
'002408,1461
'600823,1459
'002318,1458
'600481,1457
'600996,1456
'600975,1455
'600061,1454
'000010,1454
'600530,1453
'000949,1453
'300465,1453
'300048,1453
'300043,1451
'002137,1450
'600628,1449
'000701,1447
'600280,1446
'300376,1445
'600082,1444
'300304,1442
'600159,1442
'002362,1441
'600383,1437
'600237,1436
'002384,1436
'600121,1429
'300247,1429
'601678,1427
'300107,1427
'601366,1427
'300139,1426
'600207,1426
'600393,1425
'600855,1424
'600805,1424
'300256,1423
'002167,1423
'002439,1422
'600576,1421
'002512,1421
'600856,1420
'600230,1420
'600288,1419
'600090,1419
'000019,1418
'600131,1417
'000789,1416
'002123,1413
'300009,1412
'300189,1411
'002110,1409
'002496,1408
'600559,1408
'601158,1407
'600246,1405
'002339,1405
'002283,1404
'300110,1402
'002361,1400
'600609,1400
'002306,1399
'600375,1399
'000823,1398
'600678,1396
'002038,1394
'600568,1392
'600558,1392
'002649,1391
'300377,1391
'002235,1390
'300135,1390
'600610,1387
'300102,1387
'002303,1387
'600298,1386
'600708,1385
'600260,1385
'002354,1384
'603618,1383
'600633,1383
'000752,1382
'603300,1381
'300274,1379
'603126,1378
'000609,1377
'600738,1376
'600702,1375
'002308,1374
'002452,1373
'300134,1373
'002300,1368
'002253,1368
'300676,1368
'600095,1368
'600251,1365
'600353,1364
'600325,1364
'000731,1363
'601717,1362
'600459,1362
'002074,1361
'600929,1361
'600192,1360
'000581,1357
'600222,1357
'300078,1355
'000899,1355
'000533,1355
'000848,1354
'000801,1353
'000790,1352
'002585,1351
'600508,1350
'600293,1350
'000810,1349
'600665,1348
'002033,1347
'600590,1346
'000856,1345
'000673,1345
'300129,1345
'300181,1344
'300333,1343
'600333,1343
'300015,1342
'601003,1339
'002601,1338
'600552,1338
'002298,1336
'002255,1335
'002271,1335
'000058,1335
'002941,1334
'300359,1333
'000918,1331
'002081,1331
'002546,1331
'601208,1330
'600917,1330
'002638,1328
'600780,1328
'002635,1327
'002509,1327
'601500,1326
'300010,1325
'600684,1324
'300760,1323
'000733,1323
'600995,1323
'002352,1322
'300307,1321
'002654,1320
'600939,1319
'601015,1318
'603259,1318
'300178,1318
'300020,1318
'002069,1318
'600499,1316
'600803,1315
'002149,1315
'600149,1315
'002770,1315
'002589,1314
'000711,1314
'600699,1314
'300182,1312
'002711,1311
'002670,1311
'600395,1311
'000756,1311
'603366,1310
'000685,1309
'000780,1307
'600218,1306
'300741,1306
'002443,1303
'002680,1303
'002041,1302
'000552,1299
'002210,1299
'000595,1299
'603118,1298
'002588,1297
'002132,1297
'600687,1297
'002628,1296
'600480,1295
'002444,1294
'002296,1294
'600650,1292
'600597,1292
'600289,1292
'002459,1290
'002479,1286
'002658,1285
'600168,1285
'000529,1284
'000593,1283
'600059,1283
'300075,1282
'000565,1280
'601869,1279
'002468,1279
'000416,1277
'600358,1277
'002051,1277
'002022,1274
'300036,1273
'000620,1272
'603712,1271
'601368,1268
'000962,1268
'300527,1265
'000061,1265
'000655,1265
'000833,1265
'002133,1263
'600381,1263
'002528,1260
'002386,1259
'300364,1258
'300177,1258
'002353,1257
'600212,1256
'002314,1256
'002575,1256
'002617,1256
'600580,1256
'002383,1256
'002229,1256
'600052,1255
'300216,1253
'000782,1253
'002055,1253
'002366,1252
'002246,1252
'002389,1252
'002047,1251
'002494,1249
'600993,1249
'300159,1249
'600866,1248
'603969,1248
'300045,1247
'000669,1245
'002158,1244
'300496,1244
'600835,1244
'600891,1243
'000584,1243
'002639,1243
'000996,1242
'600645,1242
'000666,1242
'600801,1241
'600982,1240
'002387,1240
'000409,1240
'600501,1237
'000622,1237
'002481,1236
'600239,1236
'000927,1233
'002503,1233
'002006,1232
'300198,1232
'600138,1232
'002223,1231
'002243,1231
'300028,1230
'300222,1228
'002737,1227
'600201,1227
'600613,1227
'000850,1226
'600120,1226
'600119,1224
'002087,1224
'002264,1223
'002451,1223
'002091,1222
'300273,1222
'002681,1221
'600810,1219
'603693,1216
'300228,1216
'600722,1215
'600634,1214
'600981,1213
'002590,1209
'000657,1209
'300006,1207
'600355,1206
'002702,1206
'000737,1204
'600641,1204
'000570,1204
'300128,1201
'002171,1201
'300217,1200
'000046,1199
'000821,1199
'600792,1199
'300005,1198
'600359,1196
'000739,1196
'000035,1193
'002373,1193
'002320,1192
'600078,1191
'600310,1190
'603113,1190
'002367,1190
'000607,1190
'002160,1189
'300311,1189
'600802,1188
'300039,1186
'603220,1186
'002556,1185
'000637,1185
'000034,1185
'600515,1184
'600156,1184
'600933,1184
'000638,1184
'600750,1183
'002551,1182
'603299,1181
'600096,1181
'600470,1180
'000972,1179
'002232,1178
'000722,1178
'600004,1177
'600223,1176
'600285,1176
'600275,1176
'600779,1175
'300213,1174
'300299,1174
'300113,1174
'600876,1174
'300166,1173
'300336,1171
'300767,1171
'002782,1169
'000700,1169
'300035,1169
'600639,1169
'002651,1169
'600710,1168
'000835,1167
'002470,1167
'002607,1166
'300229,1166
'002684,1165
'002219,1165
'000532,1163
'000887,1163
'300051,1162
'002416,1162
'603227,1161
'600259,1160
'300184,1159
'002519,1158
'600733,1158
'600960,1157
'601226,1157
'600062,1157
'300083,1156
'002487,1155
'603888,1154
'002215,1154
'002733,1153
'002502,1152
'300157,1152
'000755,1151
'600851,1149
'002606,1147
'002364,1147
'600971,1146
'603616,1146
'300145,1146
'600973,1146
'002422,1145
'000025,1145
'002475,1144
'600165,1144
'002539,1143
'600128,1143
'600328,1140
'600193,1139
'000852,1139
'002949,1138
'600229,1137
'600896,1136
'002538,1136
'300231,1135
'002583,1134
'600449,1133
'600233,1133
'002225,1133
'000761,1132
'300266,1131
'002524,1130
'002098,1130
'300146,1130
'300053,1130
'600390,1130
'000707,1130
'600185,1129
'300343,1128
'600267,1128
'002240,1128
'600657,1126
'002597,1126
'002453,1125
'300471,1124
'000671,1123
'000796,1123
'600129,1121
'600217,1120
'600080,1120
'002685,1119
'600373,1118
'600623,1118
'601028,1117
'600135,1117
'002379,1116
'000890,1115
'002822,1115
'300148,1115
'300201,1114
'002211,1114
'002625,1113
'000151,1112
'002527,1111
'000950,1108
'000818,1107
'002164,1107
'300091,1107
'300763,1107
'000989,1106
'002095,1105
'603817,1105
'300068,1105
'600295,1102
'002396,1101
'000911,1100
'300323,1100
'002707,1100
'601330,1099
'600462,1098
'002721,1098
'002007,1098
'000553,1096
'600101,1094
'002440,1093
'002259,1093
'600757,1093
'002350,1092
'000811,1092
'000860,1091
'600616,1091
'000732,1089
'600107,1089
'600692,1089
'002872,1087
'002666,1087
'000610,1087
'000952,1084
'000404,1084
'002587,1084
'000676,1084
'600367,1083
'603323,1083
'600093,1082
'000881,1082
'002559,1082
'600422,1081
'300150,1079
'600336,1079
'601155,1079
'600723,1077
'600821,1077
'300073,1077
'002231,1075
'300618,1074
'300188,1073
'600178,1073
'600141,1072
'600235,1072
'002028,1072
'002262,1072
'002418,1069
'300172,1068
'000766,1067
'300317,1067
'000692,1067
'000513,1067
'600094,1067
'002172,1065
'601199,1065
'002531,1064
'601127,1062
'000017,1062
'600145,1061
'600727,1060
'002374,1059
'601888,1058
'603636,1058
'601599,1058
'002356,1058
'600830,1057
'002348,1055
'002267,1055
'000505,1054
'002204,1053
'002328,1052
'600482,1050
'300316,1050
'300263,1049
'600009,1049
'000713,1048
'600386,1048
'002717,1048
'002135,1046
'000428,1046
'300033,1044
'002321,1042
'002404,1042
'002662,1042
'600400,1041
'002086,1040
'000678,1039
'600600,1038
'002700,1038
'002631,1038
'002449,1038
'300147,1037
'600834,1036
'300215,1035
'002214,1035
'000523,1033
'300171,1032
'300288,1030
'002643,1030
'603198,1028
'002375,1028
'000531,1027
'603999,1025
'600126,1023
'000155,1023
'600456,1023
'002009,1023
'600521,1021
'603225,1021
'601086,1020
'000065,1020
'002143,1019
'002228,1019
'002515,1019
'600191,1018
'600155,1018
'002347,1018
'600209,1018
'300325,1018
'002644,1017
'601238,1017
'000606,1016
'300193,1016
'600479,1015
'600638,1015
'600398,1015
'300115,1014
'000987,1013
'600854,1012
'002567,1011
'300016,1011
'000156,1011
'603980,1011
'601339,1008
'002584,1008
'000522,1007
'002304,1006
'000757,1006
'002377,1005
'300175,1005
'002221,1005
'002107,1004
'002747,1004
'600748,1004
'002709,1003
'600161,1003
'002054,1003
'000011,1001
'002029,1000
'002046,1000
'300276,998
'600461,998
'002114,998
'002397,996
'600648,993
'300408,993
'002581,993
'600242,991
'603111,990
'600182,990
'002165,990
'002544,989
'300390,988
'002507,987
'300001,987
'601113,987
'002254,986
'600859,986
'000888,986
'603167,985
'300498,985
'002703,985
'300368,984
'002629,984
'600636,984
'300118,982
'600038,982
'600575,982
'600822,981
'002750,978
'603528,977
'600969,977
'000697,977
'600716,976
'000948,975
'002745,975
'000885,974
'000716,973
'000537,973
'002126,972
'300504,972
'300755,972
'600257,972
'002580,970
'300224,969
'002769,969
'000921,967
'002036,966
'600961,966
'300022,965
'002388,964
'603843,963
'002490,963
'300699,963
'300528,961
'002331,960
'300018,959
'600557,959
'002344,959
'600077,959
'000613,958
'300052,958
'000153,956
'600790,956
'600715,956
'002012,955
'002578,955
'000922,955
'600113,954
'600644,954
'600429,954
'300076,953
'601858,953
'000797,953
'300252,951
'300259,951
'002071,951
'603117,951
'603002,951
'002062,950
'600335,949
'002244,948
'002124,948
'002693,948
'002671,948
'002772,948
'002174,947
'002920,947
'002522,946
'600682,946
'603803,946
'002766,942
'002480,941
'000961,941
'002270,941
'600305,940
'600767,939
'600416,938
'000908,938
'300339,938
'002562,937
'300133,937
'600323,937
'000662,936
'601811,936
'600618,935
'002655,935
'002694,934
'000990,933
'002558,933
'002044,933
'000631,932
'300255,931
'002640,930
'601969,930
'002441,930
'002045,930
'600848,929
'300322,927
'000582,926
'601900,925
'000576,924
'600761,924
'300063,924
'300183,923
'600556,923
'000150,923
'002021,919
'300080,919
'300151,919
'002929,919
'300759,917
'000090,917
'000628,916
'000429,916
'002059,915
'000007,915
'300735,914
'000633,914
'300179,914
'002946,914
'002609,913
'300458,912
'300032,911
'601116,908
'600689,908
'002461,908
'000603,907
'300625,907
'002906,907
'002080,905
'603032,905
'300386,903
'000632,903
'300074,902
'000982,902
'603308,902
'000708,900
'002672,900
'603105,900
'601139,900
'002077,899
'603106,899
'000759,899
'002688,898
'000430,897
'002445,897
'000976,896
'000819,895
'600281,888
'002472,888
'600791,887
'002848,887
'002317,887
'601126,887
'000813,887
'000419,886
'002545,885
'600724,885
'300664,884
'000993,884
'300666,884
'601020,883
'002050,883
'000915,881
'300011,880
'000421,880
'603979,880
'002153,880
'603920,879
'603357,879
'600423,878
'300345,878
'000417,878
'002274,877
'300067,876
'600163,875
'002265,875
'002363,874
'600766,874
'002765,874
'002323,874
'600622,873
'600540,872
'002272,872
'603698,872
'603188,871
'300419,871
'603556,871
'601996,871
'600668,870
'300012,870
'603986,868
'600361,867
'601369,867
'002365,867
'000920,865
'300144,864
'600365,861
'600603,861
'600197,861
'002016,860
'002194,860
'600861,860
'600152,860
'002293,860
'002371,860
'001896,859
'600448,858
'300278,858
'600819,858
'002572,858
'300451,858
'600844,857
'600202,857
'600894,857
'002478,857
'002251,856
'603559,856
'600329,855
'002708,855
'600725,855
'002351,854
'002613,854
'002327,852
'300295,852
'002208,852
'000560,851
'603777,851
'002560,849
'000925,849
'300096,849
'300021,849
'300245,849
'603587,847
'002602,847
'002376,847
'002234,846
'600278,846
'002048,845
'300081,845
'002147,844
'600054,843
'300153,842
'600273,842
'300142,841
'000544,840
'600587,840
'603367,840
'603885,840
'002845,840
'300208,839
'002521,839
'603648,838
'300122,838
'300050,836
'600619,836
'600287,835
'000597,835
'002699,835
'300025,834
'600696,834
'000919,834
'300444,833
'300761,833
'603588,833
'300344,832
'002574,830
'002111,830
'300207,830
'002309,829
'002561,829
'600562,828
'601965,828
'002675,827
'000617,827
'600809,826
'600012,824
'002242,824
'002930,823
'002458,823
'300103,822
'300641,822
'300466,822
'002577,822
'300244,822
'300506,821
'000062,821
'600679,821
'000705,820
'300071,820
'300099,819
'002109,818
'000869,816
'601801,816
'002345,816
'000978,816
'600843,816
'002536,816
'000923,816
'300495,815
'300362,813
'603996,813
'600299,812
'002455,811
'600796,811
'600510,809
'000975,809
'603067,809
'600203,808
'000626,808
'002105,807
'002900,807
'000096,805
'000045,805
'603012,805
'002299,805
'002483,805
'600345,803
'300117,803
'603919,802
'603876,802
'600681,802
'002184,801
'002186,800
'600620,800
'601098,798
'002410,798
'002227,798
'002916,798
'300160,797
'600327,797
'300459,795
'300267,795
'002746,794
'300422,794
'601999,794
'002774,793
'300401,790
'300477,790
'603116,790
'300236,790
'600532,789
'002138,788
'000809,787
'600469,787
'300450,786
'300366,786
'002094,785
'600225,785
'300030,785
'603676,784
'601567,783
'002925,783
'002198,783
'002741,781
'603916,781
'002035,779
'300194,778
'300312,778
'300327,778
'002579,777
'002420,776
'000030,775
'603778,774
'300173,773
'002698,771
'002196,771
'000408,771
'002349,771
'002818,771
'002282,770
'603015,770
'600081,769
'002026,769
'002061,769
'600232,768
'603369,768
'603606,768
'002593,768
'300084,768
'002660,767
'300187,765
'300746,765
'600505,765
'002464,765
'002492,764
