stkcode,headcount
'000568,2046
'300156,2044
'300058,2044
'000541,2043
'002426,2042
'000585,2042
'600736,2038
'002146,2037
'002284,2035
'600740,2035
'000400,2034
'600783,2034
'002695,2033
'002226,2032
'600064,2032
'600035,2030
'002142,2030
'600079,2029
'002019,2024
'300296,2021
'002596,2020
'600172,2019
'600824,2018
'601949,2013
'002446,2013
'600303,2013
'002292,2010
'000901,2007
'300287,2006
'002448,2004
'600498,2002
'600117,2001
'600751,2000
'601633,1998
'600596,1994
'601069,1993
'600477,1989
'300352,1986
'002115,1980
'002390,1977
'002252,1972
'600408,1970
'600011,1966
'600862,1965
'000903,1964
'600836,1964
'300014,1964
'600216,1961
'600877,1960
'002540,1960
'600330,1959
'300253,1955
'600651,1949
'002245,1945
'000018,1944
'601808,1943
'600602,1942
'000420,1942
'600226,1941
'000900,1934
'600545,1932
'300026,1932
'002005,1930
'600784,1928
'000851,1928
'601058,1926
'002148,1923
'601163,1914
'000829,1910
'600747,1907
'600098,1900
'000564,1899
'002665,1898
'600123,1897
'000503,1894
'600271,1892
'601068,1892
'000838,1892
'601107,1890
'002011,1890
'000837,1889
'000036,1888
'601952,1887
'603128,1885
'000016,1883
'601607,1881
'600730,1877
'002079,1877
'600704,1876
'000587,1874
'002078,1871
'600713,1868
'000786,1867
'601012,1863
'002495,1862
'600199,1860
'002334,1855
'601518,1849
'600240,1849
'600525,1849
'600673,1849
'600060,1847
'000905,1847
'002237,1845
'002554,1844
'002075,1841
'000561,1840
'600086,1839
'600458,1837
'600963,1835
'000566,1832
'600507,1831
'002017,1828
'000969,1827
'000687,1825
'600488,1822
'601225,1822
'600880,1822
'600527,1815
'002170,1813
'600807,1811
'300431,1810
'600067,1810
'600888,1808
'002106,1804
'000936,1802
'600936,1802
'300324,1799
'002269,1793
'002432,1790
'002224,1789
'000543,1789
'002701,1785
'002218,1785
'300137,1783
'300433,1779
'600800,1775
'000591,1769
'600787,1768
'600701,1768
'001979,1763
'002064,1763
'002424,1762
'601619,1761
'600765,1759
'600537,1757
'000070,1756
'002807,1755
'300008,1753
'600758,1752
'002326,1752
'002118,1751
'000557,1750
'000407,1747
'600685,1747
'002329,1747
'002121,1746
'000589,1745
'603000,1744
'000498,1743
'000509,1739
'600397,1738
'600076,1737
'300002,1737
'600572,1736
'000422,1736
'601966,1735
'002657,1734
'300297,1734
'002400,1733
'000055,1732
'002093,1731
'601616,1724
'600160,1722
'002523,1721
'300055,1718
'600570,1718
'000088,1717
'002516,1717
'600867,1715
'000506,1711
'000514,1711
'000693,1711
'601606,1710
'601968,1709
'600073,1706
'600546,1705
'300134,1701
'600502,1701
'002550,1700
'600674,1696
'002122,1696
'600426,1696
'600526,1695
'600997,1694
'600116,1694
'002273,1693
'600594,1692
'000099,1690
'002413,1688
'002043,1688
'600825,1688
'000615,1688
'002178,1684
'002650,1675
'000912,1675
'002060,1669
'600354,1665
'600292,1664
'300044,1661
'002182,1661
'002163,1658
'002128,1657
'600056,1653
'300152,1652
'000599,1651
'600339,1648
'002070,1646
'600277,1646
'600439,1645
'002517,1645
'601777,1642
'600676,1642
'600571,1641
'600366,1637
'000672,1636
'000601,1635
'002305,1634
'300353,1633
'002607,1633
'603169,1633
'600313,1632
'601188,1632
'601360,1630
'600864,1628
'600312,1628
'600491,1627
'600351,1623
'002611,1621
'600853,1620
'000935,1618
'000612,1616
'002141,1613
'600057,1613
'002277,1613
'601928,1611
'600743,1610
'600183,1608
'002622,1601
'600975,1596
'000581,1594
'600406,1594
'000089,1593
'600996,1591
'600869,1590
'000998,1590
'600734,1589
'000029,1587
'000521,1587
'600589,1584
'002073,1583
'002074,1581
'600775,1581
'600279,1580
'000723,1579
'600626,1578
'600582,1578
'600663,1578
'002157,1578
'600517,1577
'300304,1575
'600249,1572
'000721,1570
'300131,1569
'002689,1568
'000966,1568
'601218,1567
'002619,1564
'002235,1564
'002162,1563
'300043,1562
'600773,1561
'600533,1560
'002137,1557
'002152,1557
'600610,1556
'002099,1556
'600782,1554
'600268,1553
'000791,1552
'600462,1551
'000698,1550
'600325,1548
'000659,1547
'002168,1546
'600236,1545
'000554,1545
'300383,1543
'000760,1543
'000510,1542
'600838,1542
'600075,1542
'000957,1541
'002297,1540
'002570,1540
'300003,1539
'002457,1537
'002181,1536
'600433,1536
'600466,1535
'603259,1534
'000980,1534
'002476,1533
'000539,1532
'002325,1530
'600621,1530
'000573,1529
'300310,1528
'002083,1527
'002433,1527
'600438,1527
'600707,1526
'002191,1526
'600230,1525
'000712,1525
'002535,1521
'600261,1521
'000938,1520
'002361,1519
'002281,1519
'002353,1518
'600823,1517
'000789,1516
'600069,1515
'002428,1514
'000926,1514
'000826,1510
'002294,1509
'600280,1507
'002604,1507
'002100,1506
'002509,1505
'600908,1504
'000517,1499
'300376,1499
'600815,1498
'300303,1497
'600246,1496
'000040,1495
'002068,1495
'300189,1494
'002063,1494
'300098,1493
'002384,1492
'000859,1491
'000536,1491
'002697,1490
'002406,1488
'001965,1487
'002123,1487
'000159,1486
'300038,1484
'600929,1484
'601003,1483
'600687,1482
'600470,1481
'002408,1478
'603766,1477
'600237,1474
'002253,1473
'600628,1473
'600159,1472
