stkcode,headcount
'300116,2211
'600060,2211
'601577,2207
'600759,2206
'000690,2202
'600798,2196
'002517,2196
'600406,2194
'002939,2193
'002337,2192
'600199,2188
'002636,2186
'000958,2185
'600183,2180
'600266,2180
'000753,2175
'002018,2171
'000822,2170
'601699,2170
'600926,2168
'002341,2166
'600596,2161
'000564,2154
'601002,2154
'601636,2153
'002945,2153
'600978,2147
'000862,2144
'300433,2143
'300297,2137
'002104,2130
'002239,2128
'000558,2125
'002226,2125
'002005,2121
'600321,2120
'600226,2118
'600500,2117
'000997,2117
'002245,2115
'300352,2112
'600827,2111
'600578,2111
'002334,2111
'600322,2110
'600035,2109
'002052,2103
'002390,2101
'002446,2101
'002486,2100
'000548,2098
'603810,2098
'002249,2098
'000006,2097
'000901,2096
'300156,2096
'600350,2091
'000059,2086
'300766,2083
'000936,2082
'000070,2080
'002115,2078
'002170,2074
'002261,2073
'000503,2071
'300098,2069
'000545,2068
'300527,2067
'600316,2066
'600418,2058
'002358,2057
'002459,2055
'000851,2053
'600240,2049
'601019,2047
'000868,2047
'002284,2043
'000016,2041
'000762,2039
'300026,2039
'600297,2038
'002555,2032
'002218,2032
'600836,2031
'300768,2030
'601990,2027
'600630,2022
'600536,2021
'600188,2013
'000876,2010
'000837,2010
'600231,2009
'600643,2007
'600888,2007
'002448,2007
'000585,2007
'000905,2005
'002550,2004
'000799,2003
'600869,2003
'601107,2002
'600594,2000
'600268,1999
'600198,1999
'002285,1998
'000040,1997
'600751,1996
'002657,1996
'300101,1996
'002510,1995
'002540,1989
'000903,1989
'600058,1986
'002495,1984
'000036,1980
'000838,1980
'002056,1977
'002488,1975
'300003,1975
'600408,1963
'600545,1963
'000541,1962
'002554,1959
'600740,1959
'600436,1958
'601633,1958
'000721,1957
'600582,1954
'600330,1952
'300002,1952
'600713,1950
'000018,1948
'600303,1945
'600056,1939
'600730,1936
'601949,1931
'601615,1930
'300292,1928
'600783,1925
'000900,1924
'600477,1917
'300044,1913
'600568,1910
'600824,1908
'300253,1907
'002011,1904
'000677,1903
'000521,1903
'603128,1901
'002146,1899
'002079,1899
'002611,1898
'002938,1896
'002665,1894
'000509,1889
'601616,1887
'002121,1884
'600117,1883
'600488,1882
'600290,1881
'600216,1879
'600426,1878
'600160,1877
'002273,1877
'601163,1876
'002001,1874
'600098,1873
'600765,1870
'000969,1869
'000420,1865
'000555,1862
'600067,1862
'002110,1859
'002178,1858
'002596,1851
'600747,1851
'300152,1847
'000089,1845
'600787,1845
'002157,1845
'000591,1838
'002106,1838
'000829,1837
'601808,1837
'000055,1835
'300090,1835
'000610,1834
'000422,1830
'600936,1829
'600621,1828
'601058,1828
'000826,1827
'600502,1827
'600123,1823
'600877,1823
'600880,1823
'600784,1823
'603169,1822
'600704,1821
'300296,1819
'002413,1816
'300099,1811
'002064,1807
'000599,1807
'002073,1807
'601518,1805
'600997,1802
'600076,1802
'600079,1801
'601012,1801
'600312,1800
'600673,1797
'601069,1796
'000615,1795
'000687,1794
'002326,1794
'002075,1791
'300370,1790
'600571,1784
'002400,1781
'600602,1778
'600546,1775
'002359,1773
'000514,1773
'600760,1772
'002224,1768
'000543,1766
'002807,1766
'000506,1765
'300197,1764
'000088,1760
'600116,1759
'002695,1758
'600967,1756
'600831,1755
'600527,1755
'000561,1753
'002269,1753
'600701,1750
'600903,1750
'600509,1747
'000836,1747
'002237,1744
'000587,1744
'000802,1744
'002060,1742
'600279,1742
'000568,1740
'002523,1739
'002083,1738
'002281,1738
'600537,1738
'002689,1737
'600112,1734
'002535,1734
'600057,1733
'002424,1731
'002019,1730
'000538,1728
'002432,1727
'601952,1723
'000498,1722
'600339,1719
'600864,1716
'002508,1712
'000589,1712
'000693,1710
'601068,1710
'000557,1709
'601225,1709
'600733,1704
'002516,1701
'300431,1701
'001979,1700
'600533,1700
'000998,1700
'002622,1700
'601777,1698
'002701,1698
'600807,1696
'300137,1695
'002402,1694
'002440,1692
'600648,1692
'600676,1692
'300085,1691
'600069,1689
'002619,1689
'600478,1688
'600075,1686
'000407,1686
'300303,1683
'600397,1682
'000895,1680
'002078,1677
'600986,1677
'002093,1676
'000659,1675
'000957,1674
'002329,1673
'300266,1672
'300737,1669
'002639,1669
'000980,1666
'600073,1663
'002737,1662
'601619,1661
'000099,1661
'000963,1660
'000788,1660
'600298,1656
'601678,1656
'600535,1656
'600674,1655
'002142,1655
'300055,1654
'002043,1651
'600292,1647
'002070,1646
'600707,1642
'002369,1642
'600439,1639
'002148,1639
'600734,1638
'300066,1635
'300735,1634
'600313,1630
'300353,1629
'600332,1626
'000789,1625
'600368,1624
'601928,1623
'002168,1623
'600066,1622
'002650,1622
'002433,1622
'000539,1620
'000673,1617
'002100,1614
'300377,1614
'601311,1613
'600758,1612
'000158,1608
'300170,1607
'601188,1605
'002163,1603
'601360,1600
'600663,1597
'600249,1596
'600855,1596
'600458,1594
'000791,1592
'300465,1591
'000601,1588
'601968,1587
'600422,1586
'000029,1586
'000971,1583
'600782,1582
'600354,1581
'002564,1579
'000912,1579
'000698,1578
'600093,1576
'002305,1576
'600526,1575
'002428,1575
'600491,1573
'000517,1572
'002235,1571
'600155,1571
'002122,1569
'601606,1569
'000938,1567
'300383,1566
'002139,1566
'000766,1566
'000955,1565
'600626,1563
'600825,1555
'002279,1554
'600372,1554
'002152,1552
'000810,1551
'000935,1550
'600801,1550
'600975,1549
'000966,1549
'600433,1548
'000712,1548
'600277,1546
'601218,1546
'600853,1545
'000786,1545
'002570,1545
'600366,1543
'002297,1542
'600805,1541
'300107,1540
'300367,1540
'600466,1537
'300194,1537
'600908,1533
'600236,1533
'600609,1531
'600261,1531
'000510,1531
'002408,1529
'000926,1527
'002277,1524
'601966,1523
'600741,1523
'600691,1521
'002197,1521
'600192,1521
'600743,1521
'000760,1520
'001965,1517
'002162,1516
'600230,1515
'603126,1514
'002222,1512
'600589,1506
'002167,1505
'600979,1499
'002697,1499
'002325,1499
'002074,1498
'300135,1498
'002063,1496
'600517,1496
'002181,1496
'002076,1496
'002182,1495
'600139,1495
'601222,1495
'600838,1494
'002300,1494
'603712,1490
'000573,1488
'000672,1486
'300168,1485
'600280,1484
'002233,1482
'002383,1481
'600400,1481
'000965,1481
'600939,1479
'002406,1479
'600722,1478
'002271,1478
'002068,1478
'300131,1475
'601003,1475
'600351,1473
'600815,1472
'002386,1472
'002642,1471
'000612,1471
'002356,1470
'603766,1469
'000565,1468
'002378,1468
'000068,1468
'002681,1468
'000426,1466
'002169,1465
'000554,1465
'300359,1465
'002628,1464
'600773,1462
'002512,1461
'600363,1460
'002711,1459
'000927,1459
'300247,1456
'002274,1456
'000726,1455
'002347,1455
'600391,1454
'300256,1451
'002141,1451
'600061,1450
'600708,1450
'000949,1450
'601865,1449
'002354,1448
'600138,1448
'300304,1447
'601908,1440
'000996,1439
'300043,1439
'002318,1438
'300267,1435
'600481,1432
'600559,1432
'002604,1431
'002476,1431
'600501,1430
'600237,1429
'002603,1429
'000790,1428
'603259,1428
'600375,1428
'000812,1427
'601158,1424
'600628,1423
'000530,1422
'002128,1422
'002361,1421
'002137,1421
'601717,1420
'000607,1419
'002191,1419
'600996,1416
'600159,1416
'300122,1415
'300198,1415
'300038,1414
'000010,1413
'002033,1412
'002504,1412
'603379,1412
'300048,1412
'600383,1411
'600590,1410
'002303,1409
'300332,1407
'000756,1407
'300009,1405
'002439,1404
'600090,1403
'002457,1403
'002123,1402
'600376,1402
'002533,1401
'600981,1397
'600738,1394
'600823,1393
'601366,1392
'000581,1392
'300083,1392
'300159,1391
'002283,1391
'300310,1390
'601789,1388
'600246,1388
'601101,1386
'600678,1386
'000701,1384
'002503,1382
'600121,1382
'002366,1381
'600856,1379
'002172,1378
'000850,1377
'300178,1375
'000820,1373
'600576,1372
'002306,1372
'300376,1371
'600929,1370
'300228,1368
'002362,1367
'000533,1365
'600393,1364
'600508,1364
'002038,1362
'002091,1361
'002635,1360
'000584,1359
'600470,1359
'002339,1358
'600552,1357
'300139,1357
'601336,1356
'002649,1356
'603618,1355
'002051,1353
'600633,1353
'002588,1352
'600438,1352
'000046,1350
'600665,1350
'600610,1349
'000058,1349
'600558,1349
'000823,1348
'600499,1346
'002246,1346
'300073,1346
'002451,1344
'601226,1343
'000019,1341
'600207,1339
'600119,1338
'002253,1337
'002384,1336
'600353,1335
'002308,1334
'000731,1333
'600995,1332
'300274,1332
'000918,1331
'600293,1330
'600650,1328
'000655,1326
'002047,1326
'002638,1326
'002509,1325
'600699,1325
'002502,1324
'002658,1323
'300181,1322
'000833,1322
'601208,1321
'300102,1321
'600251,1320
'002479,1319
'600359,1318
'002585,1318
'002132,1317
'300134,1317
'000669,1317
'000609,1315
'002166,1314
'600687,1314
'300273,1314
'000780,1314
'300078,1313
'000595,1312
'000899,1311
'000671,1311
'300767,1309
'600917,1309
'600260,1308
'600695,1307
'600780,1307
'000552,1307
'600325,1306
'601500,1306
'600288,1304
'000529,1304
'002452,1304
'600515,1303
'600259,1303
'002680,1303
'600613,1303
'000622,1302
'002298,1302
'600835,1301
'002255,1300
'600080,1298
'002589,1298
'300006,1297
'603969,1297
'300333,1296
'002204,1296
'600149,1296
'000801,1292
'000739,1291
'300014,1290
'000856,1287
'002538,1287
'600530,1286
'000928,1286
'002475,1285
'600358,1285
'002703,1284
'002444,1283
'600095,1283
'600004,1282
'300760,1281
'600165,1281
'000990,1281
'000950,1281
'002190,1280
'002022,1279
'600822,1277
'600059,1277
'002352,1277
'600597,1276
'002149,1276
'000061,1275
'600082,1275
'002081,1275
'002304,1275
'002654,1273
'300216,1273
'600702,1272
'300075,1272
'300676,1271
'002546,1270
'000733,1270
'600333,1268
'603888,1268
'600480,1268
'600212,1268
'002069,1267
'600684,1266
'002590,1266
'000848,1265
'600395,1265
'300189,1265
'002707,1265
'300765,1264
'603118,1264
'300010,1263
'300364,1261
'600289,1261
'002041,1259
'600390,1259
'300129,1257
'000620,1257
'300177,1256
'600982,1256
'600096,1256
'002171,1254
'002581,1254
'300091,1254
'600062,1253
'002215,1253
'002494,1253
'300182,1252
'002470,1252
'600973,1249
'600222,1249
'600459,1249
'300051,1249
'300222,1247
'002702,1246
'600078,1245
'600052,1245
'002232,1245
'000638,1244
'002617,1244
'000685,1244
'002007,1243
'600141,1242
'600168,1242
'300045,1242
'300039,1241
'300036,1240
'002219,1237
'601015,1237
'600757,1236
'600810,1235
'002296,1235
'002055,1234
'002528,1233
'300217,1233
'002770,1232
'601869,1231
'601233,1230
'300028,1230
'600803,1230
'600639,1230
'002373,1230
'600876,1228
'600381,1228
'300068,1227
'000782,1227
'002519,1226
'600129,1226
'300741,1225
'002353,1224
'300005,1222
'002314,1221
'000666,1219
'000035,1219
'002531,1214
'000813,1214
'002012,1214
'000887,1212
'002458,1212
'600580,1211
'300307,1211
'600201,1210
'300325,1209
'600802,1208
'600218,1208
'300188,1206
'300020,1206
'300015,1206
'603366,1205
'600710,1205
'600960,1205
'002461,1205
'600896,1203
'002087,1203
'002625,1203
'000890,1201
'600645,1198
'000416,1197
'000752,1196
'002299,1196
'000025,1196
'002601,1195
'300496,1195
'600750,1195
'300408,1195
'000796,1194
'002507,1192
'002651,1192
'600131,1192
'300316,1191
'600891,1191
'600993,1190
'000034,1190
'000737,1190
'300343,1189
'002693,1187
'002721,1185
'000700,1185
'600285,1180
'603323,1179
'600239,1178
'002133,1176
'600641,1175
'002453,1174
'002229,1173
'600156,1172
'600482,1172
'300299,1172
'300113,1171
'002160,1171
'603693,1170
'600120,1170
'300128,1170
'002006,1170
'002443,1170
'601368,1170
'000553,1169
'600275,1167
'603113,1167
'002556,1167
'002717,1166
'000952,1166
'002367,1165
'002575,1164
'600933,1164
'600971,1161
'603299,1161
'002387,1161
'300259,1160
'000409,1160
'600185,1160
'002264,1160
'600866,1158
'300033,1158
'000755,1158
'600328,1158
'000761,1157
'600634,1156
'600657,1156
'600267,1155
'002225,1155
'000692,1153
'600692,1152
'300311,1152
'603300,1152
'000818,1151
'600373,1151
'000821,1150
'000972,1150
'000993,1149
'600229,1146
'300323,1146
'300336,1146
'002481,1145
'600851,1142
'600223,1141
'002135,1141
'002321,1141
'000570,1141
'000707,1140
'002416,1140
'000722,1139
'002243,1137
'600821,1137
'002782,1137
'002234,1136
'002670,1136
'002320,1136
'603227,1136
'600792,1135
'300166,1134
'600038,1133
'000711,1133
'002240,1131
'000151,1131
'002396,1131
'002733,1130
'002487,1128
'600077,1128
'600278,1126
'300035,1126
'002872,1125
'300213,1125
'002631,1124
'600355,1124
'002265,1123
'600638,1120
'002223,1119
'002389,1119
'002551,1118
'002558,1118
'600128,1117
'600107,1116
'002583,1116
'000657,1116
'600193,1115
'002143,1114
'000962,1113
'000404,1113
'000513,1113
'000637,1112
'002364,1111
'002379,1111
'002685,1111
'300231,1111
'600178,1110
'600727,1109
'603616,1108
'300618,1107
'300184,1106
'002709,1102
'002231,1102
'002822,1100
'002158,1099
'600295,1099
'600310,1097
'300146,1097
'000606,1097
'300229,1094
'300124,1093
'000676,1093
'300053,1093
'600723,1092
'600135,1092
'002374,1092
'000732,1092
'603002,1091
'000017,1090
'300148,1090
'300471,1088
'300339,1088
'600844,1088
'000835,1086
'600623,1086
'002539,1085
'300150,1082
'300067,1082
'000811,1082
'000532,1082
'002662,1081
'601155,1081
'601028,1080
'603225,1079
'002153,1078
'002214,1077
'002644,1074
'603817,1073
'002071,1073
'002350,1071
'600479,1070
'300201,1069
'002126,1068
'600398,1067
'002418,1067
'603980,1066
'600779,1066
'600682,1064
'601127,1064
'600146,1064
'601199,1063
'000505,1063
'002766,1062
'600145,1061
'300157,1061
'002211,1060
'600203,1059
'000888,1059
'002684,1058
'600336,1056
'600101,1055
'002009,1054
'300147,1054
'600305,1054
'300172,1053
'002086,1053
'603528,1052
'002666,1052
'600094,1052
'300597,1051
'002587,1050
'002328,1050
'002606,1049
'002559,1048
'002527,1048
'300052,1048
'002228,1048
'600575,1047
'300016,1047
'600367,1045
'600233,1045
'002094,1043
'002404,1043
'002259,1043
'000065,1042
'600636,1041
'600202,1039
'601599,1035
'000881,1035
'300171,1034
'000428,1034
'000989,1032
'601330,1031
'600163,1031
'002643,1031
'600217,1030
'600449,1030
'002745,1030
'002028,1026
'000531,1026
'000523,1026
'600616,1025
'603032,1024
'600834,1024
'000582,1024
'600462,1020
'600854,1019
'002597,1018
'002262,1018
'002348,1018
'000713,1017
'002165,1017
'603111,1016
'600191,1014
'603999,1014
'300498,1013
'002371,1013
'600179,1013
'002747,1013
'300145,1012
'600618,1012
'000593,1011
'300215,1011
'002607,1010
'600456,1010
'601238,1010
'600235,1009
'000911,1008
'600830,1008
'000522,1007
'002029,1007
'600009,1004
'002746,1004
'002578,1003
'002422,1001
'002941,1001
'603117,1000
'002109,999
'000156,999
'000922,999
'002522,999
'600232,998
'600209,998
'002164,996
'603009,996
'300263,995
'600182,994
'002769,994
'002375,993
'000011,991
'002095,990
'002098,990
'600386,990
'300276,989
'300037,989
'600416,989
'002077,987
'002950,986
'002107,984
'600242,984
'000153,984
'603167,983
'300288,983
'603220,983
'300115,983
'000860,982
'600848,982
'002480,981
'600323,981
'000697,980
'300378,979
'300175,978
'002750,977
'002267,976
'000155,976
'000852,975
'300528,975
'002694,974
'603843,973
'300001,973
'000908,972
'603636,972
'002640,970
'601339,969
'002114,969
'600716,968
'300063,968
'603188,964
'600161,963
'000430,962
'002397,962
'002524,962
'002699,961
'002062,961
'002925,960
'002349,959
'000429,958
'002772,958
'002675,957
'000797,956
'300118,955
'000613,954
'600790,953
'600557,953
'300386,952
'002425,951
'002221,950
'300193,950
'000537,949
'000885,949
'002344,948
'002194,948
'600113,948
'600748,948
'000757,947
'601086,947
'002515,946
'002054,946
'000150,946
'600715,945
'002741,944
'002580,944
'002388,943
'002046,942
'600521,942
'002021,942
'002174,942
'002254,941
'002124,941
'002544,940
'603198,939
'000576,939
'002036,939
'002584,938
'600257,937
'601969,936
'002530,935
'000716,934
'000759,933
'002040,931
'300018,931
'002906,930
'300317,930
'002080,928
'600767,928
'300252,928
'002331,928
'002184,928
'000678,927
'600761,925
'300224,924
'002376,924
'002244,924
'002490,923
'600126,923
'600668,922
'600689,922
'300504,920
'600796,920
'300133,918
'002309,918
'002045,914
'603357,913
'600429,913
'000090,913
'000631,912
'601900,912
'000662,912
'300151,911
'600299,911
'600345,910
'600273,909
'000976,909
'600556,909
'600969,907
'000948,906
'000681,906
'600809,905
'002250,903
'300278,903
'000987,903
'300183,902
'002270,902
'603648,901
'002441,901
'601515,901
'002208,900
'300032,899
'300664,899
'300187,899
'002629,898
'600619,898
'603106,897
'000633,896
'000982,896
'002609,896
'601369,895
'600600,895
'300004,895
'002059,894
'601116,894
'300699,893
'300179,893
'002567,893
'603308,891
'000628,890
'002688,889
'600335,889
'603803,889
'002445,888
'002562,888
'000417,887
'300666,887
'300011,886
'000819,886
'603367,886
'300022,883
'000961,882
'300345,881
'300368,881
'000919,880
'002327,880
'601858,878
'000560,878
'000978,876
'002044,876
'002464,876
'300080,876
'600532,875
'002765,875
'000920,875
'600423,874
'002323,874
'000921,873
'603698,872
'300495,870
'300625,870
'600603,870
'600724,869
'300050,869
'300762,869
'600819,869
'000597,868
'000603,868
'002048,868
'600287,868
'600361,867
'600725,867
'000632,867
'000419,866
'300074,866
'601811,865
'002317,865
'600622,865
'300450,865
'002672,864
'000708,864
'002272,863
'600859,863
'600329,863
'002929,863
'600961,862
'002468,862
'000421,861
'300255,860
'600461,860
'300322,860
'002900,859
'600197,859
'603979,859
'002072,856
'603885,856
'600894,855
'002351,855
'002700,855
'002345,854
'002536,853
'600420,852
'300144,850
'300076,850
'300409,850
'600054,850
'300208,850
'002920,850
'300245,849
'600562,848
'300534,847
'601126,847
'603920,846
'002410,846
'600365,845
'002016,845
'002251,845
'300291,845
'002655,843
'600791,843
'002545,843
'002602,843
'002365,842
'002227,841
'601996,840
'002560,840
'600152,839
'300237,839
'002946,839
'001896,838
'601139,837
'002742,836
'603777,836
'603588,836
'300096,834
'300153,833
'603369,831
'603556,831
'002848,831
'002949,830
'300458,830
'002293,830
'002061,830
'300025,829
'600587,829
'002363,829
'002111,828
'603876,828
'002613,828
'300506,828
'000544,828
'300328,826
'600644,824
'600640,824
'002561,824
'300705,823
'600012,823
'600766,819
'601567,819
'600696,818
'002708,818
'002449,818
'600448,818
'300295,818
'002521,816
'300466,816
'002478,816
'300312,815
'600620,815
'002574,813
'002455,813
'000925,813
'603385,813
'002532,813
'603085,812
'002103,811
'000062,811
'300142,811
'002035,811
'603012,810
'002147,810
'002472,810
'000705,809
'002050,809
'300366,809
'603559,808
'603105,808
'000815,807
'603996,807
'000030,806
'002247,806
'300081,805
'300477,805
'600826,804
'601020,804
'603015,804
'603067,803
'002577,802
'300244,801
'600483,801
'600370,800
'002815,800
'300199,800
'002066,800
'300641,798
'000665,798
'002572,797
'601098,797
'300117,794
'002698,794
'300030,793
'000975,793
'000915,792
'002671,792
'600281,790
'000923,789
'000501,788
'000096,787
'600225,787
'002105,786
'002774,786
'600566,786
'300160,785
'002186,785
'600510,784
'601999,784
'600469,783
'603986,782
'601801,782
'002414,782
'600327,781
'600781,780
'600872,780
'600681,780
'603260,780
'002786,779
'300362,777
'000626,777
'601965,776
'002818,776
'000045,776
'603116,776
'002398,776
'300761,775
'300401,775
'002377,774
'300250,774
'603681,774
'002483,773
'600843,773
'000702,772
