stkcode,headcount
'601298,3865
'603799,3864
'300027,3855
'601108,3847
'601118,3826
'000005,3825
'601010,3786
'601375,3769
'300185,3763
'601006,3743
'601975,3740
'600033,3739
'601000,3736
'600737,3726
'601800,3682
'600352,3681
'000027,3672
'601933,3654
'002498,3651
'600711,3645
'600577,3640
'000680,3639
'600006,3636
'600151,3632
'300017,3621
'002176,3619
'601228,3619
'000886,3619
'600495,3614
'000050,3612
'600606,3604
'600177,3602
'600276,3599
'000878,3592
'000636,3582
'000758,3576
'600027,3562
'000917,3541
'600150,3536
'601519,3526
'600871,3519
'601700,3517
'002129,3515
'000563,3513
'002506,3511
'000830,3492
'600550,3479
'600496,3467
'601216,3459
'600726,3455
'000717,3448
'601890,3445
'600220,3434
'002280,3434
'002266,3418
'000931,3411
'600584,3409
'002407,3408
'600797,3398
'600875,3391
'601628,3389
'600881,3379
'000933,3373
'600528,3366
'000898,3354
'600015,3354
'601162,3343
'600021,3343
'601608,3342
'000816,3341
'002938,3341
'002241,3340
'002310,3338
'002497,3326
'000571,3311
'600196,3299
'000959,3291
'601011,3291
'600103,3290
'000021,3287
'600717,3287
'002049,3286
'000686,3284
'000410,3281
'000507,3264
'600428,3263
'000652,3254
'000415,3252
'601611,3251
'600698,3251
'600583,3249
'600380,3244
'600649,3234
'000883,3227
'600595,3209
'600789,3194
'600569,3192
'000547,3191
'600153,3163
'000401,3161
'601958,3159
'002202,3150
'002385,3142
'002736,3135
'601198,3133
'601577,3132
'002547,3128
'300111,3124
'000592,3123
'000520,3122
'000616,3117
'601128,3109
'600269,3105
'600026,3087
'601016,3071
'601008,3069
'600677,3059
'600399,3048
'000970,3045
'002089,3035
'601881,3033
'600175,3023
'002939,3023
'002065,3020
'000516,3019
'600490,3016
'600549,3006
'600326,3002
'600611,3000
'000012,2998
'000623,2992
'002004,2983
'002155,2981
'600586,2967
'000973,2953
'600158,2950
'600125,2937
'601788,2927
'000670,2909
'000728,2909
'000572,2908
'002183,2902
'002130,2900
'000488,2890
'600614,2888
'000559,2887
'601200,2882
'002217,2882
'601878,2878
'601555,2876
'600664,2875
'601326,2869
'600816,2866
'600804,2865
'000627,2865
'600388,2857
'600777,2852
'002342,2846
'300070,2845
'600999,2830
'600565,2819
'600977,2815
'002489,2806
'002288,2803
'600988,2802
'600104,2796
'600130,2793
'002491,2791
'000793,2790
'002161,2789
'002463,2787
'600655,2784
'000937,2781
'000877,2776
'600598,2770
'600133,2768
'002739,2766
'002431,2765
'600900,2763
'000806,2761
'601117,2760
'600405,2756
'600110,2754
'600208,2745
'001696,2740
'600531,2716
'600811,2710
'600846,2709
'600291,2707
'002471,2704
'600176,2701
'002945,2698
'000792,2697
'300077,2696
'002023,2690
'600183,2689
'002839,2689
'600812,2684
'000831,2679
'002263,2677
'000069,2675
'600063,2673
'002256,2669
'600744,2663
'002392,2656
'000039,2651
'600360,2644
'002154,2639
'600874,2639
'600074,2638
'000932,2637
'600572,2636
'000988,2635
'002236,2633
'002177,2632
'600105,2618
'600348,2614
'600410,2613
'002426,2606
'002663,2606
'002108,2605
'000519,2600
'000423,2590
'300355,2590
'002594,2584
'600143,2569
'600340,2569
'600519,2568
'002030,2566
'600343,2565
'600966,2565
'601990,2563
'600331,2562
'600652,2561
'002008,2557
'000528,2555
'002573,2555
'600688,2553
'002312,2552
'600581,2551
'000738,2550
'601929,2548
'600654,2546
'600662,2544
'600020,2543
'600718,2543
'002446,2542
'000862,2533
'600162,2531
'601615,2530
'000650,2529
'300079,2528
'600446,2527
'600085,2519
'600186,2517
'600604,2514
'002276,2506
'600122,2503
'601997,2501
'600720,2500
'603019,2491
'600675,2487
'002474,2482
'601828,2481
'600284,2480
'000402,2471
'002949,2467
'002092,2465
'600512,2464
'600728,2460
'002421,2455
'600893,2455
'600666,2454
'000518,2453
'600392,2453
'002102,2449
'000600,2448
'600770,2448
'002067,2443
'000861,2442
'300136,2440
'600507,2438
'600311,2438
'000960,2436
'002145,2435
'600127,2435
'600624,2435
'300251,2432
'002151,2431
'600190,2423
'002252,2418
'601001,2417
'300088,2415
'002716,2408
'600072,2406
'002013,2395
'002429,2391
'002307,2390
'000720,2390
'002436,2386
'000800,2381
'600425,2377
'000795,2374
'300418,2372
'000718,2371
'000777,2368
'600171,2368
'600498,2368
'600300,2366
'000876,2365
'002001,2359
'600555,2355
'601636,2344
'600188,2339
'000958,2337
'600739,2333
'000301,2321
'601699,2321
'600084,2303
'002156,2286
'600467,2285
'600396,2281
'601601,2280
'300116,2279
'600037,2278
'000008,2273
'600970,2268
'002097,2265
'601666,2263
'000997,2262
'600106,2255
'002115,2255
'600206,2250
'600308,2247
'600525,2247
'600667,2238
'600409,2236
'600794,2235
'600884,2229
'300072,2229
'300750,2225
'002052,2223
'601388,2222
'000690,2221
'600759,2215
'000006,2207
'002170,2204
'603858,2198
'002002,2198
'002104,2195
'000545,2195
'600588,2195
'000729,2193
'000939,2188
'600316,2188
'000753,2186
'000822,2184
'002285,2183
'600756,2181
'002337,2180
'300761,2179
'002486,2178
'601002,2176
'002302,2173
'600578,2172
'000548,2171
'600827,2171
'600266,2169
'600321,2169
'002005,2168
'600536,2160
'600322,2154
'000901,2149
'601019,2149
'300737,2142
'600231,2141
'600798,2139
'002018,2139
'600350,2139
'300433,2138
'002226,2137
'600500,2133
'600200,2133
'002447,2133
'600926,2133
'600198,2130
'002467,2127
'600418,2124
'300058,2124
'600330,2123
'600596,2122
'600978,2120
'002079,2114
'002526,2111
'300101,2107
'000868,2107
'002113,2104
'300292,2103
'000558,2095
'002596,2094
'000762,2093
'600086,2091
'601860,2085
'600740,2085
'600585,2085
'002261,2082
'002175,2076
'002542,2073
'002501,2072
'000555,2071
'600436,2070
'002146,2063
'600227,2061
'600903,2059
'601336,2053
'002056,2052
'601069,2052
'600862,2049
'000541,2049
'002510,2049
'002239,2043
'600630,2043
'000059,2041
'600058,2038
'300287,2033
'600660,2032
'600736,2030
'002284,2028
'300156,2027
'600035,2024
'002249,2019
'600643,2017
'000585,2017
'600064,2016
'600011,2015
'600824,2007
'002326,2004
'000536,1994
'601949,1993
'002448,1984
'000903,1980
'300296,1980
'000859,1979
'600172,1976
'600303,1976
'002245,1974
'600760,1974
'600477,1973
'002011,1971
'601633,1969
'002695,1969
'002106,1969
'600685,1969
'002292,1966
'600098,1965
'001979,1964
'300297,1963
'600751,1960
'600784,1960
'002540,1960
'600836,1959
'600651,1954
'600545,1952
'600408,1951
'000564,1951
'000400,1948
'002019,1941
'000851,1934
'600783,1932
'601808,1931
'600117,1931
'000900,1923
'600602,1922
'600877,1918
'002390,1917
'600226,1916
'000799,1914
'002665,1913
'300026,1912
'601058,1906
'601012,1905
'000088,1903
'000829,1902
'601163,1901
'600537,1899
'000036,1897
'300324,1892
'000503,1892
'000838,1890
'600747,1886
'601952,1885
'600216,1883
'002689,1883
'000070,1880
'000016,1879
'000566,1876
'601107,1875
'000837,1872
'300044,1871
'002139,1868
'000018,1867
'600704,1866
'000420,1865
'600713,1864
'600730,1862
'600491,1862
'600800,1855
'300352,1854
'601607,1853
'600060,1852
'600458,1852
'600271,1852
'002495,1852
'002142,1850
'600123,1850
'000905,1849
'002148,1847
'603128,1845
'002118,1841
'002273,1841
'601518,1837
'601598,1835
'000687,1829
'600765,1824
'300008,1824
'002334,1824
'000561,1823
'002060,1823
'000591,1822
'002237,1820
'002807,1818
'300253,1816
'000969,1811
'000055,1811
'600079,1810
'600975,1809
'600936,1809
'002218,1809
'600963,1807
'000587,1804
'600488,1804
'000568,1803
'600240,1801
'600673,1800
'002017,1799
'600067,1797
'002554,1797
'002432,1797
'600570,1796
'600880,1796
'002523,1795
'600888,1794
'000936,1792
'002269,1792
'300137,1789
'300131,1786
'600199,1783
'000802,1783
'002701,1781
'300431,1776
'002583,1776
'002078,1774
'000040,1772
'600426,1771
'600775,1770
'300002,1767
'002657,1766
'002224,1759
'300014,1758
'000589,1757
'002075,1755
'600707,1755
'000509,1754
'600807,1752
'000543,1751
'000786,1749
'600825,1749
'600160,1748
'600701,1747
'002413,1744
'601616,1742
'300134,1742
'002400,1742
'600073,1741
'600313,1740
'002074,1740
'002093,1738
'002329,1736
'002064,1736
'600354,1736
'600527,1735
'600397,1729
'600076,1726
'002424,1726
'002535,1723
'600787,1723
'000935,1722
'000099,1714
'002550,1713
'000693,1711
'600867,1711
'002235,1704
'600997,1703
'601966,1702
'601225,1702
'600546,1701
'000514,1700
'002182,1699
'300066,1698
'601968,1696
'000422,1696
'300055,1694
'000498,1694
'600056,1691
'002516,1690
'000998,1689
'002099,1687
'600502,1687
'600057,1687
'600758,1687
'000407,1687
'000557,1685
'002517,1684
'002121,1683
'300003,1681
'300098,1680
'603000,1679
'600526,1677
'601218,1676
'000912,1676
'600116,1668
'601360,1667
'000615,1663
'600734,1662
'300189,1661
'600406,1658
'002043,1658
'601068,1657
'600439,1656
'600277,1654
'601619,1654
'600292,1654
'002178,1649
'000601,1649
'600594,1649
'300256,1648
'002281,1647
'002070,1646
'600674,1645
'600676,1644
'603169,1642
'600869,1642
'600571,1636
'600325,1636
'600312,1634
'300152,1632
'002168,1631
'002305,1630
'000510,1630
'002122,1627
'601188,1626
'600582,1626
'600864,1625
'601928,1625
'000599,1624
'002157,1623
'000659,1621
'300303,1617
'002141,1617
'300038,1615
'002359,1614
'002163,1614
'601777,1611
'600351,1611
'601606,1609
'002611,1608
'600853,1605
'002128,1605
'601908,1601
'002277,1599
'000539,1599
'300353,1598
'600268,1598
'002650,1597
'002384,1596
'000926,1591
'000089,1590
'600366,1589
'000029,1588
'000791,1587
'600533,1585
'000938,1585
'000672,1581
'600339,1581
'600249,1580
'002668,1579
'000712,1579
'300383,1578
'002325,1577
'002294,1573
'002428,1573
'300759,1573
'600743,1573
'600626,1572
'600967,1569
'000506,1569
'000529,1563
'600986,1563
'600996,1563
'002181,1562
'000895,1560
'600075,1559
'600218,1559
'000957,1558
'000521,1557
'600773,1556
'002451,1552
'600135,1552
'002152,1552
'000058,1551
'300304,1551
'000554,1549
'600393,1547
'600332,1545
'002476,1545
'600433,1544
'600663,1544
'000573,1544
'002297,1542
'600279,1542
'002073,1541
'002369,1539
'000698,1538
'002162,1536
'600466,1536
'002619,1536
'000966,1536
'300333,1535
'300043,1535
'600838,1534
'002191,1534
'600621,1533
'000721,1533
'600782,1532
'002565,1532
'600261,1531
'600069,1530
'600908,1530
'600979,1527
'000980,1526
'600236,1525
'002570,1525
'002433,1523
'002137,1523
'000760,1522
'000581,1522
'601869,1521
'600280,1521
'002083,1517
'603618,1516
'000612,1516
'002622,1513
'600478,1506
'002607,1505
'002253,1504
'600684,1502
'002406,1501
'300009,1499
'000622,1499
'000826,1497
'600509,1497
'300168,1497
'600517,1494
'002604,1493
'002437,1492
'600090,1491
'600855,1491
'600237,1490
'002508,1486
'300170,1485
'002770,1485
'000159,1485
'002110,1484
'300376,1484
'002100,1484
'002457,1481
'002068,1481
'600230,1478
'600159,1478
'600823,1477
'600589,1477
'002636,1475
'300465,1475
'002496,1473
'300310,1472
'002233,1471
'000533,1470
'601003,1468
'000965,1465
'002123,1464
'002378,1463
'600628,1463
'002361,1463
'000963,1462
'002300,1462
'002697,1462
'600610,1462
'600246,1458
'600260,1458
'600815,1458
'600372,1458
'600831,1458
'603766,1457
'600376,1456
'002167,1455
'300247,1455
'002504,1455
'603220,1454
'001965,1453
'600805,1452
'000789,1452
'000517,1451
'601208,1449
'000158,1448
'002166,1448
'000790,1444
'000019,1444
'600368,1443
'002408,1442
'601158,1442
'002222,1441
'601101,1440
'600691,1440
'600391,1439
'002402,1437
'002318,1433
'002603,1432
'000677,1430
'002362,1429
'600609,1426
'300102,1425
'600552,1425
'600207,1424
'000949,1422
'600535,1421
'002051,1420
'300090,1418
'300367,1418
'002588,1418
'002243,1418
'300197,1418
'300135,1416
'002339,1416
'300107,1414
'000823,1413
'002533,1413
'002564,1412
'600558,1411
'000731,1410
'300377,1410
'000010,1409
'002063,1409
'002081,1408
'000726,1407
'603126,1406
'002197,1405
'600061,1404
'600741,1403
'600333,1403
'002210,1403
'603259,1402
'002303,1402
'600576,1400
'000701,1398
'000609,1397
'002306,1395
'601233,1395
'601366,1395
'000723,1394
'600708,1393
'600251,1392
'000538,1391
'600383,1390
'002638,1390
'300177,1389
'600139,1389
'000836,1389
'300758,1388
'600699,1387
'600499,1386
'002308,1386
'002190,1385
'600687,1385
'600095,1384
'600192,1384
'600929,1382
'002279,1377
'000416,1374
'000733,1373
'000595,1372
'600480,1372
'000666,1370
'002601,1370
'600112,1367
'600917,1367
'002353,1365
'601500,1364
'600293,1363
'600438,1363
'600149,1362
'600633,1361
'300359,1361
'603300,1360
'600695,1359
'600395,1359
'000856,1356
'002642,1354
'000955,1354
'601222,1352
'002509,1352
'300110,1352
'600353,1351
'002387,1350
'600290,1348
'600121,1347
'600939,1347
'300676,1345
'002041,1345
'000918,1344
'002635,1344
'002283,1344
'300760,1343
'000812,1343
'000899,1341
'002444,1338
'002649,1338
'300129,1334
'600082,1334
'000996,1333
'000655,1332
'600508,1332
'002733,1331
'002076,1330
'600665,1330
'002383,1329
'600891,1328
'000780,1328
'002354,1328
'300083,1327
'002314,1327
'300048,1327
'000971,1327
'002494,1327
'000552,1325
'300178,1325
'000756,1324
'002271,1324
'000801,1323
'000848,1323
'002038,1322
'600080,1322
'000584,1321
'300020,1321
'600995,1320
'600289,1318
'600355,1317
'002585,1317
'000565,1316
'000928,1315
'002654,1315
'603712,1315
'002528,1314
'000833,1313
'600722,1312
'002639,1310
'600678,1309
'002022,1308
'002481,1308
'000685,1307
'002680,1307
'002658,1307
'603118,1303
'600501,1303
'002555,1303
'600363,1301
'002246,1300
'002479,1298
'600866,1298
'000927,1298
'600597,1297
'002946,1297
'002452,1297
'300299,1297
'000820,1294
'600066,1293
'002630,1293
'600810,1293
'002132,1291
'600168,1291
'002223,1290
'300128,1290
'600078,1287
'600702,1287
'300364,1287
'600645,1286
'000426,1285
'000739,1284
'000620,1284
'600212,1284
'603366,1283
'000068,1283
'300216,1282
'300075,1282
'300527,1281
'600650,1279
'002352,1278
'300015,1278
'603693,1277
'600559,1277
'300274,1275
'600222,1275
'300085,1274
'300010,1274
'600780,1273
'600933,1273
'600059,1272
'600481,1271
'000782,1270
'002386,1270
'601717,1269
'300273,1268
'000061,1267
'600580,1265
'002087,1265
'000722,1264
'002364,1263
'300755,1263
'600359,1261
'002006,1261
'600004,1261
'000638,1260
'600993,1258
'300181,1257
'002169,1257
'600052,1255
'002264,1255
'000890,1255
'002033,1255
'601678,1254
'601015,1253
'300307,1253
'002439,1253
'002556,1252
'600470,1252
'300053,1251
'002232,1251
'002229,1250
'000409,1250
'002512,1249
'002681,1246
'002007,1244
'600358,1242
'600288,1242
'002341,1241
'002298,1240
'300741,1239
'002160,1238
'600634,1238
'600119,1238
'000532,1237
'603299,1237
'000850,1234
'002069,1234
'002055,1234
'002158,1231
'600223,1230
'300139,1229
'300028,1229
'000531,1228
'002171,1227
'300201,1227
'300006,1226
'600641,1226
'600733,1226
'002590,1225
'600876,1224
'002502,1224
'600185,1223
'002782,1223
'002255,1222
'600275,1221
'300033,1221
'600120,1219
'600530,1218
'002488,1217
'002470,1216
'000700,1216
'002702,1216
'000737,1215
'300113,1214
'600229,1213
'600239,1210
'600462,1208
'600298,1208
'600590,1208
'300228,1208
'600568,1207
'300182,1205
'300316,1205
'300336,1204
'300263,1204
'002416,1204
'000972,1203
'000671,1202
'002133,1200
'600982,1198
'002628,1197
'002091,1196
'300198,1196
'600259,1195
'000657,1195
'600335,1194
'600129,1194
'002546,1194
'600971,1191
'000962,1190
'600856,1189
'002320,1189
'601368,1189
'603969,1188
'300311,1187
'300231,1186
'600381,1186
'300222,1184
'600138,1182
'600141,1181
'300252,1179
'000513,1179
'300322,1177
'002211,1177
'603616,1177
'002589,1177
'000755,1175
'000752,1173
'002086,1173
'600848,1173
'000887,1173
'000810,1173
'300051,1172
'300005,1172
'000553,1172
'000811,1172
'600193,1171
'000530,1170
'601789,1168
'300039,1168
'002721,1166
'002366,1166
'000046,1166
'601311,1165
'002225,1165
'300068,1164
'000035,1164
'600285,1163
'300229,1163
'600802,1163
'002551,1162
'002215,1161
'002711,1161
'000607,1161
'002296,1161
'002651,1161
'600328,1160
'000678,1160
'600896,1160
'002941,1160
'600960,1160
'600390,1160
'300618,1159
'002389,1159
'002822,1158
'600692,1158
'300217,1153
'600336,1150
'002443,1150
'000821,1149
'300035,1149
'300496,1149
'000669,1148
'600096,1148
'000761,1148
'600738,1147
'600657,1145
'002527,1145
'300045,1144
'603817,1143
'002769,1141
'000151,1141
'600835,1140
'600822,1140
'600639,1139
'300078,1139
'600830,1138
'600178,1138
'002538,1138
'600131,1138
'002709,1137
'000707,1136
'600094,1136
'600459,1136
'002606,1134
'002149,1134
'600422,1133
'002559,1132
'300408,1132
'600710,1132
'600821,1131
'600792,1131
'000034,1130
'002047,1130
'600981,1130
'002631,1130
'000788,1129
'000989,1128
'002219,1127
'600623,1127
'601226,1127
'000404,1125
'601028,1124
'000732,1124
'002214,1121
'000835,1120
'000025,1120
'002666,1119
'002095,1116
'300213,1116
'600723,1115
'601330,1114
'002172,1114
'002379,1114
'002231,1113
'300343,1112
'601086,1112
'002707,1111
'000987,1110
'600973,1109
'600367,1108
'002373,1107
'300150,1107
'600217,1107
'002643,1105
'002539,1105
'000155,1104
'000673,1102
'600093,1101
'600107,1101
'000818,1101
'002259,1101
'002575,1100
'300148,1100
'000606,1100
'600233,1098
'002350,1098
'002375,1097
'603956,1096
'002164,1096
'300735,1096
'002328,1096
'002685,1095
'002098,1094
'002475,1094
'600851,1094
'600165,1093
'002348,1093
'600521,1092
'000637,1091
'600295,1090
'002135,1090
'002503,1087
'002418,1087
'002054,1087
'000952,1086
'603227,1086
'000692,1084
'600748,1084
'000428,1084
'300118,1084
'601199,1083
'002531,1082
'600801,1082
'000796,1082
'600101,1081
'300184,1081
'300159,1080
'300172,1080
'600616,1079
'002459,1079
'300036,1078
'002625,1077
'600803,1076
'600727,1076
'300115,1075
'300266,1075
'600235,1075
'002165,1074
'000017,1074
'002487,1073
'000852,1073
'601155,1072
'000713,1072
'000911,1072
'000921,1070
'002440,1069
'603999,1068
'002270,1068
'002684,1068
'300370,1067
'600757,1066
'300157,1064
'600750,1063
'600398,1062
'603888,1062
'000950,1062
'600145,1061
'603113,1059
'000981,1059
'000610,1057
'300032,1054
'600267,1054
'300188,1053
'002267,1053
'300317,1053
'601127,1052
'000961,1052
'600310,1048
'002920,1047
'000523,1047
'000757,1047
'000505,1046
'600161,1045
'300166,1041
'002644,1040
'300147,1039
'600191,1038
'300021,1038
'600209,1038
'603980,1036
'002708,1036
'002737,1035
'300276,1035
'002374,1034
'002422,1033
'600779,1033
'002240,1032
'600400,1032
'000885,1031
'600297,1031
'601969,1030
'300215,1029
'002662,1028
'600386,1028
'002009,1028
'300073,1027
'002036,1026
'600482,1024
'601599,1024
'600456,1024
'002544,1024
'300076,1023
'002045,1022
'000153,1020
'002397,1017
'300504,1017
'000570,1016
'300325,1016
'603528,1016
'600648,1013
'000065,1013
'002228,1013
'002584,1012
'002872,1011
'002221,1011
'002204,1011
'600155,1010
'002703,1010
'000522,1010
'300063,1010
'601858,1010
'002449,1010
'300193,1009
'000011,1009
'300224,1008
'002453,1008
'000676,1008
'002143,1007
'300080,1007
'000697,1007
'002404,1005
'000090,1004
'002367,1003
'002930,1001
'300146,1001
'300052,1001
'000156,1001
'000537,1000
'603002,1000
'600854,999
'002693,998
'300288,997
'002114,997
'002107,997
'002580,996
'000613,995
'603986,995
'600077,993
'000593,993
'002304,993
'002029,992
'600128,991
'002254,991
'600557,990
'300122,990
'600636,990
'300699,989
'603167,988
'601811,986
'300528,986
'002080,985
'600575,984
'002344,983
'600689,980
'600716,980
'300323,979
'603648,979
'000759,979
'600449,979
'002347,978
'600961,977
'601238,977
'600126,976
'002515,976
'300332,974
'601339,973
'002490,973
'002071,973
'002617,972
'600834,970
'600767,969
'002244,969
'600257,968
'002480,968
'300001,967
'002745,967
'002672,966
'600600,966
'300018,965
'002562,964
'600429,964
'002519,964
'000922,964
'600859,963
'002772,963
'601900,963
'600182,963
'600556,963
'002929,963
'002321,960
'600201,960
'300160,959
'002331,958
'600790,957
'601116,956
'000631,955
'002507,955
'002396,953
'600761,953
'002906,952
'002388,951
'603198,950
'603105,950
'600416,950
'000915,950
'000860,949
'300312,948
'002655,948
'600373,948
'300074,947
'603843,946
'600461,946
'002046,945
'300498,945
'603106,944
'603559,943
'002700,943
'300022,942
'600163,942
'603225,942
'600345,942
'600515,942
'300386,941
'300625,941
'000881,941
'300096,941
'300221,940
'000716,940
'000766,940
'600479,940
'603803,939
'300151,939
'000711,939
'000603,939
'002262,936
'300050,935
'002062,935
'300255,935
'603777,934
'002524,934
'000628,931
'300345,931
'600638,930
'603367,930
'002578,930
'300133,927
'002016,927
'000908,925
'600618,925
'300171,925
'002947,923
'002265,923
'000993,923
'000582,922
'000429,922
'002848,922
'600894,921
'000888,921
'603920,921
'002747,920
'002597,920
'600323,919
'600715,918
'002522,918
'600278,917
'000951,917
'300244,916
'002174,915
'300016,913
'002694,911
'000560,910
'600009,910
'000797,910
'000976,910
'000417,910
'002208,909
'300179,908
'000632,908
'300368,908
'000819,908
'002194,908
'002021,906
'000419,905
'603117,904
'600062,904
'600242,903
'002766,902
'002567,901
'603698,901
'002521,900
'603323,899
'002242,899
'000920,899
'600603,898
'300664,898
'603188,897
'600766,897
'300666,897
'002688,896
'603979,896
'600361,895
'600724,894
'002377,894
'002445,892
'002111,892
'600113,891
'002717,891
'002560,890
'600152,890
'000982,889
'300641,889
'000948,888
'002629,888
'002048,887
'600819,887
'601139,886
'000421,886
'300175,885
'002358,885
'600305,883
'002613,883
'002587,881
'601888,881
'000708,881
'600587,880
'600448,880
'002012,880
'002351,879
'000626,879
'600644,877
'000062,877
'300597,877
'603308,875
'300011,875
'300295,875
'002577,874
'300458,874
'002323,874
'600202,873
'002251,873
'600682,873
'601996,873
'002699,872
'001896,872
'600619,872
'000586,871
'002900,870
'300153,869
'002126,869
'002103,869
'002774,869
'002574,869
'300362,868
'002660,868
'002441,868
'002581,867
'600532,867
'300207,867
'002371,867
'002461,866
'300259,865
'600725,864
'000045,863
'300327,863
'600668,862
'600287,861
'002609,861
'000785,861
'002044,861
'603260,861
'000430,860
'000597,860
'603588,859
'601020,859
'600796,858
'000150,858
'600843,858
'601126,857
'603357,856
'600696,855
'002050,855
'002227,853
'300117,852
'603636,851
'603111,851
'600844,851
'002916,850
'002579,850
'000030,850
'600562,849
'600197,849
'300245,849
'002293,847
'002925,846
'300419,846
'002109,845
'000662,845
'002561,845
'600423,844
'002365,844
'300012,843
'002272,843
'002309,842
'600622,841
'000705,841
'000925,839
'603996,839
'600791,837
'300339,837
'300265,837
'603876,837
'300071,836
'000576,835
'300242,835
'002184,835
'600809,835
'600329,834
'300099,833
'000919,832
'601999,832
'000007,832
'300025,832
'600038,831
'600613,831
'300057,831
'300208,831
'600540,830
'603067,830
'000096,829
'002327,828
'002147,828
'300004,827
'601369,827
'000049,827
'000032,827
'002472,824
'002425,823
'002698,822
'603778,821
'300284,821
'000633,819
'002483,818
'600283,817
'300366,817
'600225,815
'300267,815
'000923,815
'600365,815
'600012,815
'002317,815
'300091,814
'603587,814
'002363,813
'002332,812
'300356,811
'002186,811
'002795,811
'002274,807
'300708,807
'002345,807
'300262,807
'600510,807
'000014,806
'300506,806
'300250,806
'000544,805
'300187,804
'600505,803
'300145,803
'300194,803
'300444,802
'603650,802
'000809,802
'002492,801
'603116,800
'300451,799
'300030,799
'002911,798
'002725,798
'300183,798
'002084,797
'603005,797
'002059,796
'002198,795
'603916,795
'300142,794
'000978,793
'000967,793
'000828,792
'002549,790
'601098,788
'600483,788
'000681,788
'002882,788
'002632,788
'603556,787
'002189,787
'002455,787
'601689,786
'603612,786
'603032,785
'002410,784
'002066,784
'601801,784
'300155,783
'600203,782
'300344,782
'002818,782
'002094,782
'300173,781
'002676,781
'002545,780
'000501,780
'300647,780
'600273,780
'300459,779
'603421,779
'002469,779
'600826,778
'603063,778
'002040,778
'002196,777
'002558,777
'002346,777
'603012,776
'002238,775
'300067,775
'300466,774
'002536,773
'002020,773
'300409,773
'000551,772
'002675,772
'300425,772
'002741,772
'600337,772
'600469,771
'601965,771
'002026,771
'002282,771
'300124,769
'300479,768
'002153,768
'603015,768
'600370,768
'002192,767
'603676,767
'000567,767
'002616,767
'002349,766
'600281,766
'002548,766
'000702,766
'002593,765
'600327,764
'002464,764
'002289,762
'300212,762
'300599,762
'600299,762
'601595,761
'600054,761
'300081,761
'000619,761
'603901,760
